FECHA (YYMMDD);HORA (HHMM);;
140109;0100;978;
140109;0200;978;
140109;0300;978;
140109;0400;978;
140109;0500;978,417;
140109;0600;979;
140109;0700;979,917;
140109;0800;979,5;
140109;0900;979;
140109;1000;978,917;
140109;1100;978;
140109;1200;978;
140109;1300;977,25;
140109;1400;977;
140109;1500;976,167;
140109;1600;976;
140109;1700;976;
140109;1800;975,667;
140109;1900;976;
140109;2000;976,667;
140109;2100;977;
140109;2200;977;
140109;2300;976,333;
140110;0000;976;
140110;0100;975,083;
140110;0200;975;
140110;0300;975;
140110;0400;975;
140110;0500;975,333;
140110;0600;976;
140110;0700;976;
140110;0800;976;
140110;0900;976;
140110;1000;976;
140110;1100;975,583;
140110;1200;975;
140110;1300;974,5;
140110;1400;974;
140110;1500;973,667;
140110;1600;973;
140110;1700;973;
140110;1800;973,083;
140110;1900;974;
140110;2000;974,5;
140110;2100;975;
140110;2200;975,333;
140110;2300;975;
140111;0000;974,75;
140111;0100;974;
140111;0200;973,917;
140111;0300;973;
140111;0400;973,75;
140111;0500;974;
140111;0600;974;
140111;0700;974;
140111;0800;974;
140111;0900;973;
140111;1000;972,5;
140111;1100;972;
140111;1200;972;
140111;1300;972;
140111;1400;971,167;
140111;1500;971;
140111;1600;970,5;
140111;1700;970;
140111;1800;970,417;
140111;1900;971,417;
140111;2000;972,583;
140111;2100;973,5;
140111;2200;974;
140111;2300;974;
140112;0000;974;
140112;0100;973,583;
140112;0200;973;
140112;0300;973;
140112;0400;973;
140112;0500;973;
140112;0600;973,167;
140112;0700;973,083;
140112;0800;973;
140112;0900;973;
140112;1000;972,667;
140112;1100;972;
140112;1200;972,583;
140112;1300;972;
140112;1400;972;
140112;1500;972;
140112;1600;971;
140112;1700;971,833;
140112;1800;972,667;
140112;1900;973,833;
140112;2000;974,917;
140112;2100;975,5;
140112;2200;976;
140112;2300;976,167;
140113;0000;977;
140113;0100;976,167;
140113;0200;976;
140113;0300;976;
140113;0400;976;
140113;0500;976;
140113;0600;976,917;
140113;0700;977;
140113;0800;977,25;
140113;0900;977,583;
140113;1000;977;
140113;1100;977;
140113;1200;976,833;
140113;1300;976;
140113;1400;975,417;
140113;1500;974,833;
140113;1600;974;
140113;1700;974;
140113;1800;974;
140113;1900;974,25;
140113;2000;975,083;
140113;2100;976;
140113;2200;976;
140113;2300;975,75;
140114;0000;975;
140114;0100;975;
140114;0200;975;
140114;0300;974,417;
140114;0400;974,333;
140114;0500;975;
140114;0600;975;
140114;0700;975,25;
140114;0800;975;
140114;0900;974,917;
140114;1000;974;
140114;1100;974;
140114;1200;974;
140114;1300;973,417;
140114;1400;972,667;
140114;1500;971,667;
140114;1600;970,917;
140114;1700;970,5;
140114;1800;971;
140114;1900;971;
140114;2000;971,333;
140114;2100;971,917;
140114;2200;972;
140114;2300;971,333;
140115;0000;971;
140115;0100;970,667;
140115;0200;970;
140115;0300;969,5;
140115;0400;969,333;
140115;0500;970;
140115;0600;970;
140115;0700;970,25;
140115;0800;970,25;
140115;0900;970,333;
140115;1000;971;
140115;1100;971;
140115;1200;971;
140115;1300;971;
140115;1400;970,417;
140115;1500;970;
140115;1600;970;
140115;1700;969,25;
140115;1800;969,25;
140115;1900;970;
140115;2000;970,75;
140115;2100;971,5;
140115;2200;971,667;
140115;2300;972;
140116;0000;971,333;
140116;0100;971;
140116;0200;971;
140116;0300;971;
140116;0400;971;
140116;0500;972;
140116;0600;973,25;
140116;0700;974,583;
140116;0800;975;
140116;0900;975;
140116;1000;975;
140116;1100;974,75;
140116;1200;974,167;
140116;1300;974;
140116;1400;973,5;
140116;1500;973;
140116;1600;972,5;
140116;1700;972;
140116;1800;972;
140116;1900;972;
140116;2000;972,333;
140116;2100;972,083;
140116;2200;972,417;
140116;2300;973;
140117;0000;973;
140117;0100;973;
140117;0200;973,667;
140117;0300;974;
140117;0400;974,5;
140117;0500;975,417;
140117;0600;976,083;
140117;0700;977;
140117;0800;977;
140117;0900;977;
140117;1000;976,5;
140117;1100;976;
140117;1200;975,917;
140117;1300;975;
140117;1400;974,5;
140117;1500;974;
140117;1600;974;
140117;1700;974;
140117;1800;974;
140117;1900;974,417;
140117;2000;975;
140117;2100;976;
140117;2200;976;
140117;2300;976;
140118;0000;976;
140118;0100;976;
140118;0200;975,5;
140118;0300;975,583;
140118;0400;976;
140118;0500;976,75;
140118;0600;977;
140118;0700;977,5;
140118;0800;977;
140118;0900;976,417;
140118;1000;976;
140118;1100;976;
140118;1200;975;
140118;1300;975;
140118;1400;974;
140118;1500;974;
140118;1600;974;
140118;1700;974,25;
140118;1800;975;
140118;1900;975;
140118;2000;975,75;
140118;2100;975,917;
140118;2200;975,167;
140118;2300;975;
140119;0000;975;
140119;0100;975;
140119;0200;975;
140119;0300;975;
140119;0400;975,167;
140119;0500;976;
140119;0600;976,417;
140119;0700;976,333;
140119;0800;976;
140119;0900;976;
140119;1000;975,667;
140119;1100;975,583;
140119;1200;975;
140119;1300;975;
140119;1400;975;
140119;1500;974,083;
140119;1600;974;
140119;1700;974;
140119;1800;974;
140119;1900;975,083;
140119;2000;976,167;
140119;2100;977;
140119;2200;977;
140119;2300;977;
140120;0000;976,333;
140120;0100;976;
140120;0200;975,333;
140120;0300;975;
140120;0400;975;
140120;0500;975;
140120;0600;975;
140120;0700;975;
140120;0800;975;
140120;0900;974,833;
140120;1000;974;
140120;1100;974;
140120;1200;974;
140120;1300;973,667;
140120;1400;973;
140120;1500;972,5;
140120;1600;972,417;
140120;1700;973;
140120;1800;973,167;
140120;1900;974,333;
140120;2000;975,667;
140120;2100;976;
140120;2200;976,917;
140120;2300;977;
140121;0000;977;
140121;0100;976,083;
140121;0200;976;
140121;0300;976;
140121;0400;976;
140121;0500;976;
140121;0600;976;
140121;0700;976;
140121;0800;975,5;
140121;0900;975;
140121;1000;975;
140121;1100;974;
140121;1200;974;
140121;1300;973,667;
140121;1400;973;
140121;1500;972,333;
140121;1600;971,75;
140121;1700;971,083;
140121;1800;972;
140121;1900;972,833;
140121;2000;973,667;
140121;2100;974;
140121;2200;974,5;
140121;2300;975;
140122;0000;974,917;
140122;0100;974;
140122;0200;974;
140122;0300;973,5;
140122;0400;973,833;
140122;0500;974,5;
140122;0600;975,333;
140122;0700;976;
140122;0800;976,5;
140122;0900;976,75;
140122;1000;976;
140122;1100;975,833;
140122;1200;975;
140122;1300;974,333;
140122;1400;973,5;
140122;1500;973;
140122;1600;972;
140122;1700;972;
140122;1800;972;
140122;1900;972,917;
140122;2000;973,917;
140122;2100;974;
140122;2200;974,167;
140122;2300;975;
140123;0000;975;
140123;0100;975;
140123;0200;975;
140123;0300;975;
140123;0400;975;
140123;0500;975,667;
140123;0600;976;
140123;0700;976,417;
140123;0800;976,167;
140123;0900;976,917;
140123;1000;977;
140123;1100;977;
140123;1200;977;
140123;1300;976,583;
140123;1400;976;
140123;1500;976;
140123;1600;976;
140123;1700;976;
140123;1800;977,667;
140123;1900;979,417;
140123;2000;980;
140123;2100;980;
140123;2200;980;
140123;2300;980;
140124;0000;980;
140124;0100;979,833;
140124;0200;979,083;
140124;0300;979;
140124;0400;979;
140124;0500;979,5;
140124;0600;980;
140124;0700;980,25;
140124;0800;981;
140124;0900;980,5;
140124;1000;980;
140124;1100;979,5;
140124;1200;979;
140124;1300;978,167;
140124;1400;977,333;
140124;1500;976,75;
140124;1600;976;
140124;1700;976;
140124;1800;975,5;
140124;1900;976;
140124;2000;976;
140124;2100;976;
140124;2200;976;
140124;2300;976;
140125;0000;976;
140125;0100;976;
140125;0200;976;
140125;0300;976;
140125;0400;976;
140125;0500;976,583;
140125;0600;977;
140125;0700;977;
140125;0800;977;
140125;0900;977;
140125;1000;976,25;
140125;1100;976;
140125;1200;975,417;
140125;1300;975;
140125;1400;974;
140125;1500;973,5;
140125;1600;973;
140125;1700;973;
140125;1800;973;
140125;1900;973;
140125;2000;973,917;
140125;2100;974,833;
140125;2200;975;
140125;2300;975;
140126;0000;975;
140126;0100;975;
140126;0200;975;
140126;0300;975;
140126;0400;975;
140126;0500;975,083;
140126;0600;976;
140126;0700;976;
140126;0800;976;
140126;0900;976;
140126;1000;975,333;
140126;1100;975;
140126;1200;974,667;
140126;1300;973,583;
140126;1400;972,917;
140126;1500;972;
140126;1600;971,25;
140126;1700;971;
140126;1800;971;
140126;1900;971,417;
140126;2000;972,333;
140126;2100;973,25;
140126;2200;974,083;
140126;2300;975;
140127;0000;975;
140127;0100;975;
140127;0200;975;
140127;0300;975;
140127;0400;975;
140127;0500;975,833;
140127;0600;976,583;
140127;0700;977;
140127;0800;977;
140127;0900;977;
140127;1000;977;
140127;1100;976,833;
140127;1200;976;
140127;1300;976;
140127;1400;976;
140127;1500;976;
140127;1600;975,167;
140127;1700;975;
140127;1800;975;
140127;1900;976;
140127;2000;976;
140127;2100;976,75;
140127;2200;977;
140127;2300;977;
140128;0000;977;
140128;0100;977;
140128;0200;977;
140128;0300;977;
140128;0400;976,917;
140128;0500;977;
140128;0600;977;
140128;0700;977;
140128;0800;977;
140128;0900;976,917;
140128;1000;976;
140128;1100;976;
140128;1200;976;
140128;1300;975,833;
140128;1400;975;
140128;1500;975;
140128;1600;974,5;
140128;1700;974;
140128;1800;974;
140128;1900;974,917;
140128;2000;975,333;
140128;2100;976;
140128;2200;976;
140128;2300;975,583;
140129;0000;975;
140129;0100;974,667;
140129;0200;974;
140129;0300;974;
140129;0400;974;
140129;0500;974;
140129;0600;974;
140129;0700;974;
140129;0800;974;
140129;0900;973,583;
140129;1000;972,917;
140129;1100;972;
140129;1200;972;
140129;1300;971,083;
140129;1400;970,333;
140129;1500;970;
140129;1600;969,667;
140129;1700;969;
140129;1800;970;
140129;1900;970,333;
140129;2000;971,333;
140129;2100;972;
140129;2200;972,583;
140129;2300;973;
140130;0000;972,75;
140130;0100;972;
140130;0200;972;
140130;0300;972,583;
140130;0400;973,083;
140130;0500;974;
140130;0600;974,917;
140130;0700;975;
140130;0800;975;
140130;0900;975;
140130;1000;975;
140130;1100;975;
140130;1200;975;
140130;1300;974,417;
140130;1400;974;
140130;1500;973,917;
140130;1600;973;
140130;1700;973;
140130;1800;973,083;
140130;1900;974;
140130;2000;974,667;
140130;2100;975,333;
140130;2200;976;
140130;2300;976,417;
140131;0000;977;
140131;0100;976,083;
140131;0200;976,25;
140131;0300;976,75;
140131;0400;976,417;
140131;0500;977;
140131;0600;977,417;
140131;0700;978;
140131;0800;978;
140131;0900;977,167;
140131;1000;977;
140131;1100;977;
140131;1200;977;
140131;1300;976;
140131;1400;975,333;
140131;1500;975;
140131;1600;974,333;
140131;1700;974;
140131;1800;974,75;
140131;1900;975,5;
140131;2000;976;
140131;2100;976,833;
140131;2200;977;
140131;2300;977;
140201;0000;976;
140201;0100;976;
140201;0200;975,083;
140201;0300;975;
140201;0400;975;
140201;0500;975;
140201;0600;975,583;
140201;0700;976;
140201;0800;976;
140201;0900;976;
140201;1000;975,167;
140201;1100;975;
140201;1200;974,917;
140201;1300;974;
140201;1400;973,75;
140201;1500;973;
140201;1600;973;
140201;1700;973;
140201;1800;973,083;
140201;1900;974,25;
140201;2000;975;
140201;2100;975,25;
140201;2200;976;
140201;2300;976;
140202;0000;976;
140202;0100;975;
140202;0200;975;
140202;0300;975;
140202;0400;975;
140202;0500;975,667;
140202;0600;976;
140202;0700;976,75;
140202;0800;976;
140202;0900;976;
140202;1000;976;
140202;1100;975,5;
140202;1200;975;
140202;1300;974,833;
140202;1400;974;
140202;1500;973,5;
140202;1600;973;
140202;1700;973;
140202;1800;973,25;
140202;1900;974;
140202;2000;975;
140202;2100;975;
140202;2200;975,167;
140202;2300;976;
140203;0000;975,667;
140203;0100;975;
140203;0200;975;
140203;0300;975;
140203;0400;975;
140203;0500;975;
140203;0600;976;
140203;0700;976;
140203;0800;976;
140203;0900;975,667;
140203;1000;975;
140203;1100;974,917;
140203;1200;974,333;
140203;1300;974;
140203;1400;973;
140203;1500;972,667;
140203;1600;972;
140203;1700;972;
140203;1800;972,333;
140203;1900;973,333;
140203;2000;974;
140203;2100;974,5;
140203;2200;974,75;
140203;2300;974;
140204;0000;974;
140204;0100;973,667;
140204;0200;972,917;
140204;0300;972;
140204;0400;972;
140204;0500;972,417;
140204;0600;973;
140204;0700;973;
140204;0800;973,917;
140204;0900;973,417;
140204;1000;973;
140204;1100;973;
140204;1200;973;
140204;1300;973;
140204;1400;972,417;
140204;1500;972;
140204;1600;972;
140204;1700;972;
140204;1800;972,583;
140204;1900;974,083;
140204;2000;975,25;
140204;2100;976;
140204;2200;976;
140204;2300;976,25;
140205;0000;976,583;
140205;0100;977;
140205;0200;977;
140205;0300;977;
140205;0400;977;
140205;0500;977,833;
140205;0600;978,5;
140205;0700;979;
140205;0800;979;
140205;0900;979;
140205;1000;979;
140205;1100;979;
140205;1200;978,75;
140205;1300;978;
140205;1400;977,25;
140205;1500;977;
140205;1600;977;
140205;1700;977;
140205;1800;977;
140205;1900;977,75;
140205;2000;978;
140205;2100;978;
140205;2200;977,583;
140205;2300;977;
140206;0000;977;
140206;0100;977;
140206;0200;977;
140206;0300;976,75;
140206;0400;976,583;
140206;0500;976,917;
140206;0600;977;
140206;0700;977,75;
140206;0800;977,917;
140206;0900;977;
140206;1000;977;
140206;1100;977;
140206;1200;976,75;
140206;1300;976;
140206;1400;975,167;
140206;1500;975;
140206;1600;974,917;
140206;1700;974,25;
140206;1800;974,833;
140206;1900;975;
140206;2000;975,083;
140206;2100;976;
140206;2200;976;
140206;2300;976;
140207;0000;976,917;
140207;0100;976,917;
140207;0200;976;
140207;0300;976;
140207;0400;976;
140207;0500;976,167;
140207;0600;977;
140207;0700;977;
140207;0800;977;
140207;0900;977;
140207;1000;976,333;
140207;1100;976;
140207;1200;975,417;
140207;1300;974,583;
140207;1400;973,667;
140207;1500;973;
140207;1600;972,5;
140207;1700;972;
140207;1800;972,167;
140207;1900;973;
140207;2000;973,917;
140207;2100;974,833;
140207;2200;975;
140207;2300;975,333;
140208;0000;976;
140208;0100;976;
140208;0200;976;
140208;0300;975,5;
140208;0400;975;
140208;0500;975,5;
140208;0600;976;
140208;0700;976;
140208;0800;976;
140208;0900;976;
140208;1000;976;
140208;1100;975,833;
140208;1200;975;
140208;1300;975;
140208;1400;974,333;
140208;1500;973,833;
140208;1600;973;
140208;1700;973;
140208;1800;973;
140208;1900;973,25;
140208;2000;974;
140208;2100;974,583;
140208;2200;975;
140208;2300;975;
140209;0000;974,667;
140209;0100;974;
140209;0200;974;
140209;0300;974;
140209;0400;974;
140209;0500;974,833;
140209;0600;975;
140209;0700;975;
140209;0800;975;
140209;0900;975;
140209;1000;974,833;
140209;1100;974;
140209;1200;974;
140209;1300;973,583;
140209;1400;973;
140209;1500;972,083;
140209;1600;972;
140209;1700;971;
140209;1800;971,333;
140209;1900;972;
140209;2000;972,75;
140209;2100;973;
140209;2200;973;
140209;2300;973;
140210;0000;973;
140210;0100;973;
140210;0200;973;
140210;0300;973;
140210;0400;973;
140210;0500;973,667;
140210;0600;974;
140210;0700;974;
140210;0800;974,167;
140210;0900;974,5;
140210;1000;975;
140210;1100;975;
140210;1200;975;
140210;1300;974;
140210;1400;974;
140210;1500;974;
140210;1600;973,917;
140210;1700;973,5;
140210;1800;974;
140210;1900;974,417;
140210;2000;975,5;
140210;2100;976,667;
140210;2200;977;
140210;2300;977;
140211;0000;977;
140211;0100;977;
140211;0200;976,667;
140211;0300;976;
140211;0400;976;
140211;0500;976;
140211;0600;976,833;
140211;0700;977;
140211;0800;977,417;
140211;0900;977;
140211;1000;976,75;
140211;1100;976;
140211;1200;975,5;
140211;1300;974,75;
140211;1400;974;
140211;1500;973,417;
140211;1600;973;
140211;1700;973;
140211;1800;973;
140211;1900;973,333;
140211;2000;974;
140211;2100;974,917;
140211;2200;975;
140211;2300;975;
140212;0000;974,25;
140212;0100;974;
140212;0200;974;
140212;0300;973,333;
140212;0400;973,417;
140212;0500;973,917;
140212;0600;974;
140212;0700;974;
140212;0800;974;
140212;0900;973,917;
140212;1000;973;
140212;1100;973;
140212;1200;973;
140212;1300;972,417;
140212;1400;972;
140212;1500;972;
140212;1600;971,083;
140212;1700;971;
140212;1800;971;
140212;1900;971,833;
140212;2000;972,333;
140212;2100;973;
140212;2200;973;
140212;2300;972,417;
140213;0000;972;
140213;0100;972;
140213;0200;972;
140213;0300;971,083;
140213;0400;971;
140213;0500;971;
140213;0600;971;
140213;0700;971,083;
140213;0800;971;
140213;0900;971;
140213;1000;971;
140213;1100;971;
140213;1200;971;
140213;1300;971;
140213;1400;971;
140213;1500;970,75;
140213;1600;971;
140213;1700;971,75;
140213;1800;972,417;
140213;1900;973,583;
140213;2000;974,667;
140213;2100;975,5;
140213;2200;976;
140213;2300;976;
140214;0000;976,833;
140214;0100;977;
140214;0200;976,25;
140214;0300;976;
140214;0400;976;
140214;0500;976;
140214;0600;976;
140214;0700;976;
140214;0800;976;
140214;0900;976;
140214;1000;976;
140214;1100;976;
140214;1200;975;
140214;1300;974,583;
140214;1400;974;
140214;1500;974;
140214;1600;973;
140214;1700;973;
140214;1800;973,333;
140214;1900;974;
140214;2000;974,917;
140214;2100;975,833;
140214;2200;976;
140214;2300;975,75;
140215;0000;975,75;
140215;0100;975;
140215;0200;975;
140215;0300;975;
140215;0400;975;
140215;0500;975,417;
140215;0600;976;
140215;0700;976;
140215;0800;976;
140215;0900;976,5;
140215;1000;976,083;
140215;1100;976;
140215;1200;976;
140215;1300;976;
140215;1400;976;
140215;1500;976;
140215;1600;976;
140215;1700;976;
140215;1800;976,333;
140215;1900;976,667;
140215;2000;976,917;
140215;2100;977,75;
140215;2200;978,25;
140215;2300;978;
140216;0000;978;
140216;0100;978;
140216;0200;978;
140216;0300;977,667;
140216;0400;977,667;
140216;0500;978;
140216;0600;978;
140216;0700;978;
140216;0800;977,583;
140216;0900;977;
140216;1000;977;
140216;1100;976,333;
140216;1200;975,583;
140216;1300;975;
140216;1400;974,083;
140216;1500;973,833;
140216;1600;973;
140216;1700;973;
140216;1800;973,167;
140216;1900;974;
140216;2000;974,833;
140216;2100;975;
140216;2200;975;
140216;2300;974,667;
140217;0000;974;
140217;0100;974;
140217;0200;974;
140217;0300;974;
140217;0400;974;
140217;0500;974,333;
140217;0600;975,083;
140217;0700;976;
140217;0800;976;
140217;0900;976;
140217;1000;975,75;
140217;1100;975;
140217;1200;974,75;
140217;1300;974;
140217;1400;973,083;
140217;1500;972,833;
140217;1600;972;
140217;1700;972;
140217;1800;972,5;
140217;1900;973,583;
140217;2000;974,167;
140217;2100;975;
140217;2200;975;
140217;2300;975,083;
140218;0000;975,083;
140218;0100;975;
140218;0200;975;
140218;0300;975;
140218;0400;975;
140218;0500;975,167;
140218;0600;976;
140218;0700;976,083;
140218;0800;977;
140218;0900;977;
140218;1000;977;
140218;1100;976,333;
140218;1200;976;
140218;1300;975,167;
140218;1400;974,667;
140218;1500;974;
140218;1600;974;
140218;1700;973,25;
140218;1800;973,75;
140218;1900;974,333;
140218;2000;975;
140218;2100;975,917;
140218;2200;976;
140218;2300;976,583;
140219;0000;976,333;
140219;0100;976;
140219;0200;976;
140219;0300;976;
140219;0400;976;
140219;0500;976,083;
140219;0600;977;
140219;0700;977;
140219;0800;977;
140219;0900;976,167;
140219;1000;976;
140219;1100;976;
140219;1200;975,167;
140219;1300;975;
140219;1400;974;
140219;1500;973,667;
140219;1600;973;
140219;1700;973;
140219;1800;973,167;
140219;1900;974;
140219;2000;974,667;
140219;2100;975;
140219;2200;975;
140219;2300;975;
140220;0000;975;
140220;0100;974,333;
140220;0200;974;
140220;0300;974;
140220;0400;974;
140220;0500;974;
140220;0600;974;
140220;0700;974;
140220;0800;974,667;
140220;0900;974;
140220;1000;974;
140220;1100;973;
140220;1200;973;
140220;1300;973;
140220;1400;972;
140220;1500;972;
140220;1600;971,25;
140220;1700;971;
140220;1800;971,417;
140220;1900;972,333;
140220;2000;973,5;
140220;2100;974;
140220;2200;974,5;
140220;2300;974,333;
140221;0000;975;
140221;0100;975;
140221;0200;975;
140221;0300;975;
140221;0400;975;
140221;0500;975;
140221;0600;975,917;
140221;0700;976;
140221;0800;976,417;
140221;0900;976,083;
140221;1000;976;
140221;1100;976;
140221;1200;975,5;
140221;1300;975;
140221;1400;975;
140221;1500;974,667;
140221;1600;974,833;
140221;1700;974,833;
140221;1800;975;
140221;1900;975,5;
140221;2000;976,083;
140221;2100;977;
140221;2200;977;
140221;2300;977;
140222;0000;977;
140222;0100;977;
140222;0200;977;
140222;0300;976,75;
140222;0400;976,333;
140222;0500;977;
140222;0600;977;
140222;0700;977;
140222;0800;977;
140222;0900;976;
140222;1000;975,333;
140222;1100;974,583;
140222;1200;974;
140222;1300;973;
140222;1400;972,833;
140222;1500;972;
140222;1600;972;
140222;1700;972;
140222;1800;972;
140222;1900;972,583;
140222;2000;973;
140222;2100;973,917;
140222;2200;974;
140222;2300;974;
140223;0000;974;
140223;0100;974;
140223;0200;973,083;
140223;0300;973;
140223;0400;973;
140223;0500;973;
140223;0600;973,583;
140223;0700;974;
140223;0800;973,333;
140223;0900;973,083;
140223;1000;973;
140223;1100;972,917;
140223;1200;972;
140223;1300;972;
140223;1400;972;
140223;1500;971,833;
140223;1600;971,583;
140223;1700;972;
140223;1800;972,25;
140223;1900;973;
140223;2000;974;
140223;2100;975;
140223;2200;975;
140223;2300;975;
140224;0000;975;
140224;0100;974,917;
140224;0200;974;
140224;0300;973,167;
140224;0400;973;
140224;0500;973;
140224;0600;973,25;
140224;0700;974;
140224;0800;974;
140224;0900;974,083;
140224;1000;975;
140224;1100;975;
140224;1200;975;
140224;1300;975;
140224;1400;975;
140224;1500;975;
140224;1600;975,333;
140224;1700;976;
140224;1800;976,833;
140224;1900;977,917;
140224;2000;979;
140224;2100;979,25;
140224;2200;979,75;
140224;2300;979,833;
140225;0000;979,667;
140225;0100;979,25;
140225;0200;979;
140225;0300;978,417;
140225;0400;978,75;
140225;0500;978,333;
140225;0600;978,083;
140225;0700;978,25;
140225;0800;978,083;
140225;0900;978;
140225;1000;978;
140225;1100;977,75;
140225;1200;977;
140225;1300;976,333;
140225;1400;975,667;
140225;1500;975;
140225;1600;975;
140225;1700;975;
140225;1800;975;
140225;1900;975,833;
140225;2000;976,583;
140225;2100;977;
140225;2200;977;
140225;2300;977;
140226;0000;977;
140226;0100;977;
140226;0200;977;
140226;0300;977;
140226;0400;977;
140226;0500;977;
140226;0600;977;
140226;0700;977;
140226;0800;977;
140226;0900;976,833;
140226;1000;976,083;
140226;1100;976;
140226;1200;975,75;
140226;1300;975;
140226;1400;974,833;
140226;1500;974;
140226;1600;974;
140226;1700;973,167;
140226;1800;973,917;
140226;1900;974,667;
140226;2000;975;
140226;2100;976;
140226;2200;976;
140226;2300;976;
140227;0000;976;
140227;0100;975,833;
140227;0200;975;
140227;0300;975;
140227;0400;975;
140227;0500;975;
140227;0600;975,417;
140227;0700;976;
140227;0800;976;
140227;0900;975,583;
140227;1000;975;
140227;1100;975;
140227;1200;974;
140227;1300;974;
140227;1400;974;
140227;1500;973,083;
140227;1600;973;
140227;1700;973;
140227;1800;973,583;
140227;1900;974,167;
140227;2000;975,333;
140227;2100;976;
140227;2200;976;
140227;2300;976;
140228;0000;976;
140228;0100;976;
140228;0200;975,167;
140228;0300;975;
140228;0400;975;
140228;0500;975;
140228;0600;975,083;
140228;0700;976;
140228;0800;976;
140228;0900;975;
140228;1000;975;
140228;1100;975;
140228;1200;974,917;
140228;1300;974;
140228;1400;973,75;
140228;1500;973;
140228;1600;973;
140228;1700;973;
140228;1800;973,25;
140228;1900;974;
140228;2000;974,25;
140228;2100;975;
140228;2200;975;
140228;2300;975,5;
140301;0000;975,25;
140301;0100;975;
140301;0200;975;
140301;0300;975;
140301;0400;974,25;
140301;0500;974,75;
140301;0600;975,083;
140301;0700;976;
140301;0800;975,917;
140301;0900;975;
140301;1000;975;
140301;1100;975;
140301;1200;974,833;
140301;1300;974;
140301;1400;974;
