FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
140110;2300;0,1;;;
140111;0000;0,2;;;
140111;0100;0,2;;;
140111;0200;0,2;;;
140111;0300;0,2;;;
140111;0400;0,2;;;
140111;0500;0,2;;;
140111;0600;0,300001;;;
140111;0700;0,2;;;
140111;0800;0,2;;;
140111;0900;0,400001;;;
140111;1000;0,300001;;;
140111;1100;0,2;;;
140111;1200;0,1;;;
140111;1300;0,1;;;
140111;1400;0,1;;;
140111;1500;0,1;;;
140111;1600;0,1;;;
140111;1700;0,1;;;
140111;1800;0,1;;;
140111;1900;0,2;;;
140111;2000;0,700001;;;
140111;2100;0,900001;;;
140111;2200;0,600001;;;
140111;2300;0,400001;;;
140112;0000;0,500001;;;
140112;0100;0,400001;;;
140112;0200;0,300001;;;
140112;0300;0,400001;;;
140112;0400;0,400001;;;
140112;0500;0,600001;;;
140112;0600;0,600001;;;
140112;0700;0,400001;;;
140112;0800;0,400001;;;
140112;0900;0,400001;;;
140112;1000;0,400001;;;
140112;1100;0,2;;;
140112;1200;0,1;;;
140112;1300;0,1;;;
140112;1400;0,1;;;
140112;1500;0,2;;;
140112;1600;0,1;;;
140112;1700;0,1;;;
140112;1800;0,2;;;
140112;1900;0,2;;;
140112;2000;0,300001;;;
140112;2100;0,300001;;;
140112;2200;0,300001;;;
140112;2300;0,2;;;
140113;0000;0,2;;;
140113;0100;0,2;;;
140113;0200;0,2;;;
140113;0300;0,2;;;
140113;0400;0,400001;;;
140113;0500;0,300001;;;
140113;0600;0,2;;;
140113;0700;0,2;;;
140113;0800;0,2;;;
140113;0900;0,300001;;;
140113;1000;0,2;;;
140113;1100;0,2;;;
140113;1200;0,2;;;
140113;1300;0,2;;;
140113;1400;0,2;;;
140113;1500;;;;
140113;1600;0,1;;;
140113;1700;0,1;;;
140113;1800;0,1;;;
140113;1900;0,1;;;
140113;2000;0,1;;;
140113;2100;0,1;;;
140113;2200;0,1;;;
140113;2300;0,1;;;
140114;0000;0,1;;;
140114;0100;0,1;;;
140114;0200;0,1;;;
140114;0300;0,1;;;
140114;0400;0,1;;;
140114;0500;0,1;;;
140114;0600;0,300001;;;
140114;0700;0,300001;;;
140114;0800;0,2;;;
140114;0900;0,2;;;
140114;1000;0,2;;;
140114;1100;0,2;;;
140114;1200;0,1;;;
140114;1300;0,1;;;
140114;1400;0,1;;;
140114;1500;0,1;;;
140114;1600;0,1;;;
140114;1700;0,1;;;
140114;1800;0,1;;;
140114;1900;0,2;;;
140114;2000;0,2;;;
140114;2100;0,2;;;
140114;2200;0,2;;;
140114;2300;0,2;;;
140115;0000;0,2;;;
140115;0100;0,2;;;
140115;0200;0,2;;;
140115;0300;0,1;;;
140115;0400;0,2;;;
140115;0500;0,2;;;
140115;0600;0,300001;;;
140115;0700;0,300001;;;
140115;0800;0,2;;;
140115;0900;0,2;;;
140115;1000;0,2;;;
140115;1100;0,2;;;
140115;1200;0,300001;;;
140115;1300;0,2;;;
140115;1400;0,1;;;
140115;1500;0,1;;;
140115;1600;0,1;;;
140115;1700;0,2;;;
140115;1800;0,2;;;
140115;1900;0,2;;;
140115;2000;0,2;;;
140115;2100;0,300001;;;
140115;2200;0,300001;;;
140115;2300;0,300001;;;
140116;0000;0,300001;;;
140116;0100;0,300001;;;
140116;0200;0,300001;;;
140116;0300;0,300001;;;
140116;0400;0,2;;;
140116;0500;0,300001;;;
140116;0600;0,400001;;;
140116;0700;0,300001;;;
140116;0800;0,300001;;;
140116;0900;0,300001;;;
140116;1000;0,300001;;;
140116;1100;0,2;;;
140116;1200;0,2;;;
140116;1300;0,2;;;
140116;1400;0,2;;;
140116;1500;0,2;;;
140116;1600;0,2;;;
140116;1700;0,2;;;
140116;1800;0,2;;;
140116;1900;0,2;;;
140116;2000;0,1;;;
140116;2100;0,1;;;
140116;2200;0,1;;;
140116;2300;0,1;;;
140117;0000;0,1;;;
140117;0100;0,1;;;
140117;0200;0,1;;;
140117;0300;0,1;;;
140117;0400;0,1;;;
140117;0500;0,1;;;
140117;0600;0,2;;;
140117;0700;0,2;;;
140117;0800;0,2;;;
140117;0900;0,2;;;
140117;1000;0,2;;;
140117;1100;0,2;;;
140117;1200;0,2;;;
140117;1300;0,1;;;
140117;1400;0,1;;;
140117;1500;0,2;;;
140117;1600;0,2;;;
140117;1700;0,2;;;
140117;1800;0,2;;;
140117;1900;0,2;;;
140117;2000;0,2;;;
140117;2100;0,2;;;
140117;2200;0,2;;;
140117;2300;0,1;;;
140118;0000;0,1;;;
140118;0100;0,1;;;
140118;0200;0,1;;;
140118;0300;0,1;;;
140118;0400;0,1;;;
140118;0500;0,2;;;
140118;0600;0,300001;;;
140118;0700;0,2;;;
140118;0800;0,2;;;
140118;0900;0,2;;;
140118;1000;0,2;;;
140118;1100;0,2;;;
140118;1200;0,1;;;
140118;1300;0,2;;;
140118;1400;0,2;;;
140118;1500;0,2;;;
140118;1600;0,2;;;
140118;1700;0,2;;;
140118;1800;0,2;;;
140118;1900;0,2;;;
140118;2000;0,300001;;;
140118;2100;0,300001;;;
140118;2200;0,2;;;
140118;2300;0,2;;;
140119;0000;0,2;;;
140119;0100;0,2;;;
140119;0200;0,1;;;
140119;0300;0,1;;;
140119;0400;0,1;;;
140119;0500;0,1;;;
140119;0600;0,1;;;
140119;0700;0,1;;;
140119;0800;0,2;;;
140119;0900;0,2;;;
140119;1000;0,2;;;
140119;1100;0,2;;;
140119;1200;0,2;;;
140119;1300;0,2;;;
140119;1400;0,2;;;
140119;1500;0,2;;;
140119;1600;0,2;;;
140119;1700;0,2;;;
140119;1800;0,2;;;
140119;1900;0,2;;;
140119;2000;0,2;;;
140119;2100;0,2;;;
140119;2200;0,2;;;
140119;2300;0,1;;;
140120;0000;0,1;;;
140120;0100;0,1;;;
140120;0200;0,1;;;
140120;0300;0,1;;;
140120;0400;0,1;;;
140120;0500;0,2;;;
140120;0600;0,2;;;
140120;0700;0,2;;;
140120;0800;0,2;;;
140120;0900;0,2;;;
140120;1000;0,2;;;
140120;1100;0,1;;;
140120;1200;;;;
140120;1300;0,1;;;
140120;1400;0,1;;;
140120;1500;0,1;;;
140120;1600;0,1;;;
140120;1700;0,1;;;
140120;1800;0,1;;;
140120;1900;0,1;;;
140120;2000;0,1;;;
140120;2100;0,1;;;
140120;2200;0,1;;;
140120;2300;0,1;;;
140121;0000;0,1;;;
140121;0100;0,1;;;
140121;0200;0,1;;;
140121;0300;0,1;;;
140121;0400;0,1;;;
140121;0500;0,1;;;
140121;0600;0,1;;;
140121;0700;0,1;;;
140121;0800;0,1;;;
140121;0900;0,1;;;
140121;1000;0,1;;;
140121;1100;0,1;;;
140121;1200;0,1;;;
140121;1300;0,1;;;
140121;1400;0,1;;;
140121;1500;0,1;;;
140121;1600;0,1;;;
140121;1700;0,1;;;
140121;1800;0,1;;;
140121;1900;0,1;;;
140121;2000;0,1;;;
140121;2100;0,1;;;
140121;2200;0,1;;;
140121;2300;0,1;;;
140122;0000;0,1;;;
140122;0100;0,1;;;
140122;0200;0,1;;;
140122;0300;0,1;;;
140122;0400;0,1;;;
140122;0500;0,1;;;
140122;0600;0,2;;;
140122;0700;0,2;;;
140122;0800;0,2;;;
140122;0900;0,2;;;
140122;1000;0,1;;;
140122;1100;0,1;;;
140122;1200;0,1;;;
140122;1300;0,1;;;
140122;1400;0,1;;;
140122;1500;0,1;;;
140122;1600;0,1;;;
140122;1700;0,1;;;
140122;1800;0,1;;;
140122;1900;0,1;;;
140122;2000;0,1;;;
140122;2100;0,1;;;
140122;2200;0,1;;;
140122;2300;0,1;;;
140123;0000;0,1;;;
140123;0100;0,1;;;
140123;0200;0,1;;;
140123;0300;0,1;;;
140123;0400;0,1;;;
140123;0500;0,1;;;
140123;0600;0,1;;;
140123;0700;0,1;;;
140123;0800;0,2;;;
140123;0900;0,1;;;
140123;1000;0,1;;;
140123;1100;0,1;;;
140123;1200;0,1;;;
140123;1300;0,1;;;
140123;1400;0,1;;;
140123;1500;0,1;;;
140123;1600;0,1;;;
140123;1700;0,1;;;
140123;1800;0,1;;;
140123;1900;0,1;;;
140123;2000;0,1;;;
140123;2100;0,1;;;
140123;2200;0,1;;;
140123;2300;0,1;;;
140124;0000;0,1;;;
140124;0100;0,1;;;
140124;0200;0,1;;;
140124;0300;0,1;;;
140124;0400;0,1;;;
140124;0500;0,1;;;
140124;0600;0,1;;;
140124;0700;0,1;;;
140124;0800;0,1;;;
140124;0900;0,1;;;
140124;1000;0,1;;;
140124;1100;0,1;;;
140124;1200;0,1;;;
140124;1300;0,1;;;
140124;1400;0,1;;;
140124;1500;0,1;;;
140124;1600;0,1;;;
140124;1700;0,1;;;
140124;1800;0,2;;;
140124;1900;0,1;;;
140124;2000;0,2;;;
140124;2100;0,2;;;
140124;2200;0,1;;;
140124;2300;0,1;;;
140125;0000;0,1;;;
140125;0100;0,1;;;
140125;0200;0,1;;;
140125;0300;0,1;;;
140125;0400;0,1;;;
140125;0500;0,1;;;
140125;0600;0,400001;;;
140125;0700;0,2;;;
140125;0800;0,2;;;
140125;0900;0,2;;;
140125;1000;0,2;;;
140125;1100;0,1;;;
140125;1200;0,1;;;
140125;1300;0,1;;;
140125;1400;0,1;;;
140125;1500;0,1;;;
140125;1600;0,1;;;
140125;1700;0,1;;;
140125;1800;0,1;;;
140125;1900;0,2;;;
140125;2000;0,2;;;
140125;2100;0,2;;;
140125;2200;0,2;;;
140125;2300;0,2;;;
140126;0000;0,2;;;
140126;0100;0,2;;;
140126;0200;0,2;;;
140126;0300;0,1;;;
140126;0400;0,2;;;
140126;0500;0,2;;;
140126;0600;0,2;;;
140126;0700;0,1;;;
140126;0800;0,1;;;
140126;0900;0,1;;;
140126;1000;0,1;;;
140126;1100;0,1;;;
140126;1200;0,1;;;
140126;1300;0,1;;;
140126;1400;0,2;;;
140126;1500;0,2;;;
140126;1600;0,2;;;
140126;1700;0,2;;;
140126;1800;0,2;;;
140126;1900;0,2;;;
140126;2000;0,2;;;
140126;2100;0,2;;;
140126;2200;0,1;;;
140126;2300;0,1;;;
140127;0000;0,1;;;
140127;0100;0,1;;;
140127;0200;0,1;;;
140127;0300;0,1;;;
140127;0400;0,1;;;
140127;0500;0,1;;;
140127;0600;0,2;;;
140127;0700;0,2;;;
140127;0800;0,1;;;
140127;0900;0,2;;;
140127;1000;0,300001;;;
140127;1100;0,1;;;
140127;1200;0,1;;;
140127;1300;0,1;;;
140127;1400;0,1;;;
140127;1500;0,1;;;
140127;1600;0,1;;;
140127;1700;0,1;;;
140127;1800;0,1;;;
140127;1900;0,2;;;
140127;2000;0,2;;;
140127;2100;0,2;;;
140127;2200;0,2;;;
140127;2300;0,1;;;
140128;0000;0,1;;;
140128;0100;0,1;;;
140128;0200;0,1;;;
140128;0300;0,1;;;
140128;0400;0,1;;;
140128;0500;0,1;;;
140128;0600;0,2;;;
140128;0700;0,2;;;
140128;0800;0,2;;;
140128;0900;0,2;;;
140128;1000;0,2;;;
140128;1100;0,1;;;
140128;1200;0,1;;;
140128;1300;0,1;;;
140128;1400;0,1;;;
140128;1500;0,1;;;
140128;1600;0,2;;;
140128;1700;0,1;;;
140128;1800;0,2;;;
140128;1900;0,2;;;
140128;2000;0,2;;;
140128;2100;0,300001;;;
140128;2200;0,2;;;
140128;2300;0,2;;;
140129;0000;0,2;;;
140129;0100;0,1;;;
140129;0200;0,1;;;
140129;0300;0,1;;;
140129;0400;0,1;;;
140129;0500;0,1;;;
140129;0600;0,2;;;
140129;0700;0,300001;;;
140129;0800;0,300001;;;
140129;0900;0,2;;;
140129;1000;0,2;;;
140129;1100;0,2;;;
140129;1200;0,2;;;
140129;1300;0,1;;;
140129;1400;0,1;;;
140129;1500;0,1;;;
140129;1600;0,1;;;
140129;1700;0,1;;;
140129;1800;0,1;;;
140129;1900;0,1;;;
140129;2000;0,2;;;
140129;2100;0,300001;;;
140129;2200;0,300001;;;
140129;2300;0,2;;;
140130;0000;0,2;;;
140130;0100;0,1;;;
140130;0200;0,1;;;
140130;0300;0,1;;;
140130;0400;0,1;;;
140130;0500;0,1;;;
140130;0600;0,2;;;
140130;0700;0,300001;;;
140130;0800;0,400001;;;
140130;0900;0,300001;;;
140130;1000;0,2;;;
140130;1100;0,2;;;
140130;1200;0,2;;;
140130;1300;0,2;;;
140130;1400;0,1;;;
140130;1500;0,1;;;
140130;1600;0,1;;;
140130;1700;0,2;;;
140130;1800;0,2;;;
140130;1900;0,2;;;
140130;2000;0,400001;;;
140130;2100;0,600001;;;
140130;2200;0,400001;;;
140130;2300;0,300001;;;
140131;0000;0,500001;;;
140131;0100;0,2;;;
140131;0200;0,2;;;
140131;0300;0,1;;;
140131;0400;0,1;;;
140131;0500;0,1;;;
140131;0600;0,400001;;;
140131;0700;0,300001;;;
140131;0800;0,400001;;;
140131;0900;0,300001;;;
140131;1000;0,2;;;
140131;1100;0,2;;;
140131;1200;0,2;;;
