FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
140107;1200;57,4001;;;
140107;1300;59,7001;;;
140107;1400;59,3;;;
140107;1500;45,6;;;
140107;1600;37,9001;;;
140107;1700;31,9;;;
140107;1800;32,2001;;;
140107;1900;30,8;;;
140107;2000;34,5001;;;
140107;2100;32,9001;;;
140107;2200;29;;;
140107;2300;14;;;
140108;0000;15;;;
140108;0100;15,8;;;
140108;0200;17,9;;;
140108;0300;10,8;;;
140108;0400;10,3;;;
140108;0500;2,3;;;
140108;0600;2,90001;;;
140108;0700;9,70001;;;
140108;0800;18;;;
140108;0900;31;;;
140108;1000;41,8;;;
140108;1100;54,4001;;;
140108;1200;52,2001;;;
140108;1300;46,2001;;;
140108;1400;41,7001;;;
140108;1500;40,3;;;
140108;1600;39,3;;;
140108;1700;36,0001;;;
140108;1800;33,0001;;;
140108;1900;28,9;;;
140108;2000;25,1;;;
140108;2100;15,1;;;
140108;2200;16,1;;;
140108;2300;21,1;;;
140109;0000;17;;;
140109;0100;17,2;;;
140109;0200;15,3;;;
140109;0300;13,3;;;
140109;0400;10,5;;;
140109;0500;4,80001;;;
140109;0600;1;;;
140109;0700;10,9;;;
140109;0800;10,4;;;
140109;0900;21,9;;;
140109;1000;30,8;;;
140109;1100;36,9001;;;
140109;1200;39,7001;;;
140109;1300;44,9001;;;
140109;1400;48,7001;;;
140109;1500;50,5001;;;
140109;1600;46,4001;;;
140109;1700;40,8;;;
140109;1800;39,8;;;
140109;1900;39,2001;;;
140109;2000;29,9;;;
140109;2100;21,9;;;
140109;2200;21,8;;;
140109;2300;12,7;;;
140110;0000;3,8;;;
140110;0100;1;;;
140110;0200;1,8;;;
140110;0300;2;;;
140110;0400;3,7;;;
140110;0500;2,3;;;
140110;0600;2,5;;;
140110;0700;4,40001;;;
140110;0800;10,9;;;
140110;0900;21,7;;;
140110;1000;32,9001;;;
140110;1100;41,5001;;;
140110;1200;51,3;;;
140110;1300;59,1;;;
140110;1400;55,7001;;;
140110;1500;58,8;;;
140110;1600;55,2001;;;
140110;1700;48,0001;;;
140110;1800;41,1;;;
140110;1900;35,7001;;;
140110;2000;25,9;;;
140110;2100;21,2;;;
140110;2200;21,8;;;
140110;2300;19,8;;;
140111;0000;19,2;;;
140111;0100;13,8;;;
140111;0200;15,2;;;
140111;0300;15,3;;;
140111;0400;8,80002;;;
140111;0500;2,5;;;
140111;0600;3,1;;;
140111;0700;10,5;;;
140111;0800;18,5;;;
140111;0900;25,1;;;
140111;1000;38,1;;;
140111;1100;47,3;;;
140111;1200;55,6;;;
140111;1300;60,1;;;
140111;1400;60,4001;;;
140111;1500;58,4001;;;
140111;1600;46,4001;;;
140111;1700;37,1;;;
140111;1800;22,5;;;
140111;1900;19,3;;;
140111;2000;14,7;;;
140111;2100;16,1;;;
140111;2200;15,5;;;
140111;2300;16,4;;;
140112;0000;15,1;;;
140112;0100;16,4;;;
140112;0200;17,4;;;
140112;0300;13;;;
140112;0400;17,5;;;
140112;0500;19,3;;;
140112;0600;13,2;;;
140112;0700;19,8;;;
140112;0800;24,9;;;
140112;0900;34,7001;;;
140112;1000;44,8;;;
140112;1100;50,2001;;;
140112;1200;53,5001;;;
140112;1300;52,1;;;
140112;1400;50,5001;;;
140112;1500;40,0001;;;
140112;1600;34,2001;;;
140112;1700;28,2;;;
140112;1800;24,6;;;
140112;1900;20,5;;;
140112;2000;16,1;;;
140112;2100;14,5;;;
140112;2200;13,2;;;
140112;2300;11,8;;;
140113;0000;12;;;
140113;0100;11,9;;;
140113;0200;11,9;;;
140113;0300;11,5;;;
140113;0400;9,70001;;;
140113;0500;6,7;;;
140113;0600;4,00001;;;
140113;0700;8,90001;;;
140113;0800;9,40001;;;
140113;0900;11,2;;;
140113;1000;18;;;
140113;1100;26,9;;;
140113;1200;31,1;;;
140113;1300;32,7001;;;
140113;1400;36,0001;;;
140113;1500;37,9001;;;
140113;1600;37,0001;;;
140113;1700;34,6;;;
140113;1800;29,8;;;
140113;1900;21,7;;;
140113;2000;13;;;
140113;2100;10;;;
140113;2200;9,30002;;;
140113;2300;9,50002;;;
140114;0000;6,40001;;;
140114;0100;7,60001;;;
140114;0200;7,90001;;;
140114;0300;6,40001;;;
140114;0400;3,90001;;;
140114;0500;1;;;
140114;0600;1;;;
140114;0700;5,00001;;;
140114;0800;15,5;;;
140114;0900;26,5;;;
140114;1000;37,1;;;
140114;1100;44,3;;;
140114;1200;44,1;;;
140114;1300;43,2001;;;
140114;1400;44,2001;;;
140114;1500;50,9001;;;
140114;1600;50,2001;;;
140114;1700;50,5001;;;
140114;1800;54,6;;;
140114;1900;42,8;;;
140114;2000;26,8;;;
140114;2100;21,1;;;
140114;2200;21;;;
140114;2300;17,8;;;
140115;0000;17,5;;;
140115;0100;14,9;;;
140115;0200;9,30002;;;
140115;0300;8,20001;;;
140115;0400;9,20001;;;
140115;0500;6,40001;;;
140115;0600;6,10001;;;
140115;0700;16,4;;;
140115;0800;24,1;;;
140115;0900;35,3;;;
140115;1000;48,4001;;;
140115;1100;43,6;;;
140115;1200;44,5001;;;
140115;1300;46,8;;;
140115;1400;45,8;;;
140115;1500;;;;
140115;1600;;;;
140115;1700;27,6;;;
140115;1800;31,3;;;
140115;1900;28;;;
140115;2000;28,4;;;
140115;2100;27,5;;;
140115;2200;22,5;;;
140115;2300;18,1;;;
140116;0000;14,7;;;
140116;0100;10,8;;;
140116;0200;7,80001;;;
140116;0300;5,80001;;;
140116;0400;3,2;;;
140116;0500;1,7;;;
140116;0600;2,8;;;
140116;0700;4,2;;;
140116;0800;9,50002;;;
140116;0900;13,6;;;
140116;1000;19,9;;;
140116;1100;26,2;;;
140116;1200;26,2;;;
140116;1300;25,5;;;
140116;1400;27,6;;;
140116;1500;29,8;;;
140116;1600;29,9;;;
140116;1700;28,8;;;
140116;1800;23;;;
140116;1900;14,8;;;
140116;2000;8,00002;;;
140116;2100;5,30001;;;
140116;2200;3,8;;;
140116;2300;4,60001;;;
140117;0000;5,10001;;;
140117;0100;5,30001;;;
140117;0200;4,50001;;;
140117;0300;4,10001;;;
140117;0400;3;;;
140117;0500;1;;;
140117;0600;1,5;;;
140117;0700;2,6;;;
140117;0800;4,50001;;;
140117;0900;9,80002;;;
140117;1000;14,3;;;
140117;1100;19,4;;;
140117;1200;18,4;;;
140117;1300;24,2;;;
140117;1400;23,6;;;
140117;1500;21,8;;;
140117;1600;21,3;;;
140117;1700;17,5;;;
140117;1800;11,6;;;
140117;1900;10,1;;;
140117;2000;4,50001;;;
140117;2100;7,2;;;
140117;2200;5,50001;;;
140117;2300;5,10001;;;
140118;0000;6,40001;;;
140118;0100;6,2;;;
140118;0200;2,90001;;;
140118;0300;1,3;;;
140118;0400;1;;;
140118;0500;1;;;
140118;0600;2,40001;;;
140118;0700;5,30001;;;
140118;0800;8,20001;;;
140118;0900;13,1;;;
140118;1000;20;;;
140118;1100;26,4;;;
140118;1200;30,6;;;
140118;1300;35,8;;;
140118;1400;41,1;;;
140118;1500;40,6;;;
140118;1600;36,3;;;
140118;1700;30,5;;;
140118;1800;17,4;;;
140118;1900;12;;;
140118;2000;9,10002;;;
140118;2100;11,5;;;
140118;2200;8,20001;;;
140118;2300;7,50001;;;
140119;0000;6,80001;;;
140119;0100;6,00001;;;
140119;0200;4,80001;;;
140119;0300;5,60001;;;
140119;0400;6,60001;;;
140119;0500;7,00001;;;
140119;0600;6,00001;;;
140119;0700;8,80002;;;
140119;0800;13,3;;;
140119;0900;19,3;;;
140119;1000;24,4;;;
140119;1100;26,8;;;
140119;1200;30,6;;;
140119;1300;27;;;
140119;1400;27;;;
140119;1500;23,6;;;
140119;1600;22;;;
140119;1700;;;;
140119;1800;11,5;;;
140119;1900;10,4;;;
140119;2000;8,30002;;;
140119;2100;7,10001;;;
140119;2200;6,10001;;;
140119;2300;6,2;;;
140120;0000;5,2;;;
140120;0100;7,2;;;
140120;0200;6,50001;;;
140120;0300;5,90001;;;
140120;0400;2,90001;;;
140120;0500;1;;;
140120;0600;1;;;
140120;0700;4,60001;;;
140120;0800;10;;;
140120;0900;12,9;;;
140120;1000;17,7;;;
140120;1100;23,5;;;
140120;1200;29,4;;;
140120;1300;31,4;;;
140120;1400;30,2;;;
140120;1500;27,5;;;
140120;1600;22,3;;;
140120;1700;20,3;;;
140120;1800;19,1;;;
140120;1900;12,9;;;
140120;2000;9,40001;;;
140120;2100;8,50002;;;
140120;2200;4,40001;;;
140120;2300;7,2;;;
140121;0000;3,3;;;
140121;0100;1;;;
140121;0200;2,90001;;;
140121;0300;1,7;;;
140121;0400;1;;;
140121;0500;1;;;
140121;0600;1;;;
140121;0700;5,7;;;
140121;0800;12,3;;;
140121;0900;17,2;;;
140121;1000;19,9;;;
140121;1100;26,6;;;
140121;1200;33,5001;;;
140121;1300;33,8;;;
140121;1400;34,0001;;;
140121;1500;33,2001;;;
140121;1600;29,4;;;
140121;1700;21,8;;;
140121;1800;16;;;
140121;1900;13,8;;;
140121;2000;6,90001;;;
140121;2100;7,10001;;;
140121;2200;8,90001;;;
140121;2300;11,5;;;
140122;0000;13,2;;;
140122;0100;11,1;;;
140122;0200;8,40001;;;
140122;0300;6,50001;;;
140122;0400;7,00001;;;
140122;0500;3,7;;;
140122;0600;4,50001;;;
140122;0700;9,20001;;;
140122;0800;12;;;
140122;0900;16,6;;;
140122;1000;19,5;;;
140122;1100;26,6;;;
140122;1200;31;;;
140122;1300;33,4001;;;
140122;1400;35,3;;;
140122;1500;33,4001;;;
140122;1600;28,7;;;
140122;1700;27,2;;;
140122;1800;22,6;;;
140122;1900;16,1;;;
140122;2000;11,1;;;
140122;2100;9,80002;;;
140122;2200;6,00001;;;
140122;2300;5,40001;;;
140123;0000;8,80002;;;
140123;0100;8,30002;;;
140123;0200;7,7;;;
140123;0300;4,7;;;
140123;0400;4,50001;;;
140123;0500;1,6;;;
140123;0600;3,2;;;
140123;0700;7,50001;;;
140123;0800;11,1;;;
140123;0900;16;;;
140123;1000;21,3;;;
140123;1100;23,6;;;
140123;1200;25,7;;;
140123;1300;26,8;;;
140123;1400;24,5;;;
140123;1500;23,9;;;
140123;1600;22,8;;;
140123;1700;18,4;;;
140123;1800;17,3;;;
140123;1900;16,6;;;
140123;2000;14,3;;;
140123;2100;12,2;;;
140123;2200;7,80001;;;
140123;2300;4,00001;;;
140124;0000;3,90001;;;
140124;0100;4,7;;;
140124;0200;1,4;;;
140124;0300;5,7;;;
140124;0400;5,2;;;
140124;0500;2,7;;;
140124;0600;2,3;;;
140124;0700;3,6;;;
140124;0800;6,30001;;;
140124;0900;10,2;;;
140124;1000;15,5;;;
140124;1100;18,4;;;
140124;1200;22,8;;;
140124;1300;28,7;;;
140124;1400;36,1;;;
140124;1500;39,2001;;;
140124;1600;43,5001;;;
140124;1700;40,2001;;;
140124;1800;35,3;;;
140124;1900;28,4;;;
140124;2000;19,4;;;
140124;2100;19,4;;;
140124;2200;20,5;;;
140124;2300;16,8;;;
140125;0000;15,4;;;
140125;0100;8,00002;;;
140125;0200;6,2;;;
140125;0300;6,10001;;;
140125;0400;3,7;;;
140125;0500;1;;;
140125;0600;2;;;
140125;0700;11,3;;;
140125;0800;19,8;;;
140125;0900;24,3;;;
140125;1000;33,4001;;;
140125;1100;44,4001;;;
140125;1200;48,0001;;;
140125;1300;48,2001;;;
140125;1400;49,3;;;
140125;1500;51,2001;;;
140125;1600;43,9001;;;
140125;1700;40,9001;;;
140125;1800;33,3;;;
140125;1900;30,1;;;
140125;2000;28;;;
140125;2100;29,4;;;
140125;2200;30,1;;;
140125;2300;29,9;;;
140126;0000;27,5;;;
140126;0100;28,3;;;
140126;0200;25,9;;;
140126;0300;25,9;;;
140126;0400;24,8;;;
140126;0500;23;;;
140126;0600;23,3;;;
140126;0700;24,7;;;
140126;0800;28,6;;;
140126;0900;32,9001;;;
140126;1000;37,7001;;;
140126;1100;41,8;;;
140126;1200;43,7001;;;
140126;1300;45,2001;;;
140126;1400;45,8;;;
140126;1500;45,8;;;
140126;1600;46,3;;;
140126;1700;43,6;;;
140126;1800;36,4001;;;
140126;1900;24,9;;;
140126;2000;19,1;;;
140126;2100;18,5;;;
140126;2200;18,2;;;
140126;2300;19;;;
140127;0000;17,6;;;
140127;0100;15,5;;;
140127;0200;16;;;
140127;0300;16,4;;;
140127;0400;16,5;;;
140127;0500;8,10002;;;
140127;0600;8,70001;;;
140127;0700;12,8;;;
140127;0800;14,7;;;
140127;0900;22,8;;;
140127;1000;28,2;;;
140127;1100;33,6;;;
140127;1200;35,7001;;;
140127;1300;37,1;;;
140127;1400;35,5001;;;
140127;1500;34,8;;;
140127;1600;35,4001;;;
140127;1700;36,3;;;
140127;1800;32,8;;;
140127;1900;23,8;;;
140127;2000;19,5;;;
140127;2100;17,9;;;
140127;2200;15,6;;;
140127;2300;13,6;;;
140128;0000;13,9;;;
140128;0100;13,5;;;
140128;0200;8,10002;;;
140128;0300;6,10001;;;
140128;0400;5,80001;;;
140128;0500;1;;;
140128;0600;1,5;;;
140128;0700;6,90001;;;
140128;0800;16;;;
140128;0900;24,9;;;
140128;1000;29,5;;;
140128;1100;38,0001;;;
140128;1200;47,3;;;
140128;1300;53,4001;;;
140128;1400;56,2001;;;
140128;1500;53,9001;;;
140128;1600;51,9001;;;
140128;1700;49,5001;;;
140128;1800;46,8;;;
140128;1900;46,3;;;
140128;2000;36,0001;;;
140128;2100;34,4001;;;
140128;2200;30,5;;;
140128;2300;24,7;;;
140129;0000;24;;;
140129;0100;21,2;;;
140129;0200;23,8;;;
140129;0300;25,8;;;
140129;0400;19;;;
140129;0500;11,1;;;
140129;0600;4,80001;;;
140129;0700;10,8;;;
140129;0800;24,5;;;
140129;0900;34,7001;;;
140129;1000;47,2001;;;
140129;1100;56,2001;;;
140129;1200;66,6001;;;
140129;1300;64,2001;;;
140129;1400;60,9001;;;
140129;1500;52,0001;;;
140129;1600;49,8;;;
140129;1700;40,3;;;
140129;1800;36,6;;;
140129;1900;29,9;;;
140129;2000;19,5;;;
140129;2100;14,1;;;
140129;2200;12,6;;;
140129;2300;9,90001;;;
140130;0000;14,5;;;
140130;0100;16,1;;;
140130;0200;11,8;;;
140130;0300;12,9;;;
140130;0400;13;;;
140130;0500;7,90001;;;
140130;0600;2,5;;;
140130;0700;7,7;;;
140130;0800;18,1;;;
140130;0900;27;;;
140130;1000;36,8;;;
140130;1100;48,1;;;
140130;1200;57,5001;;;
140130;1300;50,4001;;;
140130;1400;44,0001;;;
140130;1500;39,0001;;;
140130;1600;32,8;;;
140130;1700;29,2;;;
140130;1800;25,5;;;
140130;1900;15,3;;;
140130;2000;7,30001;;;
140130;2100;5,30001;;;
140130;2200;5,40001;;;
140130;2300;7,2;;;
140131;0000;12,8;;;
140131;0100;7,50001;;;
140131;0200;6,7;;;
140131;0300;6,30001;;;
140131;0400;5,60001;;;
140131;0500;1;;;
140131;0600;1;;;
140131;0700;4,40001;;;
140131;0800;12,5;;;
140131;0900;25,1;;;
140131;1000;33,4001;;;
140131;1100;46,3;;;
140131;1200;48,7001;;;
140131;1300;38,1;;;
140131;1400;32,2001;;;
140131;1500;31,2;;;
140131;1600;25,6;;;
140131;1700;21,4;;;
140131;1800;8,00002;;;
140131;1900;4,60001;;;
140131;2000;2,40001;;;
140131;2100;2,7;;;
140131;2200;6,30001;;;
140131;2300;7,00001;;;
140201;0000;7,62834;;;
140201;0100;4,19343;;;
140201;0200;3,93742;;;
140201;0300;1;;;
140201;0400;1;;;
140201;0500;1;;;
140201;0600;1,18775;;;
140201;0700;8,02252;;;
140201;0800;13,5908;;;
140201;0900;21,4442;;;
140201;1000;28,065;;;
140201;1100;31,8075;;;
140201;1200;42,6542;;;
140201;1300;41,6658;;;
140201;1400;35,7225;;;
140201;1500;32,6567;;;
140201;1600;33,165;;;
140201;1700;32,8633;;;
140201;1800;32,7242;;;
140201;1900;25,3908;;;
140201;2000;18,8842;;;
140201;2100;14,1433;;;
140201;2200;12,0317;;;
140201;2300;10,3425;;;
140202;0000;9,98668;;;
140202;0100;7,54001;;;
140202;0200;7,78751;;;
140202;0300;6,67334;;;
140202;0400;6,39751;;;
140202;0500;5,62668;;;
140202;0600;4,64068;;;
140202;0700;8,52919;;;
140202;0800;16,7042;;;
140202;0900;22,9617;;;
140202;1000;29,79;;;
140202;1100;33,9626;;;
140202;1200;40,5109;;;
140202;1300;45,3859;;;
140202;1400;45,2093;;;
140202;1500;43,5392;;;
140202;1600;40,2009;;;
140202;1700;37,7867;;;
140202;1800;27,0892;;;
140202;1900;19,4417;;;
140202;2000;11,2567;;;
140202;2100;9,48834;;;
140202;2200;10,9108;;;
140202;2300;11,88;;;
140203;0000;12,0475;;;
140203;0100;10,5425;;;
140203;0200;8,90085;;;
140203;0300;7,33834;;;
140203;0400;3,25608;;;
140203;0500;1,329;;;
140203;0600;1;;;
140203;0700;4,75951;;;
140203;0800;14,7842;;;
140203;0900;21,3842;;;
140203;1000;27,685;;;
140203;1100;33,2884;;;
140203;1200;41,5193;;;
140203;1300;49,6459;;;
140203;1400;49,85;;;
140203;1500;50,6276;;;
140203;1600;46,6625;;;
140203;1700;42,5526;;;
140203;1800;35,8868;;;
140203;1900;18,9433;;;
140203;2000;10,5533;;;
140203;2100;11,6342;;;
140203;2200;10,9558;;;
140203;2300;9,63585;;;
140204;0000;7,47784;;;
140204;0100;2,88551;;;
140204;0200;6,52501;;;
140204;0300;6,33418;;;
140204;0400;2,17942;;;
140204;0500;1;;;
140204;0600;1;;;
140204;0700;1,79883;;;
140204;0800;9,10751;;;
140204;0900;15,1408;;;
140204;1000;22,0875;;;
140204;1100;32,0851;;;
140204;1200;36,0018;;;
140204;1300;33,8509;;;
140204;1400;33,9875;;;
140204;1500;34,0384;;;
140204;1600;30,2692;;;
140204;1700;26,09;;;
140204;1800;16,5375;;;
140204;1900;10,17;;;
140204;2000;6,96751;;;
140204;2100;2,85367;;;
140204;2200;4,13943;;;
140204;2300;6,94168;;;
140205;0000;5,90584;;;
140205;0100;4,22751;;;
140205;0200;3,08992;;;
140205;0300;1;;;
140205;0400;1;;;
140205;0500;1;;;
140205;0600;1;;;
140205;0700;5,33208;;;
140205;0800;11,4292;;;
140205;0900;15,3117;;;
140205;1000;20,0783;;;
140205;1100;25,425;;;
140205;1200;31,9367;;;
140205;1300;29,7825;;;
140205;1400;28,9758;;;
140205;1500;29,1567;;;
140205;1600;;;;
140205;1700;21,7991;;;
140205;1800;22,4267;;;
140205;1900;20,5692;;;
140205;2000;18,8517;;;
140205;2100;14,4308;;;
140205;2200;10,8175;;;
140205;2300;10,0642;;;
140206;0000;13,895;;;
140206;0100;8,89668;;;
140206;0200;12,54;;;
140206;0300;14,2133;;;
140206;0400;8,93669;;;
140206;0500;1,89158;;;
140206;0600;1,091;;;
140206;0700;6,58276;;;
140206;0800;12,0925;;;
140206;0900;18,2942;;;
140206;1000;23,8867;;;
140206;1100;26,2575;;;
140206;1200;35,0526;;;
140206;1300;42,6118;;;
140206;1400;47,8818;;;
140206;1500;54,7784;;;
140206;1600;53,0309;;;
140206;1700;54,6501;;;
140206;1800;50,6409;;;
140206;1900;39,2809;;;
140206;2000;27,3467;;;
140206;2100;14,44;;;
140206;2200;18,3525;;;
140206;2300;18,4492;;;
140207;0000;14,3117;;;
140207;0100;18,9467;;;
140207;0200;19,4592;;;
140207;0300;12,7583;;;
140207;0400;5,77926;;;
140207;0500;1,66267;;;
140207;0600;1,50792;;;
140207;0700;9,70451;;;
140207;0800;19,9425;;;
140207;0900;29,3867;;;
140207;1000;36,6176;;;
140207;1100;44,4759;;;
140207;1200;49,9484;;;
140207;1300;59,0843;;;
140207;1400;65,6334;;;
140207;1500;65,2568;;;
140207;1600;60,4933;;;
140207;1700;55,0109;;;
140207;1800;51,9026;;;
140207;1900;35,7476;;;
140207;2000;24,0642;;;
140207;2100;23,2258;;;
140207;2200;20,7683;;;
140207;2300;21,4275;;;
140208;0000;20,54;;;
140208;0100;19,2867;;;
140208;0200;12,4008;;;
140208;0300;9,06001;;;
140208;0400;7,25309;;;
140208;0500;4,11751;;;
140208;0600;1,3405;;;
140208;0700;3,77717;;;
140208;0800;11,6717;;;
140208;0900;21,0908;;;
140208;1000;28,4542;;;
140208;1100;35,8968;;;
140208;1200;44,9059;;;
140208;1300;50,36;;;
140208;1400;50,6009;;;
140208;1500;51,2718;;;
140208;1600;49,1884;;;
140208;1700;47,1042;;;
140208;1800;43,6984;;;
140208;1900;34,9684;;;
140208;2000;13,5442;;;
140208;2100;10,86;;;
140208;2200;9,64418;;;
140208;2300;8,63501;;;
140209;0000;6,11333;;;
140209;0100;4,44951;;;
140209;0200;6,29368;;;
140209;0300;6,96284;;;
140209;0400;9,25252;;;
140209;0500;8,21251;;;
140209;0600;4,35334;;;
140209;0700;9,29585;;;
140209;0800;15,7875;;;
140209;0900;22,8058;;;
140209;1000;29,8875;;;
140209;1100;39,4343;;;
140209;1200;45,3993;;;
140209;1300;46,5834;;;
140209;1400;48,1334;;;
140209;1500;43,7643;;;
140209;1600;40,8768;;;
140209;1700;39,3475;;;
140209;1800;37,735;;;
140209;1900;28,0708;;;
140209;2000;16,0017;;;
140209;2100;20,0025;;;
140209;2200;22,8642;;;
140209;2300;21,9292;;;
140210;0000;22,0875;;;
140210;0100;20,5242;;;
140210;0200;14,9242;;;
140210;0300;8,05377;;;
140210;0400;6,17176;;;
140210;0500;8,48668;;;
140210;0600;4,29534;;;
140210;0700;10,7232;;;
140210;0800;21,9617;;;
140210;0900;29,03;;;
140210;1000;33,5475;;;
140210;1100;45,6259;;;
140210;1200;52,8901;;;
140210;1300;45,5551;;;
140210;1400;42,8184;;;
140210;1500;38,4518;;;
140210;1600;36,9858;;;
140210;1700;34,1125;;;
140210;1800;34,5342;;;
140210;1900;30,0192;;;
140210;2000;22,03;;;
140210;2100;20,5692;;;
140210;2200;20,4275;;;
140210;2300;20,0525;;;
140211;0000;19,7433;;;
140211;0100;19,5533;;;
140211;0200;18,9758;;;
140211;0300;18,195;;;
140211;0400;16,6858;;;
140211;0500;11,1192;;;
140211;0600;12,5358;;;
140211;0700;12,95;;;
140211;0800;15,8925;;;
140211;0900;18,7608;;;
140211;1000;27,2433;;;
140211;1100;40,0959;;;
140211;1200;50,5533;;;
140211;1300;55,1083;;;
140211;1400;52,2609;;;
140211;1500;51,7118;;;
140211;1600;54,0168;;;
140211;1700;52,3718;;;
140211;1800;47,925;;;
140211;1900;36,9618;;;
140211;2000;20,12;;;
140211;2100;19,57;;;
140211;2200;18,9783;;;
140211;2300;12,0133;;;
140212;0000;12,1563;;;
140212;0100;17,8433;;;
140212;0200;24,3192;;;
140212;0300;22,6442;;;
140212;0400;17,9633;;;
140212;0500;8,32501;;;
140212;0600;2,35775;;;
140212;0700;8,47627;;;
140212;0800;18,0383;;;
140212;0900;27,8517;;;
140212;1000;41,7126;;;
140212;1100;49,045;;;
140212;1200;52,4092;;;
140212;1300;45,509;;;
140212;1400;53,6022;;;
140212;1500;51,9084;;;
140212;1600;45,7109;;;
140212;1700;40,4501;;;
140212;1800;30,6867;;;
140212;1900;18,4325;;;
140212;2000;16,875;;;
140212;2100;14,685;;;
140212;2200;8,00984;;;
140212;2300;12,2402;;;
140213;0000;9,67169;;;
140213;0100;6,83568;;;
140213;0200;7,48334;;;
140213;0300;8,14584;;;
140213;0400;6,95501;;;
140213;0500;5,71451;;;
140213;0600;4,56826;;;
140213;0700;5,72268;;;
140213;0800;14,325;;;
140213;0900;18,5442;;;
140213;1000;30,9075;;;
140213;1100;42,8484;;;
140213;1200;49,4783;;;
140213;1300;38,8083;;;
140213;1400;35,2993;;;
140213;1500;29,6742;;;
140213;1600;28,6117;;;
140213;1700;30,3442;;;
