FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
140124;1700;2;;;
140124;1800;2,3;;;
140124;1900;1,9;;;
140124;2000;1,8;;;
140124;2100;1,6;;;
140124;2200;2,40001;;;
140124;2300;3;;;
140125;0000;2,3;;;
140125;0100;1,7;;;
140125;0200;1,2;;;
140125;0300;1,3;;;
140125;0400;1,4;;;
140125;0500;1,2;;;
140125;0600;1,3;;;
140125;0700;2,2;;;
140125;0800;3,6;;;
140125;0900;4,2;;;
140125;1000;3,2;;;
140125;1100;2,6;;;
140125;1200;2,5;;;
140125;1300;2,2;;;
140125;1400;2,40001;;;
140125;1500;2,3;;;
140125;1600;2,1;;;
140125;1700;2,1;;;
140125;1800;1,9;;;
140125;1900;1,6;;;
140125;2000;1,2;;;
140125;2100;1,4;;;
140125;2200;1,9;;;
140125;2300;2,5;;;
140126;0000;1,9;;;
140126;0100;1,3;;;
140126;0200;1,1;;;
140126;0300;1;;;
140126;0400;1;;;
140126;0500;1,2;;;
140126;0600;1,1;;;
140126;0700;1,3;;;
140126;0800;1,5;;;
140126;0900;1,8;;;
140126;1000;1,7;;;
140126;1100;1,9;;;
140126;1200;1,6;;;
140126;1300;1,7;;;
140126;1400;1,7;;;
140126;1500;1,7;;;
140126;1600;1,9;;;
140126;1700;1,9;;;
140126;1800;1,9;;;
140126;1900;2;;;
140126;2000;1,9;;;
140126;2100;1,9;;;
140126;2200;1,8;;;
140126;2300;1,6;;;
140127;0000;1,2;;;
140127;0100;1,3;;;
140127;0200;1;;;
140127;0300;1;;;
140127;0400;1;;;
140127;0500;1;;;
140127;0600;1;;;
140127;0700;1;;;
140127;0800;1;;;
140127;0900;1;;;
140127;1000;1;;;
140127;1100;;;;
140127;1200;1;;;
140127;1300;1;;;
140127;1400;1;;;
140127;1500;1;;;
140127;1600;1;;;
140127;1700;1;;;
140127;1800;1;;;
140127;1900;1;;;
140127;2000;1;;;
140127;2100;1;;;
