FECHA (YYMMDD);HORA (HHMM);;
140109;1300;37,3483;
140109;1400;34,74;
140109;1500;30,6575;
140109;1600;24,82;
140109;1700;20,5608;
140109;1800;17,4892;
140109;1900;17,0125;
140109;2000;21,15;
140109;2100;31,2992;
140109;2200;34,855;
140109;2300;44,325;
140110;0000;52,6216;
140110;0100;59,2657;
140110;0200;64,3274;
140110;0300;69,9049;
140110;0400;68,0667;
140110;0500;67,84;
140110;0600;67,2999;
140110;0700;68,3116;
140110;0800;61,8633;
140110;0900;53,2667;
140110;1000;40,9875;
140110;1100;33,0258;
140110;1200;32,5658;
140110;1300;27,0475;
140110;1400;23,2833;
140110;1500;23,53;
140110;1600;24,265;
140110;1700;22,235;
140110;1800;22,0633;
140110;1900;24,7158;
140110;2000;27,9867;
140110;2100;29,405;
140110;2200;31,0958;
140110;2300;34,745;
140111;0000;37,5699;
140111;0100;42,9592;
140111;0200;42,6117;
140111;0300;44,3525;
140111;0400;55,3716;
140111;0500;57,485;
140111;0600;59,205;
140111;0700;48,7508;
140111;0800;43,8625;
140111;0900;38,3766;
140111;1000;30,9442;
140111;1100;30,2075;
140111;1200;26,0658;
140111;1300;23,5417;
140111;1400;21,6133;
140111;1500;21,7008;
140111;1600;17,9408;
140111;1700;17,5333;
140111;1800;19,34;
140111;1900;20,2775;
140111;2000;23,73;
140111;2100;27,07;
140111;2200;31,5592;
140111;2300;41,7283;
140112;0000;53,0167;
140112;0100;55,4742;
140112;0200;57,3783;
140112;0300;60,6974;
140112;0400;61,6525;
140112;0500;64,8058;
140112;0600;62,8;
140112;0700;53,0433;
140112;0800;47,1982;
140112;0900;40,2817;
140112;1000;38,6949;
140112;1100;32,785;
140112;1200;30,4725;
140112;1300;25,915;
140112;1400;25,6892;
140112;1500;25,4325;
140112;1600;26,1458;
140112;1700;30,0233;
140112;1800;34,0074;
140112;1900;39,1933;
140112;2000;50,3992;
140112;2100;58,4933;
140112;2200;68,8417;
140112;2300;74,9158;
140113;0000;79,0416;
140113;0100;82,7583;
140113;0200;83,1;
140113;0300;85,5332;
140113;0400;87,7417;
140113;0500;89,5833;
140113;0600;88,0416;
140113;0700;86,0083;
140113;0800;82,61;
140113;0900;77,4332;
140113;1000;67,4841;
140113;1100;59,02;
140113;1200;51,2625;
140113;1300;45,5508;
140113;1400;42,7017;
140113;1500;41,6508;
140113;1600;38,4233;
140113;1700;38,4375;
140113;1800;38,7808;
140113;1900;42,2208;
140113;2000;48,2425;
140113;2100;54,2574;
140113;2200;58,8033;
140113;2300;61,1592;
140114;0000;62,9225;
140114;0100;64,3624;
140114;0200;67,7542;
140114;0300;71,6299;
140114;0400;73,875;
140114;0500;75,5907;
140114;0600;75,6083;
140114;0700;67,5516;
140114;0800;56,7057;
140114;0900;50,8675;
140114;1000;46,0699;
140114;1100;42,3608;
140114;1200;37,9633;
140114;1300;31,7433;
140114;1400;26,7875;
140114;1500;27,2525;
140114;1600;26,3575;
140114;1700;27,3858;
140114;1800;28,4392;
140114;1900;31,3275;
140114;2000;37,6083;
140114;2100;43,8817;
140114;2200;48,0616;
140114;2300;51,1458;
140115;0000;52,5033;
140115;0100;56,655;
140115;0200;61,4474;
140115;0300;65,2982;
140115;0400;66,215;
140115;0500;68,7732;
140115;0600;68,615;
140115;0700;57,585;
140115;0800;54,9283;
140115;0900;52,9366;
140115;1000;48,3425;
140115;1100;45,9341;
140115;1200;42,3925;
140115;1300;38,8708;
140115;1400;39,8483;
140115;1500;;
140115;1600;;
140115;1700;40,344;
140115;1800;43,7342;
140115;1900;46,5475;
140115;2000;51,2933;
140115;2100;54,6525;
140115;2200;62,3267;
140115;2300;66,6582;
140116;0000;71,3992;
140116;0100;74,9507;
140116;0200;78,1324;
140116;0300;80,0907;
140116;0400;81,0774;
140116;0500;84,325;
140116;0600;86,6;
140116;0700;81,7557;
140116;0800;70,7383;
140116;0900;63,8232;
140116;1000;58,7516;
140116;1100;51,7217;
140116;1200;45,6974;
140116;1300;41,0317;
140116;1400;36,9366;
140116;1500;36,2516;
140116;1600;38,0208;
140116;1700;38,2692;
140116;1800;41,4675;
140116;1900;46,1992;
140116;2000;49,235;
140116;2100;53,8508;
140116;2200;57,86;
140116;2300;60,8417;
140117;0000;62,2542;
140117;0100;63,2524;
140117;0200;66,1382;
140117;0300;70,8241;
140117;0400;73,7491;
140117;0500;74,0924;
140117;0600;77,1575;
140117;0700;71,6675;
140117;0800;66,0632;
140117;0900;56,9108;
140117;1000;50,1083;
140117;1100;46,5699;
140117;1200;41,6792;
140117;1300;39,8208;
140117;1400;37,7483;
140117;1500;36,2358;
140117;1600;34,5142;
140117;1700;33,4366;
140117;1800;37,3083;
140117;1900;39,59;
140117;2000;44,055;
140117;2100;47,7217;
140117;2200;51,3475;
140117;2300;55,03;
140118;0000;56,98;
140118;0100;59,0208;
140118;0200;63,035;
140118;0300;67,7317;
140118;0400;70,8424;
140118;0500;71,7775;
140118;0600;67,0432;
140118;0700;62,0132;
140118;0800;57,3542;
140118;0900;52,5757;
140118;1000;46,9825;
140118;1100;46,9292;
140118;1200;41,9883;
140118;1300;37,6974;
140118;1400;35,5;
140118;1500;33,1183;
140118;1600;34,42;
140118;1700;34,7117;
140118;1800;34,1283;
140118;1900;38,7925;
140118;2000;40,3267;
140118;2100;44,37;
140118;2200;47,3075;
140118;2300;51,6675;
140119;0000;52,2783;
140119;0100;53,3758;
140119;0200;53,1208;
140119;0300;58,0433;
140119;0400;60,52;
140119;0500;62,8708;
140119;0600;63,8817;
140119;0700;58,8907;
140119;0800;54,9482;
140119;0900;51,3492;
140119;1000;48,5425;
140119;1100;44,4917;
140119;1200;40,8067;
140119;1300;37,5292;
140119;1400;35,0058;
140119;1500;33,345;
140119;1600;33,105;
140119;1700;;
140119;1800;36,8144;
140119;1900;41,5616;
140119;2000;46,6117;
140119;2100;51,28;
140119;2200;53,9642;
140119;2300;55,89;
140120;0000;60,4942;
140120;0100;61,235;
140120;0200;63,3942;
140120;0300;64,8667;
140120;0400;66,2507;
140120;0500;69,6675;
140120;0600;71,6183;
140120;0700;65,6266;
140120;0800;58,3882;
140120;0900;53,5908;
140120;1000;49,5157;
140120;1100;46,575;
140120;1200;42,785;
140120;1300;39,48;
140120;1400;36,4758;
140120;1500;32,9675;
140120;1600;30,3258;
140120;1700;29,9592;
140120;1800;31,2325;
140120;1900;37,545;
140120;2000;41,7258;
140120;2100;46,8567;
140120;2200;51,5732;
140120;2300;57,8167;
140121;0000;63,5083;
140121;0100;68,5325;
140121;0200;69,9774;
140121;0300;73,225;
140121;0400;75,3042;
140121;0500;76,8058;
140121;0600;75,8042;
140121;0700;67,3149;
140121;0800;58,5625;
140121;0900;50,8882;
140121;1000;46,185;
140121;1100;40,5425;
140121;1200;35,7692;
140121;1300;31,4175;
140121;1400;30,0558;
140121;1500;28,8267;
140121;1600;26,4;
140121;1700;27,9967;
140121;1800;35,6425;
140121;1900;39,1792;
140121;2000;43,9283;
140121;2100;47,0342;
140121;2200;49,6233;
140121;2300;54,6858;
140122;0000;57,1167;
140122;0100;61,585;
140122;0200;65,33;
140122;0300;68,5066;
140122;0400;71,1982;
140122;0500;73,2866;
140122;0600;74,6083;
140122;0700;72,7632;
140122;0800;66,2725;
140122;0900;58,2242;
140122;1000;53,3716;
140122;1100;49,6683;
140122;1200;44,0358;
140122;1300;41,0217;
140122;1400;40,1858;
140122;1500;36,9725;
140122;1600;34,4474;
140122;1700;31,9617;
140122;1800;34,1808;
140122;1900;42,1733;
140122;2000;45,7883;
140122;2100;49,745;
140122;2200;52,6949;
140122;2300;55,055;
140123;0000;58,0433;
140123;0100;63,8758;
140123;0200;67,725;
140123;0300;70,48;
140123;0400;71,2925;
140123;0500;73,0542;
140123;0600;74,7758;
140123;0700;72,9258;
140123;0800;66,6758;
140123;0900;57,7292;
140123;1000;51,9966;
140123;1100;43,9592;
140123;1200;39,1974;
140123;1300;35,4158;
140123;1400;30,475;
140123;1500;26,3508;
140123;1600;27,7842;
140123;1700;29,9208;
140123;1800;39,0392;
140123;1900;59,8708;
140123;2000;66,3357;
140123;2100;67,3982;
140123;2200;69,3357;
140123;2300;71,9058;
140124;0000;74,4467;
140124;0100;75,0199;
140124;0200;77,5416;
140124;0300;80,5482;
140124;0400;81,8583;
140124;0500;83,2083;
140124;0600;83,3916;
140124;0700;79,6532;
140124;0800;74,9707;
140124;0900;68,7257;
140124;1000;57,6442;
140124;1100;47,6683;
140124;1200;42,2242;
140124;1300;37,2574;
140124;1400;33,9875;
140124;1500;32,22;
140124;1600;30,5567;
140124;1700;29,175;
140124;1800;28,6367;
140124;1900;29,2958;
140124;2000;32,8325;
140124;2100;36,35;
140124;2200;39,2708;
140124;2300;44,2458;
140125;0000;49,8917;
140125;0100;58,35;
140125;0200;63,1917;
140125;0300;66,5074;
140125;0400;69,0807;
140125;0500;68,2391;
140125;0600;60,9867;
140125;0700;54,6775;
140125;0800;48,6533;
140125;0900;44,5917;
140125;1000;39,615;
140125;1100;33,745;
140125;1200;30,9658;
140125;1300;27,7583;
140125;1400;26,1525;
140125;1500;25,6908;
140125;1600;24,9925;
140125;1700;24,8667;
140125;1800;23,52;
140125;1900;26,3075;
140125;2000;31,7775;
140125;2100;39,6858;
140125;2200;44,7867;
140125;2300;48,5817;
140126;0000;53,0708;
140126;0100;55,5117;
140126;0200;57,0167;
140126;0300;59,715;
140126;0400;66,0033;
140126;0500;67,2333;
140126;0600;70,1074;
140126;0700;66,1316;
140126;0800;60,4783;
140126;0900;51,9482;
140126;1000;44,5042;
140126;1100;37,5367;
140126;1200;37,415;
140126;1300;34,9308;
140126;1400;32,7875;
140126;1500;32,0875;
140126;1600;30,0058;
140126;1700;29,0908;
140126;1800;32,1692;
140126;1900;39,5533;
140126;2000;45,9333;
140126;2100;49,2625;
140126;2200;52,8975;
140126;2300;56,4625;
140127;0000;62,6642;
140127;0100;70,3317;
140127;0200;76,5558;
140127;0300;80,7916;
140127;0400;81;
140127;0500;81,4667;
140127;0600;80,1666;
140127;0700;76,0358;
140127;0800;71,2367;
140127;0900;64,8066;
140127;1000;58,9366;
140127;1100;53,6158;
140127;1200;49,4608;
140127;1300;44,24;
140127;1400;44,68;
140127;1500;43,2708;
140127;1600;42,015;
140127;1700;40,98;
140127;1800;41,7117;
140127;1900;45,1008;
140127;2000;47,9817;
140127;2100;52,765;
140127;2200;56,0633;
140127;2300;59,1357;
140128;0000;62,8232;
140128;0100;65,5258;
140128;0200;69,4532;
140128;0300;72,6991;
140128;0400;75,9855;
140128;0500;76,8091;
140128;0600;75,9266;
140128;0700;68,2732;
140128;0800;60,0008;
140128;0900;54,5732;
140128;1000;50,41;
140128;1100;45,6775;
140128;1200;38,18;
140128;1300;32,7958;
140128;1400;29,6625;
140128;1500;28,6633;
140128;1600;27,5567;
140128;1700;26,0975;
140128;1800;25,48;
140128;1900;27,8933;
140128;2000;29,8608;
140128;2100;31,5433;
140128;2200;32,1717;
140128;2300;38,4717;
140129;0000;45,865;
140129;0100;55,7516;
140129;0200;49,8792;
140129;0300;46,1167;
140129;0400;53,77;
140129;0500;65,9075;
140129;0600;65,6832;
140129;0700;56,7967;
140129;0800;50,5458;
140129;0900;44,6917;
140129;1000;36,4833;
140129;1100;33,8533;
140129;1200;32,1417;
140129;1300;27,4525;
140129;1400;24,8075;
140129;1500;21,8792;
140129;1600;19,0833;
140129;1700;17,4375;
140129;1800;17,4725;
140129;1900;19,3258;
140129;2000;20,425;
140129;2100;32,485;
140129;2200;39,0775;
140129;2300;44,2933;
140130;0000;48,7133;
140130;0100;49,4175;
140130;0200;54,1033;
140130;0300;52,4917;
140130;0400;55,0167;
140130;0500;57,42;
140130;0600;60,7325;
140130;0700;55,5917;
140130;0800;47,715;
140130;0900;43,4;
140130;1000;38,4142;
140130;1100;36,75;
140130;1200;34,6442;
140130;1300;31,5717;
140130;1400;26,8683;
140130;1500;21,9592;
140130;1600;16,6392;
140130;1700;14,3917;
140130;1800;14,4233;
140130;1900;30,4733;
140130;2000;34,8925;
140130;2100;35,9717;
140130;2200;37,9542;
140130;2300;37,7933;
140131;0000;35,2383;
140131;0100;40,3692;
140131;0200;46,2042;
140131;0300;53,4867;
140131;0400;56,8125;
140131;0500;60,4242;
140131;0600;59,1324;
140131;0700;53,0699;
140131;0800;46,1432;
140131;0900;39,2892;
140131;1000;33,9983;
140131;1100;33,7142;
140131;1200;29,135;
140131;1300;26,9717;
140131;1400;25,3367;
140131;1500;25,2692;
140131;1600;24,2533;
140131;1700;22,2692;
140131;1800;29,7892;
140131;1900;33,9717;
140131;2000;39,3833;
140131;2100;45,375;
140131;2200;48,9067;
140131;2300;50,5658;
140201;0000;50,305;
140201;0100;53,1558;
140201;0200;51,0225;
140201;0300;54,8224;
140201;0400;59,1883;
140201;0500;65,9299;
140201;0600;62,6924;
140201;0700;56,8716;
140201;0800;52,2533;
140201;0900;47,3932;
140201;1000;43,1292;
140201;1100;39,1517;
140201;1200;35,5258;
140201;1300;32,05;
140201;1400;27,5617;
140201;1500;25,2033;
140201;1600;23,2367;
140201;1700;21,0625;
140201;1800;22,7517;
140201;1900;24,0058;
140201;2000;24,455;
140201;2100;25,1433;
140201;2200;27,9525;
140201;2300;30,1667;
140202;0000;37,2383;
140202;0100;45,955;
140202;0200;50,7833;
140202;0300;56,6208;
140202;0400;61,8217;
140202;0500;67,5699;
140202;0600;67,75;
140202;0700;60,7483;
140202;0800;56,2617;
140202;0900;48,6342;
140202;1000;42,4708;
140202;1100;38,5575;
140202;1200;31,9392;
140202;1300;30,315;
140202;1400;27,1558;
140202;1500;25,1017;
140202;1600;23,6217;
140202;1700;22,75;
140202;1800;28,7533;
140202;1900;34,0575;
140202;2000;39,2808;
140202;2100;45,2183;
140202;2200;49,8232;
140202;2300;53,99;
140203;0000;59,3766;
140203;0100;62,0475;
140203;0200;61,9683;
140203;0300;64,4449;
140203;0400;69,8025;
140203;0500;71,7966;
140203;0600;73,2174;
140203;0700;65,6832;
140203;0800;60,5633;
140203;0900;52,9542;
140203;1000;47,2057;
140203;1100;42,4292;
140203;1200;36,56;
140203;1300;30,4708;
140203;1400;26,7183;
140203;1500;25,0667;
140203;1600;24,6942;
140203;1700;22,8883;
140203;1800;23,3092;
140203;1900;29,035;
140203;2000;34,8525;
140203;2100;40,9867;
140203;2200;44,1008;
140203;2300;47,4358;
140204;0000;50,485;
140204;0100;57,0833;
140204;0200;61,245;
140204;0300;64,2632;
140204;0400;68,5516;
140204;0500;71,3524;
140204;0600;71,8875;
140204;0700;63,1333;
140204;0800;57,0925;
140204;0900;50,845;
140204;1000;45,7358;
140204;1100;39,0717;
140204;1200;34,9733;
140204;1300;32,0883;
140204;1400;29,0725;
140204;1500;26,4425;
140204;1600;22,8667;
140204;1700;21,2033;
140204;1800;25,4142;
140204;1900;32,3517;
140204;2000;37,6725;
140204;2100;45,4067;
140204;2200;52,9792;
140204;2300;58,7258;
140205;0000;60,9467;
140205;0100;65,7692;
140205;0200;67,0499;
140205;0300;70,3999;
140205;0400;73,5125;
140205;0500;74,9308;
140205;0600;74,1057;
140205;0700;64,4417;
140205;0800;58,59;
140205;0900;52,2;
140205;1000;46,0258;
140205;1100;38,9208;
140205;1200;35,0442;
140205;1300;30,34;
140205;1400;26,515;
140205;1500;26,1458;
140205;1600;30,6758;
140205;1700;40,4036;
140205;1800;44,4507;
140205;1900;49,3617;
140205;2000;51,3125;
140205;2100;53,2733;
140205;2200;53,7767;
140205;2300;55,7775;
140206;0000;54,745;
140206;0100;56,4058;
140206;0200;58,3125;
140206;0300;57,765;
140206;0400;63,745;
140206;0500;72,5757;
140206;0600;76,4817;
140206;0700;68,9474;
140206;0800;61,3167;
140206;0900;54,0674;
140206;1000;46,4058;
140206;1100;41,4458;
140206;1200;36,9633;
140206;1300;32,7817;
140206;1400;29,6375;
140206;1500;28,7058;
140206;1600;27,6167;
140206;1700;26,2325;
140206;1800;24,5608;
140206;1900;26,295;
140206;2000;29,4317;
140206;2100;35,2458;
140206;2200;36,7942;
140206;2300;38,33;
140207;0000;43,0658;
140207;0100;47,1208;
140207;0200;53,0633;
140207;0300;59,1775;
140207;0400;63,3799;
140207;0500;68,5482;
140207;0600;70,5275;
140207;0700;65,3892;
140207;0800;57,1349;
140207;0900;49,7367;
140207;1000;42,2642;
140207;1100;33,1324;
140207;1200;26,0242;
140207;1300;26,4125;
140207;1400;24,9992;
140207;1500;23,2492;
140207;1600;22,7908;
140207;1700;22,7725;
140207;1800;22,8708;
140207;1900;26,9167;
140207;2000;33,7333;
140207;2100;40,1458;
140207;2200;47,5442;
140207;2300;51,7875;
140208;0000;55,8625;
140208;0100;60,1608;
140208;0200;64,8199;
140208;0300;67,9941;
140208;0400;68,5282;
140208;0500;70,5867;
140208;0600;72,8624;
140208;0700;69,585;
140208;0800;65,5316;
140208;0900;56,5217;
140208;1000;48,37;
140208;1100;40,8425;
140208;1200;34,1158;
140208;1300;30,8917;
140208;1400;30,4458;
140208;1500;28,7083;
140208;1600;27,5792;
140208;1700;27,245;
140208;1800;27,9467;
140208;1900;31,9417;
140208;2000;41,9925;
140208;2100;45,6133;
140208;2200;50,2242;
140208;2300;55,2117;
140209;0000;58,7524;
140209;0100;63,95;
140209;0200;66,4166;
140209;0300;68,0824;
140209;0400;69,5708;
140209;0500;69,4774;
140209;0600;73,4767;
140209;0700;66,3866;
140209;0800;60,2549;
140209;0900;53,0167;
140209;1000;46,0067;
140209;1100;39,2275;
140209;1200;31,535;
140209;1300;29,4875;
140209;1400;27,7258;
140209;1500;25,4575;
140209;1600;23,0375;
140209;1700;23,3667;
140209;1800;24,7883;
140209;1900;29,4875;
140209;2000;37,4442;
140209;2100;42,745;
140209;2200;46,3242;
140209;2300;50,5517;
140210;0000;52,7833;
140210;0100;56,0732;
140210;0200;61,1725;
140210;0300;66,2599;
140210;0400;68,3607;
140210;0500;73,7925;
140210;0600;75,7024;
140210;0700;66,6608;
140210;0800;60,1725;
140210;0900;52,6216;
140210;1000;48,685;
140210;1100;42,3967;
140210;1200;38,2317;
140210;1300;36,1733;
140210;1400;37,29;
140210;1500;36,3392;
140210;1600;34,6167;
140210;1700;36,2817;
140210;1800;39,5892;
140210;1900;45,9708;
140210;2000;53,805;
140210;2100;60,6933;
140210;2200;69,0316;
140210;2300;73,7141;
140211;0000;77,6033;
140211;0100;81,3833;
140211;0200;84,4583;
140211;0300;86,0166;
140211;0400;86,7083;
140211;0500;87,3999;
140211;0600;88,5;
140211;0700;86,1499;
140211;0800;79,3383;
140211;0900;72,3783;
140211;1000;63,0442;
140211;1100;52,3992;
140211;1200;45,28;
140211;1300;37,8392;
140211;1400;32,905;
140211;1500;28,0692;
140211;1600;26,6975;
140211;1700;25,0983;
140211;1800;25,1908;
140211;1900;27,375;
140211;2000;34,0033;
140211;2100;40,5967;
140211;2200;41,5925;
140211;2300;46,245;
140212;0000;54,4983;
140212;0100;53,2758;
140212;0200;44,1175;
140212;0300;50,7408;
140212;0400;57,2092;
140212;0500;65,0325;
140212;0600;67,7124;
140212;0700;66,86;
140212;0800;58,7717;
140212;0900;50,085;
140212;1000;39,5892;
140212;1100;34,6357;
140212;1200;31,4267;
140212;1300;30,0725;
140212;1400;29,2983;
140212;1500;25,0592;
140212;1600;20,8275;
140212;1700;18,2583;
140212;1800;17,9075;
140212;1900;17,4708;
140212;2000;28,5342;
140212;2100;38,0616;
140212;2200;46,2225;
140212;2300;51,3917;
140213;0000;54,165;
140213;0100;55,9708;
140213;0200;55,33;
140213;0300;56,0317;
140213;0400;57,9733;
140213;0500;58,3525;
140213;0600;63,3392;
140213;0700;52,8817;
140213;0800;48,9033;
140213;0900;42,5667;
140213;1000;38,6982;
140213;1100;34,675;
140213;1200;31,3467;
140213;1300;22,375;
140213;1400;21,3917;
140213;1500;25,0267;
140213;1600;27,33;
140213;1700;30,4217;
140213;1800;37,1442;
140213;1900;44,8042;
140213;2000;59,9;
140213;2100;69,5332;
140213;2200;74,7032;
140213;2300;76,8483;
140214;0000;78,2141;
140214;0100;77,7557;
140214;0200;76,9341;
140214;0300;76,2657;
140214;0400;76,5074;
140214;0500;75,9907;
140214;0600;73,8333;
140214;0700;72,1632;
140214;0800;70,5366;
140214;0900;67,4774;
140214;1000;62,42;
140214;1100;58,6208;
140214;1200;52,8932;
140214;1300;46,405;
140214;1400;42,0567;
140214;1500;40,4933;
140214;1600;39,0483;
140214;1700;39,2017;
140214;1800;43,0233;
140214;1900;50,4775;
140214;2000;55,9525;
140214;2100;60,6933;
140214;2200;64,2949;
140214;2300;66,1775;
140215;0000;68,83;
140215;0100;71,2675;
140215;0200;73,9049;
140215;0300;75,3199;
140215;0400;77,49;
140215;0500;78,6532;
140215;0600;81,3407;
140215;0700;75,7542;
140215;0800;65,9125;
140215;0900;62,4742;
140215;1000;58,8575;
140215;1100;53,9966;
140215;1200;50,4775;
140215;1300;46,2267;
140215;1400;43,4333;
140215;1500;41,59;
140215;1600;42,245;
140215;1700;45,7208;
140215;1800;47,705;
140215;1900;51,4217;
140215;2000;54,2607;
140215;2100;55,3232;
140215;2200;56,89;
140215;2300;59,905;
140216;0000;65,2616;
140216;0100;65,8132;
140216;0200;65,4891;
140216;0300;68,6808;
140216;0400;72,0558;
140216;0500;74,6007;
140216;0600;75,4567;
140216;0700;69,1682;
140216;0800;56,7599;
140216;0900;54,5233;
140216;1000;50,5842;
140216;1100;45,83;
140216;1200;42,0958;
140216;1300;38,3942;
140216;1400;34,6658;
140216;1500;32,02;
140216;1600;29,8917;
140216;1700;29,7467;
140216;1800;30,1733;
140216;1900;33,3857;
140216;2000;39,96;
140216;2100;46,2549;
140216;2200;50,6125;
140216;2300;55,8733;
140217;0000;59,3342;
140217;0100;62,595;
140217;0200;66,7466;
140217;0300;68,97;
140217;0400;70,5449;
140217;0500;72,3816;
140217;0600;72,3842;
140217;0700;64,3949;
140217;0800;60,025;
140217;0900;52,9375;
140217;1000;47,425;
140217;1100;41,5458;
140217;1200;38,2358;
140217;1300;33,8108;
140217;1400;31,59;
140217;1500;30,5917;
140217;1600;26,63;
140217;1700;29,5092;
140217;1800;36,86;
140217;1900;43,2792;
140217;2000;51,1225;
140217;2100;57,7908;
140217;2200;64,4933;
140217;2300;69,6908;
140218;0000;74,5616;
140218;0100;79,25;
140218;0200;84,3333;
140218;0300;88,975;
140218;0400;92,7916;
140218;0500;94,8833;
140218;0600;96,8082;
140218;0700;98,325;
140218;0800;96,3417;
140218;0900;90,8333;
140218;1000;77,125;
140218;1100;62,8633;
140218;1200;54,595;
140218;1300;46,0267;
140218;1400;41,0058;
140218;1500;36,91;
140218;1600;33,2574;
140218;1700;35,0517;
140218;1800;37,7533;
140218;1900;42,9942;
140218;2000;50,3766;
140218;2100;56,4292;
140218;2200;62,035;
140218;2300;65,6699;
140219;0000;67,1632;
140219;0100;71,8241;
140219;0200;75,1891;
140219;0300;79,9517;
140219;0400;82,9667;
