FECHA (YYMMDD);HORA (HHMM);;
140212;1800;25;
140212;1900;27;
140212;2000;27;
140212;2100;38;
140212;2200;40;
140212;2300;38;
140213;0000;43;
140213;0100;54;
140213;0200;59;
140213;0300;52;
140213;0400;62;
140213;0500;65;
140213;0600;65;
140213;0700;52;
140213;0800;42;
140213;0900;36;
140213;1000;31;
140213;1100;27;
140213;1200;26;
140213;1300;27;
140213;1400;26;
140213;1500;25;
140213;1600;27;
140213;1700;29;
140213;1800;32;
140213;1900;42;
140213;2000;52;
140213;2100;62;
140213;2200;72;
140213;2300;78;
140214;0000;82;
140214;0100;85;
140214;0200;85;
140214;0300;85;
140214;0400;85;
140214;0500;86;
140214;0600;85;
140214;0700;85;
140214;0800;80;
140214;0900;69;
140214;1000;57;
140214;1100;52;
140214;1200;47;
140214;1300;42;
140214;1400;41;
140214;1500;42;
140214;1600;42;
140214;1700;43;
140214;1800;45;
140214;1900;51;
140214;2000;59;
140214;2100;65;
140214;2200;69;
140214;2300;72;
140215;0000;75;
140215;0100;77;
140215;0200;78;
140215;0300;78;
140215;0400;82;
140215;0500;87;
140215;0600;87;
140215;0700;75;
140215;0800;65;
140215;0900;59;
140215;1000;52;
140215;1100;50;
140215;1200;47;
140215;1300;48;
140215;1400;44;
140215;1500;44;
140215;1600;47;
140215;1700;51;
140215;1800;53;
140215;1900;56;
140215;2000;59;
140215;2100;59;
140215;2200;61;
140215;2300;65;
140216;0000;68;
140216;0100;69;
140216;0200;69;
140216;0300;74;
140216;0400;79;
140216;0500;81;
140216;0600;81;
140216;0700;73;
140216;0800;60;
140216;0900;51;
140216;1000;45;
140216;1100;44;
140216;1200;40;
140216;1300;37;
140216;1400;37;
140216;1500;35;
140216;1600;33;
140216;1700;33;
140216;1800;32;
140216;1900;38;
140216;2000;45;
140216;2100;48;
140216;2200;53;
140216;2300;56;
140217;0000;59;
140217;0100;63;
140217;0200;66;
140217;0300;74;
140217;0400;71;
140217;0500;73;
140217;0600;72;
140217;0700;56;
140217;0800;53;
140217;0900;48;
140217;1000;41;
140217;1100;35;
140217;1200;31;
140217;1300;29;
140217;1400;26;
140217;1500;24;
140217;1600;25;
140217;1700;26;
140217;1800;29;
140217;1900;42;
140217;2000;49;
140217;2100;55;
140217;2200;59;
140217;2300;61;
140218;0000;70;
140218;0100;77;
140218;0200;80;
140218;0300;84;
140218;0400;86;
140218;0500;88;
140218;0600;87;
140218;0700;82;
140218;0800;68;
140218;0900;55;
140218;1000;51;
140218;1100;50;
140218;1200;45;
140218;1300;41;
140218;1400;38;
140218;1500;34;
140218;1600;34;
140218;1700;36;
140218;1800;37;
140218;1900;43;
140218;2000;48;
