FECHA (YYMMDD);HORA (HHMM);;
140830;2000;0;
140830;2100;0;
140830;2200;0;
140830;2300;0;
140831;0000;0;
140831;0100;0;
140831;0200;0;
140831;0300;0;
140831;0400;0;
140831;0500;0;
140831;0600;0;
140831;0700;22
140831;0800;74
140831;0900;121
140831;1000;133
140831;1100;143
140831;1200;176
140831;1300;162
140831;1400;180
140831;1500;232
140831;1600;78
140831;1700;30
140831;1800;0
140831;1900;0;
140831;2000;0;
140831;2100;0;
140831;2200;0;
140831;2300;0;
140901;0000;0;
140901;0100;0;
140901;0200;0;
140901;0300;0;
140901;0400;0;
140901;0500;0;
140901;0600;0;
140901;0700;7
140901;0800;33
140901;0900;56
140901;1000;90
140901;1100;139
140901;1200;187
140901;1300;168
140901;1400;142
140901;1500;60
140901;1600;46
140901;1700;33
140901;1800;0
140901;1900;0;
140901;2000;0
140901;2100;0;
140901;2200;0;
140901;2300;0;
140902;0000;0;
140902;0100;0;
140902;0200;0
140902;0300;0
140902;0400;0;
140902;0500;0;
140902;0600;0
140902;0700;20
140902;0800;34
140902;0900;40
140902;1000;52
140902;1100;160
140902;1200;104
140902;1300;66
140902;1400;46
140902;1500;50
140902;1600;42
140902;1700;20
140902;1800;0;
140902;1900;0;
140902;2000;0;
140902;2100;0;
140902;2200;0;
140902;2300;0;
140903;0000;0;
140903;0100;0;
140903;0200;0;
140903;0300;0;
140903;0400;0;
140903;0500;0;
140903;0600;0;
140903;0700;22
140903;0800;64
140903;0900;107
140903;1000;108
140903;1100;117
140903;1200;178
140903;1300;163
140903;1400;116
140903;1500;72
140903;1600;76
140903;1700;31
140903;1800;0
140903;1900;0;
140903;2000;0;
140903;2100;0;
140903;2200;0;
140903;2300;0;
140904;0000;0;
140904;0100;0;
140904;0200;0;
140904;0300;0;
140904;0400;0;
140904;0500;0;
140904;0600;0;
140904;0700;21
140904;0800;88
140904;0900;268
140904;1000;494
140904;1100;511
140904;1200;683
140904;1300;580
140904;1400;265
140904;1500;221
140904;1600;224
140904;1700;43
140904;1800;2
140904;1900;0;
140904;2000;0;
140904;2100;0
140904;2200;0;
140904;2300;0;
140905;0000;0;
140905;0100;0;
140905;0200;0;
140905;0300;0;
140905;0400;0;
140905;0500;0;
140905;0600;0;
140905;0700;0
140905;0800;12
140905;0900;65
140905;1000;163
140905;1100;260
140905;1200;436
140905;1300;597
140905;1400;514
140905;1500;285
140905;1600;288
140905;1700;96
140905;1800;9
140905;1900;0;
140905;2000;0;
140905;2100;0;
140905;2200;0;
140905;2300;0;
140906;0000;0;
140906;0100;0;
140906;0200;0;
140906;0300;0;
140906;0400;0;
140906;0500;0;
140906;0600;0;
140906;0700;69
140906;0800;222
140906;0900;390
140906;1000;505
140906;1100;436
140906;1200;375
140906;1300;296
140906;1400;284
140906;1500;175
140906;1600;90
140906;1700;32
140906;1800;0;
140906;1900;0;
140906;2000;0;
140906;2100;0;
140906;2200;0;
140906;2300;0;
140907;0000;0;
140907;0100;0;
140907;0200;0;
140907;0300;0;
140907;0400;0;
140907;0500;0;
140907;0600;0;
140907;0700;38
140907;0800;126
140907;0900;226
140907;1000;369
140907;1100;411
140907;1200;622
140907;1300;610
140907;1400;549
140907;1500;487
140907;1600;305
140907;1700;90
140907;1800;7
140907;1900;0;
140907;2000;0;
140907;2100;0;
140907;2200;0;
140907;2300;0;
140908;0000;0;
140908;0100;0;
140908;0200;0;
140908;0300;0;
140908;0400;0;
140908;0500;0;
140908;0600;0
140908;0700;47
140908;0800;161
140908;0900;254
140908;1000;380
140908;1100;439
140908;1200;555
140908;1300;541
140908;1400;492
140908;1500;385
140908;1600;168
140908;1700;84
140908;1800;11
140908;1900;0;
140908;2000;0;
140908;2100;0;
140908;2200;0;
140908;2300;0;
140909;0000;0;
140909;0100;0;
140909;0200;0;
140909;0300;0;
140909;0400;0;
140909;0500;0;
140909;0600;0;
140909;0700;6
140909;0800;54
140909;0900;102
140909;1000;105
140909;1100;294
140909;1200;547
140909;1300;552
140909;1400;572
140909;1500;154
140909;1600;176
140909;1700;96
140909;1800;11
140909;1900;0;
140909;2000;0;
140909;2100;0;
140909;2200;0;
140909;2300;0;
140910;0000;0;
140910;0100;0;
140910;0200;0;
140910;0300;0;
140910;0400;0;
140910;0500;0;
140910;0600;0
140910;0700;81
140910;0800;266
140910;0900;423
140910;1000;572
140910;1100;674
140910;1200;721
140910;1300;703
140910;1400;627
140910;1500;489
140910;1600;345
140910;1700;153
140910;1800;5
140910;1900;0;
140910;2000;0;
140910;2100;0;
140910;2200;0;
140910;2300;0;
140911;0000;0;
140911;0100;0;
140911;0200;0;
140911;0300;0;
140911;0400;0;
140911;0500;0;
140911;0600;0;
140911;0700;86
140911;0800;290
140911;0900;436
140911;1000;585
140911;1100;681
140911;1200;731
140911;1300;716
140911;1400;630
140911;1500;486
140911;1600;338
140911;1700;147
140911;1800;6
140911;1900;0;
140911;2000;0;
140911;2100;0;
140911;2200;0;
140911;2300;0;
140912;0000;0;
140912;0100;0;
140912;0200;0;
140912;0300;0;
140912;0400;0;
140912;0500;0
140912;0600;0;
140912;0700;87
140912;0800;270
140912;0900;428
140912;1000;580
140912;1100;676
140912;1200;709
140912;1300;686
140912;1400;602
140912;1500;474
140912;1600;328
140912;1700;145
140912;1800;9
140912;1900;0;
140912;2000;0;
140912;2100;0;
140912;2200;0;
140912;2300;0;
140913;0000;0;
140913;0100;0;
140913;0200;0;
140913;0300;0;
140913;0400;0;
140913;0500;0;
140913;0600;0
140913;0700;30
140913;0800;127
140913;0900;157
140913;1000;103
140913;1100;55
140913;1200;126
140913;1300;170
140913;1400;197
140913;1500;184
140913;1600;48
140913;1700;16
140913;1800;0
140913;1900;0;
140913;2000;0;
140913;2100;0;
140913;2200;0;
140913;2300;0;
140914;0000;0;
140914;0100;0;
140914;0200;0;
140914;0300;0;
140914;0400;0;
140914;0500;0;
140914;0600;0
140914;0700;109
140914;0800;287
140914;0900;434
140914;1000;583
140914;1100;683
140914;1200;736
140914;1300;709
140914;1400;633
140914;1500;498
140914;1600;351
140914;1700;166
140914;1800;5
140914;1900;0;
140914;2000;0;
140914;2100;0;
140914;2200;0;
140914;2300;0;
140915;0000;0;
140915;0100;0;
140915;0200;0;
140915;0300;0;
140915;0400;0;
140915;0500;0;
140915;0600;0
140915;0700;108
140915;0800;302
140915;0900;448
140915;1000;595
140915;1100;700
140915;1200;749
140915;1300;719
140915;1400;638
140915;1500;502
140915;1600;353
140915;1700;167
140915;1800;7
140915;1900;0;
140915;2000;0;
140915;2100;0;
140915;2200;0;
140915;2300;0;
140916;0000;0;
140916;0100;0;
140916;0200;0;
140916;0300;0;
140916;0400;0;
140916;0500;0;
140916;0600;4
140916;0700;58
140916;0800;209
140916;0900;318
140916;1000;397
140916;1100;315
140916;1200;;
140916;1300;;
140916;1400;;
140916;1500;;
140916;1600;;
140916;1700;;
140916;1800;;
140916;1900;;
140916;2000;;
140916;2100;;
140916;2200;;
140916;2300;;
140917;0000;;
140917;0100;;
140917;0200;;
140917;0300;;
140917;0400;;
140917;0500;;
140917;0600;;
140917;0700;;
140917;0800;;
140917;0900;;
140917;1000;;
140917;1100;;
140917;1200;;
140917;1300;;
140917;1400;;
140917;1500;;
140917;1600;;
140917;1700;;
140917;1800;;
140917;1900;;
140917;2000;;
140917;2100;;
140917;2200;;
140917;2300;;
140918;0000;;
140918;0100;;
140918;0200;;
140918;0300;;
140918;0400;;
140918;0500;;
140918;0600;;
140918;0700;;
140918;0800;;
140918;0900;;
140918;1000;;
140918;1100;;
140918;1200;;
140918;1300;;
140918;1400;;
140918;1500;;
140918;1600;;
140918;1700;;
140918;1800;;
140918;1900;;
140918;2000;;
140918;2100;;
140918;2200;;
140918;2300;;
140919;0000;;
140919;0100;;
140919;0200;;
140919;0300;;
140919;0400;;
140919;0500;;
140919;0600;;
140919;0700;;
140919;0800;;
140919;0900;;
140919;1000;;
140919;1100;;
140919;1200;;
140919;1300;;
140919;1400;;
140919;1500;;
140919;1600;;
140919;1700;;
140919;1800;;
140919;1900;;
140919;2000;;
140919;2100;;
140919;2200;;
140919;2300;;
140920;0000;;
140920;0100;;
140920;0200;;
140920;0300;;
140920;0400;;
140920;0500;;
140920;0600;;
140920;0700;;
140920;0800;;
140920;0900;;
140920;1000;;
140920;1100;;
140920;1200;;
140920;1300;;
140920;1400;;
140920;1500;;
140920;1600;;
140920;1700;;
140920;1800;;
140920;1900;;
140920;2000;;
140920;2100;;
140920;2200;;
140920;2300;;
140921;0000;;
140921;0100;;
140921;0200;;
140921;0300;;
140921;0400;;
140921;0500;;
140921;0600;;
140921;0700;;
140921;0800;;
140921;0900;;
140921;1000;;
140921;1100;;
140921;1200;;
140921;1300;;
140921;1400;735
140921;1500;604
140921;1600;429
140921;1700;181
140921;1800;16
140921;1900;0
140921;2000;0
140921;2100;0
140921;2200;0
140921;2300;0
140922;0000;0
140922;0100;0
140922;0200;0
140922;0300;0
140922;0400;0
140922;0500;0;
140922;0600;1
140922;0700;34
140922;0800;63
140922;0900;107
140922;1000;196
140922;1100;246
140922;1200;285
140922;1300;362
140922;1400;267
140922;1500;202
140922;1600;113
140922;1700;52
140922;1800;43
140922;1900;0;
140922;2000;0;
140922;2100;0;
140922;2200;0;
140922;2300;0;
140923;0000;0;
140923;0100;0;
140923;0200;0;
140923;0300;0;
140923;0400;0;
140923;0500;0;
140923;0600;9
140923;0700;60
140923;0800;125
140923;0900;171
140923;1000;239
140923;1100;325
140923;1200;354
140923;1300;408
140923;1400;324
140923;1500;243
140923;1600;123
140923;1700;72
140923;1800;13
140923;1900;0;
140923;2000;0;
140923;2100;0;
140923;2200;0;
140923;2300;0;
140924;0000;0;
140924;0100;0;
140924;0200;0;
140924;0300;0;
140924;0400;0;
140924;0500;0;
140924;0600;5
140924;0700;37
140924;0800;114
140924;0900;203
140924;1000;212
140924;1100;216
140924;1200;241
140924;1300;177
140924;1400;151
140924;1500;119
140924;1600;63
140924;1700;32
140924;1800;0
140924;1900;0;
140924;2000;0;
140924;2100;0;
140924;2200;0;
140924;2300;0;
140925;0000;0;
140925;0100;0;
140925;0200;0;
140925;0300;0;
140925;0400;0;
140925;0500;0;
140925;0600;6
140925;0700;173
140925;0800;233
140925;0900;347
140925;1000;200
140925;1100;369
140925;1200;473
140925;1300;700
140925;1400;683
140925;1500;456
140925;1600;428
140925;1700;202
140925;1800;24
140925;1900;0;
140925;2000;0;
140925;2100;0;
140925;2200;0;
140925;2300;0;
140926;0000;0;
140926;0100;0;
140926;0200;0;
140926;0300;0;
140926;0400;0;
140926;0500;0;
140926;0600;3
140926;0700;59
140926;0800;150
140926;0900;258
140926;1000;405
140926;1100;378
140926;1200;492
140926;1300;670
140926;1400;354
140926;1500;293
140926;1600;226
140926;1700;81
140926;1800;12
140926;1900;0;
140926;2000;0;
140926;2100;0;
140926;2200;0;
140926;2300;0;
140927;0000;0;
140927;0100;0;
140927;0200;0;
140927;0300;0;
140927;0400;0;
140927;0500;0;
140927;0600;9
140927;0700;34
140927;0800;88
140927;0900;195
140927;1000;248
140927;1100;427
140927;1200;457
140927;1300;358
140927;1400;155
140927;1500;110
140927;1600;50
140927;1700;33
140927;1800;2
140927;1900;0;
140927;2000;0;
140927;2100;0;
140927;2200;0;
140927;2300;0;
140928;0000;0;
140928;0100;0;
140928;0200;0;
140928;0300;0;
140928;0400;0;
140928;0500;0;
140928;0600;13
140928;0700;126
140928;0800;333
140928;0900;530
140928;1000;677
140928;1100;787
140928;1200;819
140928;1300;805
140928;1400;677
140928;1500;478
140928;1600;375
140928;1700;146
140928;1800;20
140928;1900;0;
140928;2000;0;
140928;2100;0;
140928;2200;0;
140928;2300;0
140929;0000;0
140929;0100;0
140929;0200;0
140929;0300;0
140929;0400;0;
140929;0500;0;
140929;0600;12
140929;0700;33
140929;0800;34
140929;0900;127
140929;1000;199
140929;1100;315
140929;1200;395
140929;1300;557
140929;1400;397
140929;1500;194
140929;1600;190
140929;1700;97
140929;1800;54
140929;1900;0;
140929;2000;0;
140929;2100;0
140929;2200;0
140929;2300;0;
140930;0000;0
140930;0100;0;
140930;0200;0
140930;0300;0;
140930;0400;0
140930;0500;0
140930;0600;10
140930;0700;102
140930;0800;363
140930;0900;548
140930;1000;702
140930;1100;801
140930;1200;846
140930;1300;796
140930;1400;687
140930;1500;450
140930;1600;310
140930;1700;172
140930;1800;33
140930;1900;0;
140930;2000;0;
140930;2100;0;
140930;2200;0
140930;2300;0;
141001;0000;0;
141001;0100;0;
141001;0200;0;
141001;0300;0;
141001;0400;0;
141001;0500;0;
141001;0600;13
141001;0700;186
141001;0800;379
141001;0900;562
141001;1000;703
141001;1100;763
141001;1200;783
141001;1300;807
141001;1400;696
141001;1500;546
141001;1600;379
141001;1700;204
141001;1800;26
141001;1900;0;
141001;2000;0;
141001;2100;0;
141001;2200;0;
141001;2300;0;
141002;0000;0
141002;0100;0;
141002;0200;0;
141002;0300;0;
141002;0400;0;
141002;0500;0;
141002;0600;24
141002;0700;185
141002;0800;371
141002;0900;553
141002;1000;714;
141002;1100;816
141002;1200;861
141002;1300;830
141002;1400;735
141002;1500;589
141002;1600;396
141002;1700;223
141002;1800;29
141002;1900;0;
141002;2000;0
141002;2100;0
141002;2200;0;
141002;2300;0
141003;0000;0;
141003;0100;0;
141003;0200;0;
141003;0300;0
141003;0400;0;
141003;0500;0;
141003;0600;1
141003;0700;33
141003;0800;79
141003;0900;164
141003;1000;187
141003;1100;236
141003;1200;336
141003;1300;536;
141003;1400;742
141003;1500;596
141003;1600;402
141003;1700;246
141003;1800;30
141003;1900;0;
141003;2000;0;
141003;2100;0;
141003;2200;0;
141003;2300;0
141004;0000;0;
141004;0100;0;
141004;0200;0;
141004;0300;0;
141004;0400;0;
141004;0500;0;
141004;0600;15
141004;0700;49
141004;0800;42
141004;0900;90
141004;1000;129
141004;1100;481
141004;1200;476
141004;1300;513
141004;1400;576
141004;1500;629
141004;1600;420
141004;1700;217
141004;1800;24
141004;1900;0;
141004;2000;0;
141004;2100;0
141004;2200;0;
141004;2300;0
141005;0000;0;
141005;0100;0;
141005;0200;0;
141005;0300;0;
141005;0400;0;
141005;0500;0;
141005;0600;20
141005;0700;173
141005;0800;377
141005;0900;501
141005;1000;564
141005;1100;812
141005;1200;871
141005;1300;846
141005;1400;756
141005;1500;604
141005;1600;416
141005;1700;222
141005;1800;31
141005;1900;0;
141005;2000;0
141005;2100;0;
141005;2200;0;
141005;2300;0;
141006;0000;0;
141006;0100;0;
141006;0200;0;
141006;0300;0;
141006;0400;0;
141006;0500;0;
141006;0600;31
141006;0700;220
141006;0800;404
141006;0900;593
141006;1000;746
141006;1100;843
141006;1200;886;
141006;1300;850
141006;1400;753
141006;1500;597
141006;1600;416
141006;1700;225
141006;1800;33
141006;1900;0;
141006;2000;0;
141006;2100;0
141006;2200;0;
141006;2300;0
141007;0000;0
141007;0100;0
141007;0200;0;
141007;0300;0;
141007;0400;0;
141007;0500;0;
141007;0600;30
141007;0700;195
141007;0800;379
141007;0900;562
141007;1000;719
141007;1100;818
141007;1200;862
141007;1300;826
141007;1400;731
141007;1500;596
141007;1600;403
141007;1700;213
141007;1800;35
141007;1900;0;
141007;2000;0;
141007;2100;0;
141007;2200;0;
141007;2300;0;
141008;0000;0;
141008;0100;0;
141008;0200;0;
141008;0300;0;
141008;0400;0;
141008;0500;0;
141008;0600;40
141008;0700;146
141008;0800;245
141008;0900;285
141008;1000;511
141008;1100;538
141008;1200;873;
141008;1300;822
141008;1400;466
141008;1500;271
141008;1600;180
141008;1700;90
141008;1800;25
141008;1900;0
141008;2000;0
141008;2100;0
141008;2200;0;
141008;2300;0;
141009;0000;0;
141009;0100;0;
141009;0200;0;
141009;0300;0;
141009;0400;0;
141009;0500;0;
141009;0600;20
141009;0700;76
141009;0800;259
141009;0900;433
141009;1000;624
141009;1100;488
141009;1200;655;
141009;1300;844
141009;1400;741
141009;1500;621
141009;1600;430
141009;1700;244
141009;1800;38
141009;1900;0;
141009;2000;0;
141009;2100;0;
141009;2200;0;
141009;2300;0;
141010;0000;0;
141010;0100;0;
141010;0200;0;
141010;0300;0;
141010;0400;0;
141010;0500;0;
141010;0600;32
141010;0700;231
141010;0800;422
141010;0900;609
141010;1000;758
141010;1100;863
141010;1200;887
141010;1300;854
141010;1400;751
141010;1500;603
141010;1600;425
141010;1700;245
141010;1800;42
141010;1900;0;
141010;2000;0;
141010;2100;0;
141010;2200;0;
141010;2300;0;
141011;0000;0;
141011;0100;0;
141011;0200;0;
141011;0300;0;
141011;0400;0;
141011;0500;0;
141011;0600;32
141011;0700;233
141011;0800;418
141011;0900;597
141011;1000;672
141011;1100;841
141011;1200;904
141011;1300;875
141011;1400;779
141011;1500;558
141011;1600;422
141011;1700;237
141011;1800;42
141011;1900;0;
141011;2000;0;
141011;2100;0;
141011;2200;0;
141011;2300;0;
141012;0000;0;
141012;0100;0;
141012;0200;0;
141012;0300;0;
141012;0400;0;
141012;0500;0;
141012;0600;45
141012;0700;184
141012;0800;335
141012;0900;539
141012;1000;627
141012;1100;828
141012;1200;844
141012;1300;815
141012;1400;602
141012;1500;442
141012;1600;281
141012;1700;146
141012;1800;30
141012;1900;0;
141012;2000;0;
141012;2100;0;
141012;2200;0;
141012;2300;0;
141013;0000;0;
141013;0100;0;
141013;0200;0;
141013;0300;0;
141013;0400;0;
141013;0500;0;
141013;0600;30
141013;0700;240
141013;0800;428
141013;0900;617
141013;1000;773
141013;1100;869
141013;1200;891;
141013;1300;810
141013;1400;696;
141013;1500;606
141013;1600;381
141013;1700;245
141013;1800;48
141013;1900;0;
141013;2000;0;
141013;2100;0;
141013;2200;0;
141013;2300;0;
141014;0000;0;
141014;0100;0;
141014;0200;0;
141014;0300;0;
141014;0400;0;
141014;0500;0;
141014;0600;27
141014;0700;114
141014;0800;222
141014;0900;361
141014;1000;442
141014;1100;579
141014;1200;511
141014;1300;374
141014;1400;414
141014;1500;340
141014;1600;206
141014;1700;82
141014;1800;19
141014;1900;0;
141014;2000;0;
141014;2100;0;
141014;2200;0;
141014;2300;0;
141015;0000;0;
141015;0100;0;
141015;0200;0;
141015;0300;0;
141015;0400;0;
141015;0500;0;
141015;0600;29
141015;0700;139
141015;0800;330
141015;0900;441
141015;1000;564
141015;1100;734
141015;1200;654
141015;1300;641
141015;1400;424
141015;1500;451
141015;1600;424
141015;1700;279
141015;1800;50
141015;1900;0;
141015;2000;0;
141015;2100;0;
141015;2200;0;
141015;2300;0;
141016;0000;0;
141016;0100;0;
141016;0200;0;
141016;0300;0;
141016;0400;0;
141016;0500;0;
141016;0600;30
141016;0700;105
141016;0800;207
141016;0900;392
141016;1000;430
141016;1100;868
141016;1200;678
141016;1300;429
141016;1400;367
141016;1500;333
141016;1600;247
141016;1700;119
141016;1800;19
141016;1900;0;
141016;2000;0;
141016;2100;0;
141016;2200;0;
141016;2300;0;
141017;0000;0;
141017;0100;0;
141017;0200;0;
141017;0300;0;
141017;0400;0;
141017;0500;0;
141017;0600;23
141017;0700;140
141017;0800;419
141017;0900;516
141017;1000;565
141017;1100;543
141017;1200;511
141017;1300;469
141017;1400;284
141017;1500;249
141017;1600;210
141017;1700;70
141017;1800;21
141017;1900;0;
141017;2000;0;
141017;2100;0;
141017;2200;0;
141017;2300;0;
141018;0000;0;
141018;0100;0;
141018;0200;0;
141018;0300;0;
141018;0400;0;
141018;0500;0;
141018;0600;9
141018;0700;34
141018;0800;42
141018;0900;71
141018;1000;89
141018;1100;52
141018;1200;75
141018;1300;117
141018;1400;192
141018;1500;396
141018;1600;265
141018;1700;259
141018;1800;69
141018;1900;0;
141018;2000;0;
141018;2100;0;
141018;2200;0;
141018;2300;0;
141019;0000;0;
141019;0100;0;
141019;0200;0;
141019;0300;0;
141019;0400;0;
141019;0500;0
141019;0600;66
141019;0700;270
141019;0800;445
141019;0900;630
141019;1000;782
141019;1100;882
141019;1200;919
141019;1300;877
141019;1400;782
141019;1500;613
141019;1600;430
141019;1700;251
141019;1800;59
141019;1900;0;
141019;2000;0;
141019;2100;0;
141019;2200;0;
141019;2300;0;
141020;0000;0;
141020;0100;0;
141020;0200;0;
141020;0300;0;
141020;0400;0;
141020;0500;0;
141020;0600;51
141020;0700;248
141020;0800;430
141020;0900;615
141020;1000;776
141020;1100;872
141020;1200;872
141020;1300;878
141020;1400;796
141020;1500;638
141020;1600;453
141020;1700;262
141020;1800;53
141020;1900;0;
141020;2000;0;
141020;2100;0;
141020;2200;0;
141020;2300;0;
141021;0000;0;
141021;0100;0;
141021;0200;0;
141021;0300;0;
141021;0400;0;
141021;0500;0;
141021;0600;65
141021;0700;267
141021;0800;442
141021;0900;628
141021;1000;786
141021;1100;877
141021;1200;913
141021;1300;878
141021;1400;774
141021;1500;621
141021;1600;440
141021;1700;262
141021;1800;63
141021;1900;0;
141021;2000;0;
141021;2100;0;
141021;2200;0;
141021;2300;0;
141022;0000;0;
141022;0100;0;
141022;0200;0;
141022;0300;0;
141022;0400;0
141022;0500;0
141022;0600;71
141022;0700;263
141022;0800;438
141022;0900;624
141022;1000;775
141022;1100;873
141022;1200;902
141022;1300;879
141022;1400;790
141022;1500;636
141022;1600;448
141022;1700;267
141022;1800;64
141022;1900;0;
141022;2000;0;
141022;2100;0;
141022;2200;0;
141022;2300;0;
141023;0000;0;
141023;0100;0;
141023;0200;0;
141023;0300;0;
141023;0400;0;
141023;0500;0
141023;0600;70
141023;0700;267
141023;0800;438
141023;0900;621
141023;1000;775
141023;1100;871
141023;1200;894
141023;1300;863
141023;1400;766
141023;1500;615
141023;1600;436
141023;1700;253
141023;1800;68
141023;1900;0;
141023;2000;0;
141023;2100;0;
141023;2200;0;
141023;2300;0;
141024;0000;0;
141024;0100;0;
141024;0200;0;
141024;0300;0;
141024;0400;0;
141024;0500;0
141024;0600;76
141024;0700;268
141024;0800;447
141024;0900;635
141024;1000;789
141024;1100;887
141024;1200;921;
141024;1300;888;
141024;1400;787
141024;1500;637
141024;1600;450
141024;1700;275
141024;1800;70
141024;1900;0;
141024;2000;0;
141024;2100;0;
141024;2200;0;
141024;2300;0;
141025;0000;0;
141025;0100;0;
141025;0200;0;
141025;0300;0;
141025;0400;0;
141025;0500;0
141025;0600;83
141025;0700;276
141025;0800;432
141025;0900;610
141025;1000;800
141025;1100;895
141025;1200;924
141025;1300;902
141025;1400;805
141025;1500;654
141025;1600;449
141025;1700;245
141025;1800;53
141025;1900;0;
141025;2000;0;
141025;2100;0;
141025;2200;0;
141025;2300;0;
141026;0000;0;
141026;0100;0;
141026;0200;0;
141026;0300;0
141026;0400;0;
141026;0500;2
141026;0600;70
141026;0700;258
141026;0800;444
141026;0900;623
141026;1000;777
141026;1100;868
141026;1200;885
141026;1300;846
141026;1400;755
141026;1500;618
141026;1600;437
141026;1700;250
141026;1800;62
141026;1900;1
141026;2000;0;
141026;2100;0;
141026;2200;0;
141026;2300;0;
141027;0000;0;
141027;0100;0;
141027;0200;0;
141027;0300;0
141027;0400;0;
141027;0500;0
141027;0600;21
141027;0700;108
141027;0800;258
141027;0900;611
141027;1000;794
141027;1100;742
141027;1200;535
141027;1300;492
141027;1400;264
141027;1500;211
141027;1600;477
141027;1700;188
141027;1800;52
141027;1900;0
141027;2000;0;
141027;2100;0;
141027;2200;0
141027;2300;0
141028;0000;0
141028;0100;0;
141028;0200;0;
141028;0300;0;
141028;0400;0
141028;0500;0
141028;0600;23
141028;0700;34
141028;0800;67
141028;0900;119
141028;1000;335
141028;1100;414
141028;1200;837
141028;1300;891;
141028;1400;775
141028;1500;603
141028;1600;498
141028;1700;338
141028;1800;71
141028;1900;0
141028;2000;0;
141028;2100;0;
141028;2200;0;
141028;2300;0;
141029;0000;0;
141029;0100;0;
141029;0200;0
141029;0300;0;
141029;0400;0
141029;0500;0
141029;0600;55
141029;0700;133
141029;0800;441
141029;0900;369
141029;1000;482
141029;1100;892
141029;1200;945
141029;1300;538
141029;1400;655
141029;1500;676
141029;1600;470
141029;1700;293
141029;1800;92
141029;1900;0
141029;2000;0;
141029;2100;0;
141029;2200;0;
141029;2300;0;
141030;0000;0;
141030;0100;0;
141030;0200;0;
141030;0300;0;
141030;0400;0;
141030;0500;0
141030;0600;39
141030;0700;163
141030;0800;456
141030;0900;672
141030;1000;820
141030;1100;912
141030;1200;954
141030;1300;910
141030;1400;824
141030;1500;619
141030;1600;431
141030;1700;287
141030;1800;110
141030;1900;2
141030;2000;0;
141030;2100;0;
141030;2200;0;
141030;2300;0;
141031;0000;0;
141031;0100;0;
141031;0200;0;
141031;0300;0;
141031;0400;0;
141031;0500;0
141031;0600;103
141031;0700;303
141031;0800;482
141031;0900;675
141031;1000;828
141031;1100;927
141031;1200;955;
141031;1300;896
141031;1400;773
141031;1500;649
141031;1600;472
141031;1700;300
141031;1800;91
141031;1900;0
141031;2000;0;
141031;2100;0;
141031;2200;0;
141031;2300;0;
141101;0000;0;
141101;0100;0;
141101;0200;0;
141101;0300;0;
141101;0400;0;
141101;0500;2
141101;0600;64
141101;0700;194
141101;0800;340
141101;0900;492
141101;1000;606
141101;1100;495
141101;1200;597
141101;1300;679
141101;1400;567
141101;1500;491
141101;1600;370
141101;1700;177
141101;1800;44
141101;1900;0
141101;2000;0;
141101;2100;0;
141101;2200;0;
141101;2300;0;
141102;0000;0;
141102;0100;0;
141102;0200;0;
141102;0300;0;
141102;0400;0;
141102;0500;0
141102;0600;60
141102;0700;158
141102;0800;479
141102;0900;677
141102;1000;828;
141102;1100;919
141102;1200;951
141102;1300;883
141102;1400;814
141102;1500;659
141102;1600;475
141102;1700;310
141102;1800;94
141102;1900;0
141102;2000;0;
141102;2100;0;
141102;2200;0;
141102;2300;0;
141103;0000;0;
141103;0100;0;
141103;0200;0;
141103;0300;0;
141103;0400;0;
141103;0500;0
141103;0600;107
141103;0700;316
141103;0800;496
141103;0900;686
141103;1000;845
141103;1100;941;
141103;1200;971
141103;1300;933
141103;1400;837
141103;1500;684
141103;1600;495
141103;1700;311
141103;1800;93
141103;1900;0
141103;2000;0;
141103;2100;0;
141103;2200;0;
141103;2300;0;
141104;0000;0;
141104;0100;0;
141104;0200;0;
141104;0300;0;
141104;0400;0;
141104;0500;0
141104;0600;110
141104;0700;318
141104;0800;496
141104;0900;688
141104;1000;847
141104;1100;940
141104;1200;954;
141104;1300;927
141104;1400;823
141104;1500;671
141104;1600;483
141104;1700;309
141104;1800;95
141104;1900;5
141104;2000;0;
141104;2100;0;
141104;2200;0;
141104;2300;0;
141105;0000;0;
141105;0100;0;
141105;0200;0;
141105;0300;0;
141105;0400;0;
141105;0500;3
141105;0600;108
141105;0700;280
141105;0800;287
141105;0900;403
141105;1000;446
141105;1100;444
141105;1200;437
141105;1300;431
141105;1400;653
141105;1500;849
141105;1600;616
141105;1700;390
141105;1800;131
141105;1900;7
141105;2000;0;
141105;2100;0;
141105;2200;0;
141105;2300;0;
141106;0000;0;
141106;0100;0;
141106;0200;0;
141106;0300;0;
141106;0400;0;
141106;0500;3
141106;0600;106
141106;0700;315
141106;0800;494
141106;0900;683
141106;1000;835
141106;1100;932
141106;1200;954;
141106;1300;926
141106;1400;835
141106;1500;681
141106;1600;489
141106;1700;307
141106;1800;94
141106;1900;6
141106;2000;0;
141106;2100;0;
141106;2200;0;
141106;2300;0
141107;0000;0;
141107;0100;0;
141107;0200;0;
141107;0300;0;
141107;0400;0;
141107;0500;6
141107;0600;110
141107;0700;325
141107;0800;505
141107;0900;696
141107;1000;850
141107;1100;944
141107;1200;981
141107;1300;947
141107;1400;861
141107;1500;698
141107;1600;504
141107;1700;323
141107;1800;97
141107;1900;6
141107;2000;0;
141107;2100;0;
141107;2200;0;
141107;2300;0;
141108;0000;0;
141108;0100;0;
141108;0200;0;
141108;0300;0;
141108;0400;0;
