FECHA (YYMMDD);HORA (HHMM);;
140114;0600;1012;
140114;0700;1013;
140114;0800;1013;
140114;0900;1012;
140114;1000;1012;
140114;1100;1012;
140114;1200;1012;
140114;1300;1011;
140114;1400;1011;
140114;1500;1010;
140114;1600;1010;
140114;1700;1009;
140114;1800;1009;
140114;1900;1009;
140114;2000;1009;
140114;2100;1010;
140114;2200;1010;
140114;2300;1009;
140115;0000;1009;
140115;0100;1008;
140115;0200;1007;
140115;0300;1007;
140115;0400;1007;
140115;0500;1008;
140115;0600;1008;
140115;0700;1008;
140115;0800;1009;
140115;0900;1009;
140115;1000;1009;
140115;1100;1009;
140115;1200;1009;
140115;1300;1009;
140115;1400;1009;
140115;1500;1009;
140115;1600;1009;
140115;1700;1008;
140115;1800;1008;
140115;1900;1008;
140115;2000;1009;
140115;2100;1009;
140115;2200;1009;
140115;2300;1009;
140116;0000;1009;
140116;0100;1008;
140116;0200;1008;
140116;0300;1008;
140116;0400;1008;
140116;0500;1009;
140116;0600;1010;
140116;0700;1012;
140116;0800;1012;
140116;0900;1012;
140116;1000;1013;
140116;1100;1012;
140116;1200;1012;
140116;1300;1012;
140116;1400;1011;
140116;1500;1011;
140116;1600;1011;
140116;1700;1010;
140116;1800;1010;
140116;1900;1010;
140116;2000;1010;
140116;2100;1010;
140116;2200;1010;
140116;2300;1010;
140117;0000;1010;
140117;0100;1010;
140117;0200;1011;
140117;0300;1011;
140117;0400;1012;
140117;0500;1013;
140117;0600;1014;
140117;0700;1014;
140117;0800;1015;
140117;0900;1015;
140117;1000;1015;
140117;1100;1014;
140117;1200;1014;
140117;1300;1013;
140117;1400;1013;
140117;1500;1013;
140117;1600;1012;
140117;1700;1012;
140117;1800;1012;
140117;1900;1012;
140117;2000;1013;
140117;2100;1013;
140117;2200;1013;
140117;2300;1013;
140118;0000;1013;
140118;0100;1013;
140118;0200;1013;
140118;0300;1013;
140118;0400;1013;
140118;0500;1014;
140118;0600;1014;
140118;0700;1015;
140118;0800;1015;
140118;0900;1015;
140118;1000;1014;
140118;1100;1014;
140118;1200;1014;
140118;1300;1013;
140118;1400;1013;
140118;1500;1014;
140118;1600;1013;
140118;1700;1013;
140118;1800;1013;
140118;1900;1013;
140118;2000;1013;
140118;2100;1013;
140118;2200;1013;
140118;2300;1013;
140119;0000;1012;
140119;0100;1012;
140119;0200;1012;
140119;0300;1012;
140119;0400;1012;
140119;0500;1013;
140119;0600;1014;
140119;0700;1014;
140119;0800;1014;
140119;0900;1014;
140119;1000;1014;
140119;1100;1014;
140119;1200;1014;
140119;1300;1014;
