FECHA (YYMMDD);HORA (HHMM);;
140110;1900;29,4;
140110;2000;27,2;
140110;2100;25,7;
140110;2200;24,9;
140110;2300;23,8;
140111;0000;22,4;
140111;0100;20,4;
140111;0200;19,4;
140111;0300;18,7;
140111;0400;18,1;
140111;0500;16,9;
140111;0600;17,6;
140111;0700;21,2;
140111;0800;25,5;
140111;0900;28,4;
140111;1000;31;
140111;1100;32,2;
140111;1200;33,5;
140111;1300;34,1;
140111;1400;35;
140111;1500;35,8;
140111;1600;36;
140111;1700;35,7;
140111;1800;34,7;
140111;1900;31,8;
140111;2000;29,3;
140111;2100;27,6;
140111;2200;23,4;
140111;2300;21,6;
140112;0000;21;
140112;0100;20;
140112;0200;19,3;
140112;0300;18,6;
140112;0400;18,2;
140112;0500;17,3;
140112;0600;18,2;
140112;0700;21,7;
140112;0800;24,8;
140112;0900;28,1;
140112;1000;31,4;
140112;1100;32,6;
140112;1200;33,5;
140112;1300;33,4;
140112;1400;34;
140112;1500;34,4;
140112;1600;34,2;
140112;1700;33,4;
140112;1800;30,9;
140112;1900;27,8;
140112;2000;25;
140112;2100;23,3;
140112;2200;22,5;
140112;2300;21,1;
140113;0000;18,9;
140113;0100;17,8;
140113;0200;17,4;
140113;0300;17,2;
140113;0400;17;
140113;0500;16,7;
140113;0600;16,3;
140113;0700;17,3;
140113;0800;19,7;
140113;0900;23,5;
140113;1000;23,7;
140113;1100;25,5;
140113;1200;26,8;
140113;1300;28,4;
140113;1400;29,5;
140113;1500;30,2;
140113;1600;30,4;
140113;1700;30,1;
140113;1800;29,6;
140113;1900;28;
140113;2000;25,7;
140113;2100;24,1;
140113;2200;22,7;
140113;2300;21,7;
140114;0000;20,9;
140114;0100;19,9;
140114;0200;19,9;
140114;0300;19,1;
140114;0400;18,8;
140114;0500;18,7;
140114;0600;18,9;
140114;0700;21,3;
140114;0800;23,6;
140114;0900;26,7;
140114;1000;28,7;
140114;1100;30,1;
140114;1200;31,7;
140114;1300;32,4;
140114;1400;32,3;
140114;1500;32,5;
140114;1600;32,8;
140114;1700;31,9;
140114;1800;31,9;
140114;1900;31,6;
140114;2000;29,6;
140114;2100;28;
140114;2200;27,1;
140114;2300;26,4;
140115;0000;24,7;
140115;0100;23,8;
140115;0200;22,5;
140115;0300;22,3;
140115;0400;21,1;
140115;0500;20,1;
140115;0600;20,8;
140115;0700;23,3;
140115;0800;26,2;
140115;0900;28,7;
140115;1000;31;
140115;1100;32,5;
140115;1200;32,5;
140115;1300;32,7;
140115;1400;33,2;
140115;1500;32,6;
140115;1600;32,3;
140115;1700;31,2;
140115;1800;29,6;
140115;1900;27,4;
140115;2000;25,6;
140115;2100;24,4;
140115;2200;23,3;
140115;2300;22,5;
140116;0000;21,7;
140116;0100;20,9;
140116;0200;20,1;
140116;0300;19,6;
140116;0400;18,9;
140116;0500;18,7;
140116;0600;18,7;
140116;0700;20,4;
140116;0800;22,5;
140116;0900;24,8;
140116;1000;26,1;
140116;1100;27,6;
140116;1200;29;
140116;1300;30,1;
140116;1400;30,7;
140116;1500;31,1;
140116;1600;31,1;
140116;1700;30,8;
140116;1800;29,7;
140116;1900;27,7;
140116;2000;25,7;
140116;2100;24,4;
140116;2200;23,4;
140116;2300;22,7;
140117;0000;22,2;
140117;0100;21,4;
140117;0200;20,4;
140117;0300;20,1;
140117;0400;19,6;
140117;0500;18,5;
140117;0600;18,4;
140117;0700;20,4;
140117;0800;23;
140117;0900;25,1;
140117;1000;27;
140117;1100;28,4;
140117;1200;30,2;
140117;1300;31;
140117;1400;31,3;
140117;1500;31,5;
140117;1600;31,5;
140117;1700;31,6;
140117;1800;30,6;
140117;1900;28,4;
140117;2000;26;
140117;2100;24,5;
140117;2200;23,1;
140117;2300;22,1;
140118;0000;21,6;
140118;0100;21,2;
140118;0200;20,7;
140118;0300;20;
140118;0400;19,1;
140118;0500;18,6;
140118;0600;18,7;
140118;0700;19,9;
140118;0800;23;
140118;0900;23,1;
140118;1000;26,6;
140118;1100;28,6;
140118;1200;30,4;
140118;1300;31,8;
140118;1400;31,4;
140118;1500;30,6;
140118;1600;30,5;
140118;1700;30,9;
140118;1800;31,4;
140118;1900;30,1;
140118;2000;28,7;
140118;2100;27,3;
140118;2200;26,3;
140118;2300;25,3;
140119;0000;24,9;
140119;0100;23,8;
140119;0200;22,6;
140119;0300;21,3;
140119;0400;19,8;
140119;0500;18,5;
140119;0600;18,6;
140119;0700;20,5;
140119;0800;23,4;
140119;0900;26,6;
140119;1000;28,1;
140119;1100;29,2;
140119;1200;30,2;
140119;1300;31,4;
140119;1400;32;
140119;1500;32;
140119;1600;32;
140119;1700;31,3;
140119;1800;30,1;
140119;1900;27,9;
140119;2000;25,2;
140119;2100;22,6;
140119;2200;21;
140119;2300;20,4;
140120;0000;20;
140120;0100;19,5;
140120;0200;18,7;
140120;0300;17,4;
140120;0400;16,6;
140120;0500;17,2;
140120;0600;17,2;
140120;0700;18,9;
140120;0800;21,6;
140120;0900;24;
140120;1000;26,5;
140120;1100;28,3;
140120;1200;30,1;
140120;1300;30,1;
140120;1400;30,4;
140120;1500;30,6;
140120;1600;30,4;
140120;1700;29,8;
140120;1800;28,8;
140120;1900;26,4;
140120;2000;23,2;
140120;2100;21,3;
140120;2200;20,1;
140120;2300;19,2;
140121;0000;18,3;
140121;0100;17,6;
140121;0200;16,6;
140121;0300;15,8;
140121;0400;15,6;
140121;0500;15,2;
140121;0600;15,8;
140121;0700;18;
140121;0800;21;
140121;0900;24;
140121;1000;25,9;
140121;1100;26,8;
140121;1200;28,5;
140121;1300;29,9;
140121;1400;30,7;
140121;1500;31,2;
140121;1600;31,3;
140121;1700;31,1;
140121;1800;29,9;
140121;1900;27,3;
140121;2000;24,7;
140121;2100;23,5;
140121;2200;22,4;
140121;2300;21,2;
140122;0000;20,4;
140122;0100;19,8;
140122;0200;18,1;
140122;0300;17,4;
140122;0400;16,9;
140122;0500;16,8;
140122;0600;17,3;
140122;0700;19;
140122;0800;21;
140122;0900;22,9;
140122;1000;24,9;
140122;1100;26,5;
140122;1200;27,1;
140122;1300;28,3;
140122;1400;29,3;
140122;1500;29,7;
140122;1600;29,7;
140122;1700;29,4;
140122;1800;28;
140122;1900;26,4;
140122;2000;24,7;
140122;2100;23;
140122;2200;21,6;
140122;2300;20,6;
140123;0000;20,2;
140123;0100;19,6;
140123;0200;18,8;
140123;0300;18,1;
140123;0400;17,5;
140123;0500;16,2;
140123;0600;16,3;
140123;0700;17,8;
140123;0800;20,8;
140123;0900;22,2;
140123;1000;23,3;
140123;1100;25;
140123;1200;26,3;
140123;1300;27,9;
140123;1400;29,1;
140123;1500;29;
140123;1600;28,9;
140123;1700;27,8;
140123;1800;27,2;
140123;1900;24,3;
140123;2000;20,3;
140123;2100;18,2;
140123;2200;17,2;
140123;2300;16,9;
140124;0000;16,5;
140124;0100;16,1;
140124;0200;15,4;
140124;0300;14,5;
140124;0400;13,8;
140124;0500;13,5;
140124;0600;13,5;
140124;0700;14,1;
140124;0800;15,5;
140124;0900;18,8;
140124;1000;21,2;
140124;1100;22,8;
140124;1200;24,7;
140124;1300;26,5;
140124;1400;27,7;
140124;1500;28,7;
140124;1600;29,2;
140124;1700;28,9;
140124;1800;28,4;
140124;1900;26,3;
140124;2000;24,2;
140124;2100;23,1;
140124;2200;21,7;
140124;2300;20,8;
140125;0000;20,1;
140125;0100;18,6;
140125;0200;16,9;
140125;0300;16,2;
140125;0400;16;
140125;0500;15,4;
140125;0600;16,1;
140125;0700;18,6;
140125;0800;22,2;
140125;0900;24,6;
140125;1000;25,7;
140125;1100;27,6;
140125;1200;29,2;
140125;1300;30,3;
140125;1400;31,1;
140125;1500;31,7;
140125;1600;31,7;
140125;1700;31,4;
140125;1800;30,4;
140125;1900;28,3;
140125;2000;26;
140125;2100;24,5;
140125;2200;22,8;
140125;2300;21,8;
140126;0000;20,8;
140126;0100;18,6;
140126;0200;17,2;
140126;0300;17;
140126;0400;16,7;
140126;0500;16,3;
140126;0600;16,2;
140126;0700;18,6;
140126;0800;22;
140126;0900;24,7;
140126;1000;26,2;
140126;1100;27,4;
140126;1200;28,7;
140126;1300;29,5;
140126;1400;30;
140126;1500;30,5;
140126;1600;30,5;
140126;1700;30,5;
140126;1800;29,9;
140126;1900;28,1;
140126;2000;25;
140126;2100;22,9;
140126;2200;21,2;
140126;2300;19,8;
140127;0000;18,4;
140127;0100;17,5;
140127;0200;16,1;
140127;0300;15,2;
140127;0400;14,8;
140127;0500;14,6;
140127;0600;14,3;
140127;0700;15,4;
140127;0800;17,8;
140127;0900;20,4;
140127;1000;22,1;
140127;1100;24,5;
140127;1200;26,5;
140127;1300;27;
140127;1400;27,4;
140127;1500;27,2;
140127;1600;27;
140127;1700;26,6;
140127;1800;26;
140127;1900;24,4;
140127;2000;22,7;
140127;2100;21,6;
140127;2200;20,4;
140127;2300;19,5;
140128;0000;18,7;
140128;0100;18;
140128;0200;17,4;
140128;0300;16,8;
140128;0400;16;
140128;0500;15,1;
140128;0600;15,2;
140128;0700;17,2;
140128;0800;21,2;
140128;0900;23,3;
140128;1000;24,8;
140128;1100;26,4;
140128;1200;27,9;
140128;1300;29,1;
140128;1400;30,1;
140128;1500;31,2;
140128;1600;31,1;
140128;1700;31,1;
140128;1800;29,9;
140128;1900;28,9;
140128;2000;26,8;
140128;2100;25,3;
140128;2200;24;
140128;2300;23,7;
140129;0000;23,2;
140129;0100;20,8;
140129;0200;19,6;
140129;0300;19;
140129;0400;17,8;
140129;0500;16,8;
140129;0600;16,6;
140129;0700;19,4;
140129;0800;23,7;
140129;0900;27,4;
140129;1000;28,9;
140129;1100;30,5;
140129;1200;31,3;
140129;1300;32,8;
140129;1400;33,8;
140129;1500;34,5;
140129;1600;34,3;
140129;1700;34,1;
140129;1800;33,5;
140129;1900;31,3;
140129;2000;29;
140129;2100;27,7;
140129;2200;26,8;
140129;2300;25,6;
140130;0000;23,3;
140130;0100;22;
140130;0200;20,8;
140130;0300;20;
140130;0400;19,1;
140130;0500;18,5;
140130;0600;18,8;
140130;0700;20,8;
140130;0800;24;
140130;0900;26,9;
140130;1000;29,5;
140130;1100;29,7;
140130;1200;30,5;
140130;1300;31,6;
140130;1400;32,4;
140130;1500;32,9;
140130;1600;33,1;
140130;1700;33,2;
140130;1800;32,6;
140130;1900;30,2;
140130;2000;27,1;
140130;2100;26,4;
140130;2200;25,4;
140130;2300;23,8;
140131;0000;22,4;
140131;0100;22,1;
140131;0200;19,9;
140131;0300;18,3;
140131;0400;17,8;
140131;0500;17,5;
140131;0600;18;
140131;0700;20;
140131;0800;23,3;
140131;0900;25,8;
140131;1000;27,9;
140131;1100;29,6;
140131;1200;30,8;
140131;1300;31,9;
140131;1400;32,8;
140131;1500;32,9;
140131;1600;33,1;
140131;1700;32,9;
140131;1800;31,8;
140131;1900;28,8;
140131;2000;26,4;
140131;2100;25,1;
140131;2200;23,8;
140131;2300;22,8;
140201;0000;22,1;
140201;0100;21;
140201;0200;20,3;
140201;0300;18,9;
140201;0400;17,5;
140201;0500;16,9;
140201;0600;16,9;
140201;0700;19,5;
140201;0800;22;
140201;0900;24,1;
140201;1000;26,5;
140201;1100;27,4;
140201;1200;28,9;
140201;1300;30,1;
140201;1400;30,3;
140201;1500;30,7;
140201;1600;30,6;
140201;1700;29,8;
140201;1800;29;
140201;1900;26,7;
140201;2000;24,1;
140201;2100;21,9;
140201;2200;21,2;
140201;2300;20,4;
140202;0000;19,7;
140202;0100;18,1;
140202;0200;17;
140202;0300;15,6;
140202;0400;14,7;
140202;0500;13,7;
140202;0600;13,1;
140202;0700;15,3;
140202;0800;18,3;
140202;0900;21,3;
140202;1000;23,8;
140202;1100;25,8;
140202;1200;26,5;
140202;1300;27,7;
140202;1400;28,7;
140202;1500;29;
140202;1600;29,2;
140202;1700;28,8;
140202;1800;27,8;
140202;1900;25,1;
140202;2000;22,8;
140202;2100;21,7;
140202;2200;20,7;
140202;2300;19,6;
140203;0000;19;
140203;0100;18;
140203;0200;17;
140203;0300;16,3;
140203;0400;15;
140203;0500;14,5;
140203;0600;14;
140203;0700;16;
140203;0800;19,3;
140203;0900;21,8;
140203;1000;23,8;
140203;1100;25,5;
140203;1200;26,9;
140203;1300;28,5;
140203;1400;29,3;
140203;1500;29,8;
140203;1600;30,3;
140203;1700;30,2;
140203;1800;29,4;
140203;1900;27,6;
140203;2000;25,1;
140203;2100;23,6;
140203;2200;22,3;
140203;2300;21,6;
140204;0000;20,4;
140204;0100;19,1;
140204;0200;17,7;
140204;0300;16,1;
140204;0400;15,8;
140204;0500;15;
140204;0600;14,8;
140204;0700;17,2;
140204;0800;20,9;
140204;0900;23,7;
140204;1000;25,6;
140204;1100;27,2;
140204;1200;28,1;
140204;1300;29;
140204;1400;29,5;
140204;1500;29,9;
140204;1600;30,1;
140204;1700;29,9;
140204;1800;28,8;
140204;1900;25,4;
140204;2000;22,5;
140204;2100;20,8;
140204;2200;19,3;
140204;2300;18,6;
140205;0000;17,9;
140205;0100;17,5;
140205;0200;15,9;
140205;0300;14,9;
140205;0400;13,9;
140205;0500;13,1;
140205;0600;13,2;
140205;0700;15,7;
140205;0800;19,6;
140205;0900;22,5;
140205;1000;23,6;
140205;1100;24,7;
140205;1200;26,3;
140205;1300;27,1;
140205;1400;28,3;
140205;1500;28,5;
140205;1600;29;
140205;1700;28,7;
140205;1800;26,4;
140205;1900;23,6;
140205;2000;21,7;
140205;2100;20,5;
140205;2200;19,2;
140205;2300;18,5;
140206;0000;17,6;
140206;0100;16,5;
140206;0200;15,8;
140206;0300;15,4;
140206;0400;14,2;
140206;0500;13,6;
140206;0600;13,5;
140206;0700;16,1;
140206;0800;20,3;
140206;0900;23,2;
140206;1000;24,7;
140206;1100;25,5;
140206;1200;26,6;
140206;1300;28,3;
140206;1400;29,3;
140206;1500;29,9;
140206;1600;30,2;
140206;1700;29,9;
140206;1800;28,9;
140206;1900;26,8;
140206;2000;24,7;
140206;2100;23,7;
140206;2200;22,7;
140206;2300;21,7;
140207;0000;20,1;
140207;0100;18,9;
140207;0200;17,8;
140207;0300;16,2;
140207;0400;15;
140207;0500;14,3;
140207;0600;14,1;
140207;0700;16,5;
140207;0800;20,9;
140207;0900;21,8;
140207;1000;23,1;
140207;1100;25,2;
140207;1200;27,1;
140207;1300;28,7;
140207;1400;29,8;
140207;1500;30,8;
140207;1600;31;
140207;1700;30,8;
140207;1800;30,1;
140207;1900;28,2;
140207;2000;25,5;
140207;2100;24,1;
140207;2200;22,3;
140207;2300;20,3;
140208;0000;17,7;
140208;0100;17;
140208;0200;17;
140208;0300;16,8;
140208;0400;15,5;
140208;0500;14,7;
140208;0600;14,9;
140208;0700;17,1;
140208;0800;20,9;
140208;0900;22,9;
140208;1000;24,5;
140208;1100;26,1;
140208;1200;27,5;
140208;1300;29,1;
140208;1400;30,0025;
140208;1500;30,4;
140208;1600;30,6;
140208;1700;30,4;
140208;1800;29,8;
140208;1900;27,9;
140208;2000;25,5;
140208;2100;24;
140208;2200;23,2;
140208;2300;22,3;
140209;0000;21,3;
140209;0100;20,4;
140209;0200;18,7;
140209;0300;17,2;
140209;0400;17;
140209;0500;16,1;
140209;0600;15,9;
140209;0700;18;
140209;0800;22,2;
140209;0900;25,8;
140209;1000;27,3;
140209;1100;28,2;
140209;1200;29,5;
140209;1300;30,7;
140209;1400;31,9;
140209;1500;32,4;
140209;1600;32,8;
140209;1700;32,7;
140209;1800;31,8;
140209;1900;29,5;
140209;2000;27,4;
140209;2100;26;
140209;2200;24,9;
140209;2300;23;
140210;0000;21,8;
140210;0100;19,7;
140210;0200;18,6;
140210;0300;18;
140210;0400;17,2;
140210;0500;16,8;
140210;0600;16,4;
140210;0700;18,9;
140210;0800;23;
140210;0900;25,9;
140210;1000;28,2;
140210;1100;29,3;
140210;1200;30,2;
140210;1300;31;
140210;1400;31,6;
140210;1500;31,4;
140210;1600;31,3;
140210;1700;31;
140210;1800;29,1;
140210;1900;26,2;
140210;2000;24,2;
140210;2100;22,5;
140210;2200;20,8;
140210;2300;19,5;
140211;0000;18,8;
140211;0100;17,9;
140211;0200;16,7;
140211;0300;16,2;
140211;0400;16,3;
140211;0500;15,8;
140211;0600;15,2;
140211;0700;17,2;
140211;0800;20,6;
140211;0900;23,7;
140211;1000;25,6;
140211;1100;27,4;
140211;1200;29;
140211;1300;29,9;
140211;1400;30,9;
140211;1500;32;
140211;1600;32,1;
140211;1700;31,7;
140211;1800;31;
140211;1900;29,2;
140211;2000;27,4;
140211;2100;26;
140211;2200;25,2;
140211;2300;24,2;
140212;0000;22,3;
140212;0100;21,4;
140212;0200;20,1;
140212;0300;19,1;
140212;0400;18,5;
140212;0500;17,5;
140212;0600;17,2;
140212;0700;20;
140212;0800;23,5;
140212;0900;26,9;
140212;1000;29,3;
140212;1100;31,1;
140212;1200;31,7;
140212;1300;33;
140212;1400;33,5;
140212;1500;33,8;
140212;1600;33,9;
140212;1700;33,4;
140212;1800;32,6;
140212;1900;30,2;
140212;2000;28,3;
140212;2100;26,7;
140212;2200;25,4;
140212;2300;23,9;
140213;0000;22,4;
140213;0100;21,2;
140213;0200;19,5;
140213;0300;18,5;
140213;0400;18;
140213;0500;17,4;
140213;0600;17,1;
140213;0700;19,5;
140213;0800;23,7;
140213;0900;27;
140213;1000;29,3;
140213;1100;30,7;
140213;1200;31,3;
140213;1300;31,7;
140213;1400;32;
140213;1500;31,8;
140213;1600;31;
140213;1700;29,1;
140213;1800;26,7;
140213;1900;23,6;
140213;2000;21,6;
140213;2100;19,8;
140213;2200;17,9;
140213;2300;16,7;
140214;0000;15,9;
140214;0100;15,6;
140214;0200;15,1;
140214;0300;15,5;
140214;0400;15,4;
140214;0500;15,2;
140214;0600;15,2;
140214;0700;15,4;
140214;0800;16,2;
140214;0900;18,8;
140214;1000;21,9;
140214;1100;23,9;
140214;1200;25,6;
140214;1300;27,1;
140214;1400;28;
140214;1500;28,4;
140214;1600;28,2;
140214;1700;27,8;
140214;1800;26,7;
140214;1900;24,1;
140214;2000;21,8;
140214;2100;20,2;
140214;2200;19;
140214;2300;18;
140215;0000;17,3;
140215;0100;16,3;
140215;0200;15,8;
140215;0300;15,2;
140215;0400;14,7;
140215;0500;13,7;
140215;0600;13,2;
140215;0700;15,6;
140215;0800;18,5;
140215;0900;21,1;
140215;1000;22,9;
140215;1100;24,7;
140215;1200;25,9;
140215;1300;26,3;
140215;1400;27;
140215;1500;27;
140215;1600;26,2;
140215;1700;25;
140215;1800;23,3;
140215;1900;21,6;
140215;2000;20,5;
140215;2100;20,2;
140215;2200;19,7;
140215;2300;18,8;
140216;0000;18,3;
140216;0100;18,1;
140216;0200;18;
140216;0300;17,4;
140216;0400;16,2;
140216;0500;15,5;
140216;0600;15,7;
140216;0700;17,2;
140216;0800;20,1;
140216;0900;23,4;
140216;1000;25,5;
140216;1100;26,8;
140216;1200;28,3;
140216;1300;29,8;
140216;1400;30,5;
140216;1500;31;
140216;1600;31,1;
140216;1700;30,8;
140216;1800;30,2;
140216;1900;28,1;
140216;2000;26;
140216;2100;25;
140216;2200;24;
140216;2300;22,8;
140217;0000;21;
140217;0100;20;
140217;0200;19,1;
140217;0300;17,9;
140217;0400;17;
140217;0500;16,7;
140217;0600;17;
140217;0700;18,8;
140217;0800;22,7;
140217;0900;25,6;
140217;1000;28;
140217;1100;29,4;
140217;1200;30,4;
140217;1300;31,5;
140217;1400;32,3;
140217;1500;32,6;
140217;1600;32,5;
140217;1700;31,7;
140217;1800;30,7;
140217;1900;27,8;
140217;2000;25,5;
140217;2100;23,7;
140217;2200;22,6;
140217;2300;21,8;
140218;0000;20,2;
140218;0100;18,4;
140218;0200;17,5;
140218;0300;17,1;
140218;0400;16,6;
140218;0500;15,8;
140218;0600;15,5;
140218;0700;16,7;
140218;0800;20,1;
140218;0900;24;
140218;1000;26,3;
140218;1100;26,6;
140218;1200;28,1;
140218;1300;29;
140218;1400;29,7;
140218;1500;30;
140218;1600;30,2;
140218;1700;30,1;
140218;1800;29,2;
140218;1900;27,2;
140218;2000;25,5;
140218;2100;23,9;
140218;2200;22,4;
140218;2300;21,2;
140219;0000;19,8;
140219;0100;18,5;
140219;0200;17,6;
140219;0300;17,2;
140219;0400;16,8;
140219;0500;16,1;
140219;0600;15,8;
140219;0700;17,2;
140219;0800;20,2;
140219;0900;25,3;
140219;1000;28,1;
140219;1100;29,4;
140219;1200;29,9;
140219;1300;31;
140219;1400;31,7;
140219;1500;32;
140219;1600;32;
140219;1700;31,4;
140219;1800;30,4;
140219;1900;28;
140219;2000;26;
140219;2100;24,8;
140219;2200;23,7;
140219;2300;22,1;
140220;0000;20,9;
140220;0100;20,1;
140220;0200;18,6;
140220;0300;18;
140220;0400;17,4;
140220;0500;17;
140220;0600;17;
140220;0700;17,9;
140220;0800;21,2;
140220;0900;24,7;
140220;1000;25,9;
140220;1100;27,6;
140220;1200;29,1;
140220;1300;29,9;
140220;1400;30,6;
140220;1500;30,9;
140220;1600;31;
140220;1700;30,9;
140220;1800;29,9;
140220;1900;27,9;
140220;2000;26,1;
140220;2100;24,5;
140220;2200;23,2;
140220;2300;22,8;
140221;0000;21,8;
140221;0100;19,5;
140221;0200;19,1;
140221;0300;17,7;
140221;0400;16,7;
140221;0500;15,4;
140221;0600;14,8;
140221;0700;17;
140221;0800;20,5;
140221;0900;23,3;
140221;1000;25,7;
140221;1100;27,2;
140221;1200;28,3;
140221;1300;29,6;
140221;1400;30,4;
140221;1500;31;
140221;1600;31,1;
140221;1700;30,6;
140221;1800;29,4;
140221;1900;26,8;
140221;2000;25,1;
140221;2100;23,6;
140221;2200;22,3;
140221;2300;20,5;
140222;0000;19;
140222;0100;17,8;
140222;0200;17,3;
140222;0300;16,8;
140222;0400;16;
140222;0500;15,4;
140222;0600;15,2;
140222;0700;16,7;
140222;0800;21,7;
140222;0900;24,5;
140222;1000;27;
140222;1100;28,8;
140222;1200;30,1;
140222;1300;31,6;
140222;1400;32,6;
140222;1500;33,1;
140222;1600;33,5;
140222;1700;32,9;
140222;1800;31,7;
140222;1900;29,1;
140222;2000;27;
140222;2100;25;
140222;2200;22,2;
140222;2300;19,3;
140223;0000;18,2;
140223;0100;17,7;
140223;0200;17,1;
140223;0300;16,1;
140223;0400;15,6;
140223;0500;14,9;
140223;0600;14,5;
140223;0700;16,9;
140223;0800;21,6;
140223;0900;24,1;
140223;1000;26;
140223;1100;26,3;
140223;1200;27,1;
140223;1300;28,8;
140223;1400;29,4;
140223;1500;29,9;
140223;1600;29,7;
140223;1700;28,7;
140223;1800;26,2;
140223;1900;22,2;
140223;2000;19,6;
140223;2100;18,3;
140223;2200;17,2;
140223;2300;15,7;
140224;0000;14,3;
