FECHA (YYMMDD);HORA (HHMM);;
150220;0700;75;
150220;0800;168;
150220;0900;186;
150220;1000;333;
150220;1100;479;
150220;1200;532;
150220;1300;55;
150220;1400;44;
150220;1500;204;
150220;1600;251;
150220;1700;354;
150220;1800;140;
150220;1900;15;
150220;2000;0;
150220;2100;0;
150220;2200;0;
150220;2300;0;
150221;0000;0;
150221;0100;0;
150221;0200;0;
150221;0300;0;
150221;0400;0;
150221;0500;0;
150221;0600;6;
150221;0700;121;
150221;0800;235;
150221;0900;477;
150221;1000;695;
150221;1100;827;
150221;1200;903;
150221;1300;907;
150221;1400;840;
150221;1500;714;
150221;1600;537;
150221;1700;336;
150221;1800;144;
150221;1900;14;
150221;2000;0;
150221;2100;0;
150221;2200;0;
150221;2300;0;
150222;0000;0;
150222;0100;0;
150222;0200;0;
150222;0300;0;
150222;0400;0;
150222;0500;0;
150222;0600;8;
150222;0700;141;
150222;0800;336;
150222;0900;539;
150222;1000;710;
150222;1100;833;
150222;1200;897;
150222;1300;899;
150222;1400;837;
150222;1500;713;
150222;1600;540;
150222;1700;340;
150222;1800;142;
150222;1900;13;
150222;2000;0;
150222;2100;0;
150222;2200;0;
150222;2300;0;
150223;0000;0;
150223;0100;0;
150223;0200;0;
150223;0300;0;
150223;0400;0;
150223;0500;0;
150223;0600;7;
150223;0700;141;
150223;0800;335;
150223;0900;532;
150223;1000;706;
150223;1100;835;
150223;1200;903;
150223;1300;905;
150223;1400;838;
150223;1500;712;
150223;1600;539;
150223;1700;334;
150223;1800;135;
150223;1900;11;
150223;2000;0;
150223;2100;0;
150223;2200;0;
150223;2300;0;
150224;0000;0;
150224;0100;0;
150224;0200;0;
150224;0300;0;
150224;0400;0;
150224;0500;0;
150224;0600;2;
150224;0700;29;
150224;0800;60;
150224;0900;74;
150224;1000;119;
150224;1100;217;
150224;1200;223;
150224;1300;173;
150224;1400;212;
150224;1500;128;
150224;1600;128;
150224;1700;96;
150224;1800;33;
150224;1900;4;
150224;2000;0;
150224;2100;0;
150224;2200;0;
150224;2300;0;
150225;0000;0;
150225;0100;0;
150225;0200;0;
150225;0300;0;
150225;0400;0;
150225;0500;0;
150225;0600;1;
150225;0700;12;
150225;0800;79;
150225;0900;155;
150225;1000;367;
150225;1100;851;
150225;1200;889;
150225;1300;890;
150225;1400;836;
150225;1500;711;
150225;1600;540;
150225;1700;338;
150225;1800;135;
150225;1900;10;
150225;2000;0;
150225;2100;0;
150225;2200;0;
150225;2300;0;
150226;0000;0;
150226;0100;0;
150226;0200;0;
150226;0300;0;
150226;0400;0;
150226;0500;0;
150226;0600;2;
150226;0700;31;
150226;0800;70;
150226;0900;163;
150226;1000;262;
150226;1100;565;
150226;1200;836;
150226;1300;889;
150226;1400;812;
150226;1500;683;
150226;1600;514;
150226;1700;319;
150226;1800;121;
150226;1900;9;
150226;2000;0;
150226;2100;0;
150226;2200;0;
150226;2300;0;
150227;0000;0;
150227;0100;0;
150227;0200;0;
150227;0300;0;
150227;0400;0;
150227;0500;0;
150227;0600;2;
150227;0700;31;
150227;0800;85;
150227;0900;185;
150227;1000;411;
150227;1100;773;
150227;1200;861;
150227;1300;846;
150227;1400;805;
150227;1500;679;
150227;1600;505;
150227;1700;303;
150227;1800;75;
150227;1900;17;
150227;2000;0;
150227;2100;0;
150227;2200;0;
150227;2300;0;
150228;0000;0;
150228;0100;0;
150228;0200;0;
150228;0300;0;
150228;0400;0;
150228;0500;0;
150228;0600;7;
150228;0700;13;
150228;0800;54;
150228;0900;324;
150228;1000;591;
150228;1100;795;
150228;1200;754;
150228;1300;786;
150228;1400;821;
150228;1500;719;
150228;1600;515;
150228;1700;;
150228;1800;127;
150228;1900;7;
150228;2000;0;
150228;2100;0;
150228;2200;0;
150228;2300;0;
150301;0000;0;
150301;0100;0;
150301;0200;0;
150301;0300;0;
150301;0400;0;
150301;0500;0;
150301;0600;5;
150301;0700;122;
150301;0800;324;
150301;0900;526;
150301;1000;700;
150301;1100;827;
150301;1200;888;
150301;1300;888;
150301;1400;823;
150301;1500;698;
150301;1600;524;
150301;1700;322;
150301;1800;125;
150301;1900;7;
150301;2000;0;
150301;2100;0;
150301;2200;0;
150301;2300;0;
150302;0000;0;
150302;0100;0;
150302;0200;0;
150302;0300;0;
150302;0400;0;
150302;0500;0;
150302;0600;4;
150302;0700;116;
150302;0800;314;
150302;0900;512;
150302;1000;686;
150302;1100;808;
150302;1200;873;
150302;1300;872;
150302;1400;811;
150302;1500;682;
150302;1600;513;
150302;1700;313;
150302;1800;118;
150302;1900;6;
150302;2000;0;
150302;2100;0;
150302;2200;0;
150302;2300;0;
150303;0000;0;
150303;0100;0;
150303;0200;0;
150303;0300;0;
150303;0400;0;
150303;0500;0;
150303;0600;4;
150303;0700;116;
150303;0800;313;
150303;0900;515;
150303;1000;687;
150303;1100;812;
150303;1200;876;
150303;1300;874;
150303;1400;808;
150303;1500;683;
150303;1600;506;
150303;1700;305;
150303;1800;111;
150303;1900;5;
150303;2000;0;
150303;2100;0;
150303;2200;0;
150303;2300;0;
150304;0000;0;
150304;0100;0;
150304;0200;0;
150304;0300;0;
150304;0400;0;
150304;0500;0;
150304;0600;4;
150304;0700;113;
150304;0800;311;
150304;0900;510;
150304;1000;677;
150304;1100;802;
150304;1200;870;
150304;1300;872;
150304;1400;807;
150304;1500;676;
150304;1600;502;
150304;1700;302;
150304;1800;110;
150304;1900;5;
150304;2000;0;
150304;2100;0;
150304;2200;0;
150304;2300;0;
150305;0000;0;
150305;0100;0;
150305;0200;0;
150305;0300;0;
150305;0400;0;
150305;0500;0;
150305;0600;3;
150305;0700;115;
150305;0800;317;
150305;0900;516;
150305;1000;690;
150305;1100;816;
150305;1200;883;
150305;1300;885;
150305;1400;815;
150305;1500;577;
150305;1600;519;
150305;1700;315;
150305;1800;114;
150305;1900;4;
150305;2000;0;
150305;2100;0;
150305;2200;0;
150305;2300;0;
150306;0000;0;
150306;0100;0;
150306;0200;0;
150306;0300;0;
150306;0400;0;
150306;0500;0;
150306;0600;3;
150306;0700;120;
150306;0800;325;
150306;0900;525;
150306;1000;693;
150306;1100;819;
150306;1200;881;
150306;1300;875;
150306;1400;803;
150306;1500;671;
150306;1600;499;
150306;1700;299;
150306;1800;105;
150306;1900;4;
150306;2000;0;
150306;2100;0;
150306;2200;0;
150306;2300;0;
150307;0000;0;
150307;0100;0;
150307;0200;0;
150307;0300;0;
150307;0400;0;
150307;0500;0;
150307;0600;2;
150307;0700;81;
150307;0800;294;
150307;0900;512;
150307;1000;682;
150307;1100;809;
150307;1200;871;
150307;1300;865;
150307;1400;795;
150307;1500;665;
150307;1600;500;
150307;1700;308;
150307;1800;114;
150307;1900;3;
150307;2000;0;
150307;2100;0;
150307;2200;0;
150307;2300;0;
150308;0000;0;
150308;0100;0;
150308;0200;0;
150308;0300;0;
150308;0400;0;
150308;0500;0;
150308;0600;3;
150308;0700;107;
150308;0800;315;
150308;0900;514;
150308;1000;651;
150308;1100;756;
150308;1200;868;
150308;1300;872;
150308;1400;797;
150308;1500;672;
150308;1600;506;
150308;1700;306;
150308;1800;106;
150308;1900;3;
150308;2000;0;
150308;2100;0;
150308;2200;0;
150308;2300;0;
150309;0000;0;
150309;0100;0;
150309;0200;0;
150309;0300;0;
150309;0400;0;
150309;0500;0;
150309;0600;3;
150309;0700;103;
150309;0800;302;
150309;0900;500;
150309;1000;671;
150309;1100;801;
150309;1200;865;
150309;1300;864;
150309;1400;793;
150309;1500;666;
150309;1600;488;
150309;1700;291;
150309;1800;97;
150309;1900;3;
150309;2000;0;
150309;2100;0;
150309;2200;0;
150309;2300;0;
150310;0000;0;
150310;0100;0;
150310;0200;0;
150310;0300;0;
150310;0400;0;
150310;0500;0;
150310;0600;3;
150310;0700;101;
150310;0800;304;
150310;0900;506;
150310;1000;679;
150310;1100;806;
150310;1200;871;
150310;1300;868;
150310;1400;788;
150310;1500;660;
150310;1600;485;
150310;1700;283;
150310;1800;88;
150310;1900;2;
150310;2000;0;
150310;2100;0;
150310;2200;0;
150310;2300;0;
150311;0000;0;
150311;0100;0;
150311;0200;0;
150311;0300;0;
150311;0400;0;
150311;0500;0;
150311;0600;2;
150311;0700;94;
150311;0800;290;
150311;0900;483;
150311;1000;653;
150311;1100;781;
150311;1200;846;
150311;1300;839;
150311;1400;759;
150311;1500;630;
150311;1600;459;
150311;1700;262;
150311;1800;78;
150311;1900;2;
150311;2000;0;
150311;2100;0;
150311;2200;0;
150311;2300;0;
150312;0000;0;
150312;0100;0;
150312;0200;0;
150312;0300;0;
150312;0400;0;
150312;0500;0;
150312;0600;3;
150312;0700;90;
150312;0800;279;
150312;0900;469;
150312;1000;636;
150312;1100;765;
150312;1200;827;
150312;1300;816;
150312;1400;754;
150312;1500;634;
150312;1600;474;
150312;1700;295;
150312;1800;97;
150312;1900;2;
150312;2000;0;
150312;2100;0;
150312;2200;0;
150312;2300;0;
150313;0000;0;
150313;0100;0;
150313;0200;0;
150313;0300;0;
150313;0400;0;
150313;0500;0;
150313;0600;2;
150313;0700;92;
150313;0800;265;
150313;0900;439;
150313;1000;499;
150313;1100;708;
150313;1200;817;
150313;1300;841;
150313;1400;781;
150313;1500;652;
150313;1600;475;
150313;1700;277;
150313;1800;86;
150313;1900;1;
150313;2000;0;
150313;2100;0;
150313;2200;0;
150313;2300;0;
150314;0000;0;
150314;0100;0;
150314;0200;0;
150314;0300;0;
150314;0400;0;
150314;0500;0;
150314;0600;2;
150314;0700;89;
150314;0800;287;
150314;0900;485;
150314;1000;656;
150314;1100;784;
150314;1200;850;
150314;1300;850;
150314;1400;785;
150314;1500;646;
150314;1600;467;
150314;1700;269;
150314;1800;80;
150314;1900;1;
150314;2000;0;
150314;2100;0;
150314;2200;0;
150314;2300;0;
150315;0000;0;
150315;0100;0;
150315;0200;0;
150315;0300;0;
150315;0400;0;
150315;0500;0;
150315;0600;2;
150315;0700;95;
150315;0800;292;
150315;0900;493;
150315;1000;664;
150315;1100;792;
150315;1200;859;
150315;1300;853;
150315;1400;782;
150315;1500;648;
150315;1600;472;
150315;1700;266;
150315;1800;76;
150315;1900;1;
150315;2000;0;
150315;2100;0;
150315;2200;0;
150315;2300;0;
150316;0000;0;
150316;0100;0;
150316;0200;0;
150316;0300;0;
150316;0400;0;
150316;0500;0;
150316;0600;2;
150316;0700;93;
150316;0800;289;
150316;0900;488;
150316;1000;662;
150316;1100;784;
150316;1200;840;
150316;1300;833;
150316;1400;760;
150316;1500;630;
150316;1600;453;
150316;1700;256;
150316;1800;71;
150316;1900;1;
150316;2000;0;
150316;2100;0;
150316;2200;0;
150316;2300;0;
150317;0000;0;
150317;0100;0;
150317;0200;0;
150317;0300;0;
150317;0400;0;
150317;0500;0;
150317;0600;2;
150317;0700;85;
150317;0800;276;
150317;0900;475;
150317;1000;647;
150317;1100;770;
150317;1200;833;
150317;1300;825;
150317;1400;753;
150317;1500;623;
150317;1600;452;
150317;1700;255;
150317;1800;70;
150317;1900;1;
150317;2000;0;
150317;2100;0;
150317;2200;0;
150317;2300;0;
150318;0000;0;
150318;0100;0;
150318;0200;0;
150318;0300;0;
150318;0400;0;
150318;0500;0;
150318;0600;1;
150318;0700;83;
150318;0800;281;
150318;0900;473;
150318;1000;645;
150318;1100;769;
150318;1200;832;
150318;1300;832;
150318;1400;758;
150318;1500;626;
150318;1600;447;
150318;1700;247;
150318;1800;66;
150318;1900;1;
150318;2000;0;
150318;2100;0;
150318;2200;0;
150318;2300;0;
150319;0000;0;
150319;0100;0;
150319;0200;0;
150319;0300;0;
150319;0400;0;
150319;0500;0;
150319;0600;1;
150319;0700;83;
150319;0800;277;
150319;0900;468;
150319;1000;634;
150319;1100;756;
150319;1200;810;
150319;1300;799;
150319;1400;724;
150319;1500;599;
150319;1600;431;
150319;1700;239;
150319;1800;60;
150319;1900;0;
150319;2000;0;
150319;2100;0;
150319;2200;0;
150319;2300;0;
150320;0000;0;
150320;0100;0;
150320;0200;0;
150320;0300;0;
150320;0400;0;
150320;0500;0;
150320;0600;1;
150320;0700;82;
150320;0800;273;
150320;0900;458;
150320;1000;626;
150320;1100;745;
150320;1200;810;
150320;1300;807;
150320;1400;738;
150320;1500;613;
150320;1600;441;
150320;1700;244;
150320;1800;60;
150320;1900;0;
150320;2000;0;
150320;2100;0;
150320;2200;0;
150320;2300;0;
150321;0000;0;
150321;0100;0;
150321;0200;0;
150321;0300;0;
150321;0400;0;
150321;0500;0;
150321;0600;2;
150321;0700;80;
150321;0800;266;
150321;0900;465;
150321;1000;636;
150321;1100;717;
150321;1200;791;
150321;1300;760;
150321;1400;703;
150321;1500;577;
150321;1600;434;
150321;1700;271;
150321;1800;52;
150321;1900;0;
150321;2000;0;
150321;2100;0;
150321;2200;0;
150321;2300;0;
150322;0000;0;
150322;0100;0;
150322;0200;0;
150322;0300;0;
150322;0400;0;
150322;0500;0;
150322;0600;1;
150322;0700;30;
150322;0800;141;
150322;0900;362;
150322;1000;588;
150322;1100;675;
150322;1200;777;
150322;1300;767;
150322;1400;697;
150322;1500;572;
150322;1600;394;
150322;1700;203;
150322;1800;44;
150322;1900;0;
150322;2000;0;
150322;2100;0;
150322;2200;0;
150322;2300;0;
150323;0000;0;
150323;0100;0;
150323;0200;0;
150323;0300;0;
150323;0400;0;
150323;0500;0;
150323;0600;0;
150323;0700;30;
150323;0800;93;
150323;0900;169;
150323;1000;205;
150323;1100;275;
150323;1200;553;
150323;1300;516;
150323;1400;338;
150323;1500;229;
150323;1600;168;
150323;1700;72;
150323;1800;15;
150323;1900;0;
150323;2000;0;
150323;2100;0;
150323;2200;0;
150323;2300;0;
150324;0000;0;
150324;0100;0;
150324;0200;0;
150324;0300;0;
150324;0400;0;
150324;0500;0;
150324;0600;0;
150324;0700;2;
150324;0800;24;
150324;0900;77;
150324;1000;208;
150324;1100;501;
150324;1200;420;
150324;1300;335;
150324;1400;240;
150324;1500;97;
150324;1600;122;
150324;1700;84;
150324;1800;26;
150324;1900;0;
150324;2000;0;
150324;2100;0;
150324;2200;0;
150324;2300;0;
150325;0000;0;
150325;0100;0;
150325;0200;0;
150325;0300;0;
150325;0400;0;
150325;0500;0;
150325;0600;1;
150325;0700;32;
150325;0800;120;
150325;0900;228;
150325;1000;297;
150325;1100;641;
150325;1200;554;
150325;1300;605;
150325;1400;689;
150325;1500;500;
150325;1600;355;
150325;1700;141;
150325;1800;31;
150325;1900;0;
150325;2000;0;
150325;2100;0;
150325;2200;0;
150325;2300;0;
150326;0000;0;
150326;0100;0;
150326;0200;0;
150326;0300;0;
150326;0400;0;
150326;0500;0;
150326;0600;0;
150326;0700;9;
150326;0800;53;
150326;0900;183;
150326;1000;339;
150326;1100;574;
150326;1200;479;
150326;1300;453;
150326;1400;705;
150326;1500;521;
150326;1600;220;
150326;1700;191;
150326;1800;31;
150326;1900;0;
150326;2000;0;
150326;2100;0;
150326;2200;0;
150326;2300;0;
150327;0000;0;
150327;0100;0;
150327;0200;0;
150327;0300;0;
150327;0400;0;
150327;0500;0;
150327;0600;1;
150327;0700;74;
150327;0800;263;
150327;0900;455;
150327;1000;618;
150327;1100;734;
150327;1200;790;
150327;1300;784;
150327;1400;713;
150327;1500;580;
150327;1600;387;
150327;1700;202;
150327;1800;36;
150327;1900;0;
150327;2000;0;
150327;2100;0;
150327;2200;0;
150327;2300;0;
150328;0000;0;
150328;0100;0;
150328;0200;0;
150328;0300;0;
150328;0400;0;
150328;0500;0;
150328;0600;1;
150328;0700;63;
150328;0800;250;
150328;0900;439;
150328;1000;604;
150328;1100;720;
150328;1200;774;
150328;1300;765;
150328;1400;681;
150328;1500;554;
150328;1600;385;
150328;1700;194;
150328;1800;33;
150328;1900;0;
150328;2000;0;
150328;2100;0;
150328;2200;0;
150328;2300;0;
150329;0000;0;
150329;0100;0;
150329;0200;0;
150329;0300;0;
150329;0400;0;
150329;0500;0;
150329;0600;1;
150329;0700;59;
150329;0800;234;
150329;0900;420;
150329;1000;583;
150329;1100;711;
150329;1200;767;
150329;1300;761;
150329;1400;692;
150329;1500;572;
150329;1600;393;
150329;1700;196;
150329;1800;33;
150329;1900;0;
150329;2000;0;
150329;2100;0;
150329;2200;0;
150329;2300;0;
150330;0000;0;
150330;0100;0;
150330;0200;0;
150330;0300;0;
150330;0400;0;
150330;0500;0;
150330;0600;0;
150330;0700;27;
150330;0800;107;
150330;0900;330;
150330;1000;656;
150330;1100;627;
150330;1200;716;
150330;1300;712;
150330;1400;687;
150330;1500;554;
150330;1600;380;
150330;1700;181;
150330;1800;29;
150330;1900;0;
150330;2000;0;
150330;2100;0;
150330;2200;0;
150330;2300;0;
150331;0000;0;
150331;0100;0;
150331;0200;0;
150331;0300;0;
150331;0400;0;
150331;0500;0;
150331;0600;1;
150331;0700;60;
150331;0800;245;
150331;0900;441;
150331;1000;608;
150331;1100;722;
150331;1200;781;
150331;1300;781;
150331;1400;707;
150331;1500;574;
150331;1600;399;
150331;1700;199;
150331;1800;29;
150331;1900;0;
150331;2000;0;
150331;2100;0;
150331;2200;0;
150331;2300;0;
150401;0000;0;
150401;0100;0;
150401;0200;0;
150401;0300;0;
150401;0400;0;
150401;0500;0;
150401;0600;1;
150401;0700;56;
150401;0800;241;
150401;0900;437;
150401;1000;600;
150401;1100;716;
150401;1200;776;
150401;1300;768;
150401;1400;692;
150401;1500;560;
150401;1600;383;
150401;1700;185;
150401;1800;25;
150401;1900;0;
150401;2000;0;
150401;2100;0;
150401;2200;0;
150401;2300;0;
150402;0000;0;
150402;0100;0;
150402;0200;0;
150402;0300;0;
150402;0400;0;
150402;0500;0;
150402;0600;1;
150402;0700;56;
150402;0800;237;
150402;0900;430;
150402;1000;593;
150402;1100;714;
150402;1200;767;
150402;1300;760;
150402;1400;684;
150402;1500;547;
150402;1600;371;
150402;1700;181;
150402;1800;25;
150402;1900;0;
150402;2000;0;
150402;2100;0;
150402;2200;0;
150402;2300;0;
150403;0000;0;
150403;0100;0;
150403;0200;0;
150403;0300;0;
150403;0400;0;
150403;0500;0;
150403;0600;1;
150403;0700;54;
150403;0800;238;
150403;0900;430;
150403;1000;595;
150403;1100;709;
150403;1200;759;
150403;1300;748;
150403;1400;672;
150403;1500;540;
150403;1600;368;
150403;1700;175;
150403;1800;23;
150403;1900;0;
150403;2000;0;
150403;2100;0;
150403;2200;0;
150403;2300;0;
150404;0000;0;
150404;0100;0;
150404;0200;0;
150404;0300;0;
150404;0400;0;
150404;0500;0;
150404;0600;0;
150404;0700;58;
150404;0800;230;
150404;0900;418;
150404;1000;580;
150404;1100;694;
150404;1200;750;
150404;1300;744;
150404;1400;670;
150404;1500;540;
150404;1600;371;
150404;1700;178;
150404;1800;22;
150404;1900;0;
150404;2000;0;
150404;2100;0;
150404;2200;0;
150404;2300;0;
150405;0000;0;
150405;0100;0;
150405;0200;0;
150405;0300;0;
150405;0400;0;
150405;0500;0;
150405;0600;0;
150405;0700;54;
150405;0800;235;
150405;0900;425;
150405;1000;587;
150405;1100;702;
150405;1200;759;
150405;1300;714;
150405;1400;568;
150405;1500;534;
150405;1600;364;
150405;1700;168;
150405;1800;20;
150405;1900;0;
150405;2000;0;
150405;2100;0;
150405;2200;0;
150405;2300;0;
150406;0000;0;
150406;0100;0;
150406;0200;0;
150406;0300;0;
150406;0400;0;
150406;0500;0;
150406;0600;0;
150406;0700;54;
150406;0800;230;
150406;0900;411;
150406;1000;584;
150406;1100;705;
150406;1200;747;
150406;1300;693;
150406;1400;545;
150406;1500;481;
150406;1600;177;
150406;1700;59;
150406;1800;6;
150406;1900;0;
150406;2000;0;
150406;2100;0;
150406;2200;0;
150406;2300;0;
150407;0000;0;
150407;0100;0;
150407;0200;0;
150407;0300;0;
150407;0400;0;
150407;0500;0;
150407;0600;0;
150407;0700;4;
150407;0800;19;
150407;0900;56;
150407;1000;104;
150407;1100;241;
150407;1200;286;
150407;1300;306;
150407;1400;287;
150407;1500;283;
150407;1600;336;
150407;1700;149;
150407;1800;15;
150407;1900;0;
150407;2000;0;
150407;2100;0;
150407;2200;0;
150407;2300;0;
150408;0000;0;
150408;0100;0;
150408;0200;0;
150408;0300;0;
150408;0400;0;
150408;0500;0;
150408;0600;0;
150408;0700;40;
150408;0800;220;
150408;0900;396;
150408;1000;560;
150408;1100;678;
150408;1200;736;
150408;1300;705;
150408;1400;647;
150408;1500;517;
150408;1600;336;
150408;1700;153;
150408;1800;14;
150408;1900;0;
150408;2000;0;
150408;2100;0;
150408;2200;0;
150408;2300;0;
150409;0000;0;
150409;0100;0;
150409;0200;0;
150409;0300;0;
150409;0400;0;
150409;0500;0;
150409;0600;0;
150409;0700;41;
150409;0800;219;
150409;0900;405;
150409;1000;563;
150409;1100;675;
150409;1200;732;
150409;1300;721;
150409;1400;648;
150409;1500;519;
150409;1600;347;
150409;1700;157;
150409;1800;13;
150409;1900;0;
150409;2000;0;
150409;2100;0;
150409;2200;0;
150409;2300;0;
150410;0000;0;
150410;0100;0;
150410;0200;0;
150410;0300;0;
150410;0400;0;
150410;0500;0;
150410;0600;0;
150410;0700;40;
150410;0800;218;
150410;0900;401;
150410;1000;559;
150410;1100;673;
150410;1200;731;
150410;1300;709;
150410;1400;640;
150410;1500;516;
150410;1600;349;
150410;1700;151;
150410;1800;10;
150410;1900;0;
150410;2000;0;
150410;2100;0;
150410;2200;0;
150410;2300;0;
150411;0000;0;
150411;0100;0;
150411;0200;0;
150411;0300;0;
150411;0400;0;
150411;0500;0;
150411;0600;0;
150411;0700;40;
150411;0800;217;
150411;0900;402;
150411;1000;559;
150411;1100;666;
150411;1200;709;
150411;1300;704;
150411;1400;625;
150411;1500;483;
150411;1600;309;
150411;1700;133;
150411;1800;10;
150411;1900;0;
150411;2000;0;
150411;2100;0;
150411;2200;0;
150411;2300;0;
150412;0000;0;
150412;0100;0;
150412;0200;0;
150412;0300;0;
150412;0400;0;
150412;0500;0;
150412;0600;0;
150412;0700;36;
150412;0800;197;
150412;0900;381;
150412;1000;538;
150412;1100;643;
150412;1200;691;
150412;1300;682;
150412;1400;607;
150412;1500;470;
150412;1600;294;
150412;1700;117;
150412;1800;7;
150412;1900;0;
150412;2000;0;
150412;2100;0;
150412;2200;0;
150412;2300;0;
150413;0000;0;
150413;0100;0;
150413;0200;0;
150413;0300;0;
150413;0400;0;
150413;0500;0;
150413;0600;0;
150413;0700;10;
150413;0800;101;
150413;0900;230;
150413;1000;483;
150413;1100;605;
150413;1200;672;
150413;1300;585;
150413;1400;501;
150413;1500;429;
150413;1600;225;
150413;1700;122;
150413;1800;10;
150413;1900;0;
150413;2000;0;
150413;2100;0;
150413;2200;0;
150413;2300;0;
150414;0000;0;
150414;0100;0;
150414;0200;0;
150414;0300;0;
150414;0400;0;
150414;0500;0;
150414;0600;0;
150414;0700;27;
150414;0800;175;
150414;0900;347;
150414;1000;512;
150414;1100;621;
150414;1200;672;
150414;1300;662;
150414;1400;589;
150414;1500;457;
150414;1600;271;
150414;1700;116;
150414;1800;8;
150414;1900;0;
150414;2000;0;
150414;2100;0;
150414;2200;0;
150414;2300;0;
150415;0000;0;
150415;0100;0;
150415;0200;0;
150415;0300;0;
150415;0400;0;
150415;0500;0;
150415;0600;0;
150415;0700;20;
150415;0800;104;
150415;0900;224;
150415;1000;387;
150415;1100;402;
150415;1200;321;
150415;1300;329;
150415;1400;276;
150415;1500;129;
150415;1600;83;
150415;1700;30;
150415;1800;2;
150415;1900;0;
150415;2000;0;
150415;2100;0;
150415;2200;0;
150415;2300;0;
150416;0000;0;
150416;0100;0;
150416;0200;0;
150416;0300;0;
150416;0400;0;
150416;0500;0;
150416;0600;0;
150416;0700;13;
150416;0800;66;
150416;0900;188;
150416;1000;404;
150416;1100;512;
150416;1200;623;
150416;1300;486;
150416;1400;395;
150416;1500;403;
150416;1600;155;
150416;1700;104;
150416;1800;6;
150416;1900;0;
150416;2000;0;
150416;2100;0;
150416;2200;0;
150416;2300;0;
150417;0000;0;
150417;0100;0;
150417;0200;0;
150417;0300;0;
150417;0400;0;
150417;0500;0;
150417;0600;0;
150417;0700;32;
150417;0800;189;
150417;0900;372;
150417;1000;523;
150417;1100;634;
150417;1200;598;
150417;1300;639;
150417;1400;503;
150417;1500;334;
150417;1600;300;
150417;1700;120;
150417;1800;6;
150417;1900;0;
150417;2000;0;
150417;2100;0;
150417;2200;0;
150417;2300;0;
150418;0000;0;
150418;0100;0;
150418;0200;0;
150418;0300;0;
150418;0400;0;
150418;0500;0;
150418;0600;0;
150418;0700;27;
150418;0800;198;
150418;0900;371;
150418;1000;526;
150418;1100;632;
150418;1200;678;
150418;1300;660;
150418;1400;585;
150418;1500;460;
150418;1600;286;
150418;1700;80;
150418;1800;3;
150418;1900;0;
150418;2000;0;
150418;2100;0;
150418;2200;0;
150418;2300;0;
150419;0000;0;
150419;0100;0;
150419;0200;0;
150419;0300;0;
150419;0400;0;
150419;0500;0;
150419;0600;0;
150419;0700;12;
150419;0800;59;
150419;0900;72;
150419;1000;121;
150419;1100;110;
150419;1200;115;
150419;1300;96;
150419;1400;107;
150419;1500;62;
150419;1600;36;
150419;1700;21;
150419;1800;1;
150419;1900;0;
150419;2000;0;
150419;2100;0;
150419;2200;0;
150419;2300;0;
150420;0000;0;
150420;0100;0;
150420;0200;0;
150420;0300;0;
150420;0400;0;
150420;0500;0;
150420;0600;0;
150420;0700;7;
150420;0800;42;
150420;0900;116;
150420;1000;250;
150420;1100;324;
150420;1200;458;
150420;1300;530;
150420;1400;402;
150420;1500;394;
150420;1600;117;
150420;1700;35;
150420;1800;2;
150420;1900;0;
150420;2000;0;
150420;2100;0;
150420;2200;0;
150420;2300;0;
150421;0000;0;
150421;0100;0;
150421;0200;0;
150421;0300;0;
150421;0400;0;
150421;0500;0;
150421;0600;0;
150421;0700;30;
150421;0800;100;
150421;0900;332;
150421;1000;496;
150421;1100;604;
150421;1200;650;
150421;1300;639;
150421;1400;561;
150421;1500;431;
150421;1600;263;
150421;1700;94;
150421;1800;3;
150421;1900;0;
150421;2000;0;
150421;2100;0;
150421;2200;0;
150421;2300;0;
150422;0000;0;
150422;0100;0;
150422;0200;0;
150422;0300;0;
150422;0400;0;
150422;0500;0;
150422;0600;0;
150422;0700;28;
150422;0800;181;
150422;0900;352;
150422;1000;504;
150422;1100;610;
150422;1200;657;
150422;1300;642;
150422;1400;567;
150422;1500;438;
150422;1600;260;
150422;1700;93;
150422;1800;3;
150422;1900;0;
150422;2000;0;
150422;2100;0;
150422;2200;0;
150422;2300;0;
150423;0000;0;
150423;0100;0;
150423;0200;0;
150423;0300;0;
150423;0400;0;
150423;0500;0;
150423;0600;0;
150423;0700;23;
150423;0800;173;
150423;0900;349;
150423;1000;501;
150423;1100;606;
150423;1200;659;
150423;1300;646;
150423;1400;557;
150423;1500;429;
150423;1600;251;
150423;1700;75;
150423;1800;1;
150423;1900;0;
150423;2000;0;
150423;2100;0;
150423;2200;0;
150423;2300;0;
150424;0000;0;
150424;0100;0;
150424;0200;0;
150424;0300;0;
150424;0400;0;
150424;0500;0;
150424;0600;0;
150424;0700;22;
150424;0800;167;
150424;0900;351;
150424;1000;489;
150424;1100;583;
150424;1200;632;
150424;1300;606;
150424;1400;519;
150424;1500;394;
150424;1600;229;
150424;1700;79;
150424;1800;3;
150424;1900;0;
150424;2000;0;
150424;2100;0;
150424;2200;0;
150424;2300;0;
150425;0000;0;
150425;0100;0;
150425;0200;0;
150425;0300;0;
150425;0400;0;
150425;0500;0;
150425;0600;0;
150425;0700;15;
150425;0800;150;
150425;0900;318;
150425;1000;461;
150425;1100;562;
150425;1200;607;
150425;1300;586;
150425;1400;511;
150425;1500;379;
150425;1600;214;
150425;1700;65;
150425;1800;2;
150425;1900;0;
150425;2000;0;
150425;2100;0;
150425;2200;0;
150425;2300;0;
